fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized],start_s,end_s,cluster
331,1758904339131889664,1758904339667389696,535.5,1.0,0.628771518667539,0.2441071967283884,140.294961152,140.830461184,-1
332,1758904339717514496,1758904339982770944,265.256,1.0,0.4953515281279881,0.4640596210956573,140.880585984,141.145842432,-1
333,1758904340022770688,1758904340263014656,240.244,1.0,0.525302896896998,0.3701398471991221,141.185842176,141.426086144,-1
334,1758904340298014720,1758904340548265728,250.251,1.0,0.5346490939458212,0.2732320129871368,141.461086208,141.711337216,-1
335,1758904340618264576,1758904340893514496,275.25,1.0,0.4100204450743539,0.7840936290366309,141.781336064,142.056585984,-1
336,1758904340948644608,1758904341163764736,215.12,1.0,0.6086156129837036,0.8617873162031173,142.111716096,142.326836224,-1
337,1758904341218889728,1758904341414021632,195.132,1.0,0.7388565063476562,0.8111492246389389,142.381961216,142.57709312,-1
338,1758904341464139520,1758904341639263744,175.124,1.0,0.758224081993103,0.5942443370819092,142.627211008,142.802335232,-1
339,1758904341684264704,1758904341884513536,200.249,1.0,0.7664778709411622,0.4289824366569519,142.847336192,143.047585024,-1
340,1758904341939518720,1758904342144777728,205.259,1.0,0.7668534874916076,0.2073707461357116,143.102590208,143.307849216,-1
341,1758904342174763520,1758904342359888640,185.125,1.0,0.7947986125946045,0.1625239104032516,143.337835008,143.522960128,-1
342,1758904342420013568,1758904342735263744,315.25,1.0,0.5328683938298907,0.1799388102122715,143.583085056,143.898335232,-1
343,1758904342800263936,1758904342880388352,80.125,1.0,0.3320167462031047,0.1921953161557515,143.963335424,144.04345984,-1
344,1758904342945388544,1758904343155638528,210.25,1.0,0.0897502886752287,0.7221821695566177,144.108460032,144.318710016,-1
345,1758904343230763776,1758904343496013568,265.25,1.0,0.2175007611513137,0.2843086322148641,144.393835264,144.659085056,-1
346,1758904343546013696,1758904343766277376,220.264,1.0,0.1722054854035377,0.7074643224477768,144.709085184,144.929348864,-1
347,1758904343801263616,1758904343976388608,175.125,1.0,0.1971377208828926,0.8668766915798187,144.964335104,145.139460096,-1
348,1758904344081513728,1758904344376762624,295.249,1.0,0.2092760354280471,0.2245034376780192,145.244585216,145.539834112,-1
349,1758904344416762624,1758904344587023616,170.261,1.0,0.221685516834259,0.1217288255691528,145.579834112,145.750095104,-1
350,1758904344622012672,1758904347769886720,3147.874,1.0,0.2582771576367891,0.2112868593289301,145.78508416,148.932958208,-1
