waldo,type,x,y,timestamp_s,duration_ms,cluster
waldo_2,direct,0.6098422688596389,0.1948882095953997,28.386363136,890.75,-1
waldo_2,direct,0.6410954773426056,0.2324247598648071,33.415988224,440.375,-1
