waldo,type,x,y,timestamp_s,duration_ms,cluster
waldo_4,direct,0.5582354409354073,0.3615794522421701,67.32235904,310.375,-1
waldo_4,direct,0.5587236450778114,0.3388455311457316,68.523496192,1716.617,-1
