cluster,centroid_x,centroid_y,n_fixations,sum_duration_s
0,0.7694458067417145,0.7428246811032295,2,0.400379
1,0.4012093871831894,0.8860554031096398,4,1.045996
2,0.2608495180356124,0.8388220499899415,10,3.1027469999999995
3,0.20126487974609644,0.09150418667566203,3,0.675625
4,0.40996991804038935,0.612473519959233,4,1.501248
5,0.6979151311374846,0.2736168808880306,3,1.396249
6,0.778324571583006,0.16080128928025564,5,2.562229
7,0.44637263256406023,0.17814582491677902,3,1.5914979999999999
8,0.34376947085062665,0.10683881905343796,3,0.910749
