recording_id,level_name,level_duration_s,total_fixations,avg_fixation_duration_s,total_fixation_duration_s,saccade_length_avg,saccade_length_median,scanpath_length_total,scanpath_length_per_s,fixation_dispersion,fixation_revisits,spatial_coverage_hull,fixation_grid_entropy_4x4,transition_entropy_4x4,unique_grid_cells_4x4,mean_distance_to_target,min_distance_to_target,waldo_fixations,waldo_fixation_duration_total_s,waldo_fixation_duration_avg_s,waldo_fixation_ratio,waldo_time_ratio,waldo_first_fixation_s,waldo_last_fixation_s,waldo_revisits,ttff_waldo_s,ttff_waldo_ratio,verification_time_after_first_hit_s,verification_time_ratio,direct_waldo_ratio,first_hit_type,gaze_entropy,surface_visibility_ratio_global,surface_gaze_ratio_global,fixation_density,fixation_rate_per_s,peripheral_gaze_rate
2025-09-26_19-27-31-2699d4a1,waldo_1,60.736,122,0.43630706557377047,53.229462,0.05456786580855121,0.04763594729347905,6.602711762834697,0.10871166627428044,0.1276966859767073,6,0.21033988272870144,2.343207547532979,0.9542946326940268,10,0.16632265380274608,0.006316483233036772,8,7.111860000000001,0.8889825000000001,0.06557377049180328,0.1336075874672564,30.087995136,57.703491072,2,30.087995136,0.495389804004215,30.648004863999997,0.504610195995785,0.625,direct,6.4152182625537915,0.825219473264166,0.815321366060162,0.05899419729206963,2.0086933614330875,0.375
