world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans,num_definition_markers
10,1.230391021,"[[ 6.76092273e-04 -1.93621137e-04  1.85352603e-01]
 [-4.39175784e-05 -1.45982010e-03  8.77145297e-01]
 [-2.15080972e-04 -3.03307405e-04  1.16140095e+00]]","[[ 1.43588708e+03 -1.69419331e+02 -1.01205392e+02]
 [ 1.38276847e+02 -8.28829271e+02  6.03903177e+02]
 [ 3.02025222e-01 -2.47829080e-01  1.00000000e+00]]",3,"[[ 1.04799982e-03 -9.42253633e-06 -9.40256125e-02]
 [-7.04414621e-05 -1.88807222e-03  1.14657593e+00]
 [-3.53485117e-05 -7.47588708e-05  1.04849700e+00]]","[[ 9.56833715e+02 -8.54252047e+00  9.51471720e+01]
 [-1.68376935e+01 -5.53461369e+02  6.03723529e+02]
 [ 3.10576767e-02 -3.97503401e-02  1.00000000e+00]]",4
11,1.2796500210000001,"[[ 6.75813431e-04 -1.89528514e-04  1.83443979e-01]
 [-4.34493594e-05 -1.45895663e-03  8.81790167e-01]
 [-2.15858746e-04 -2.98641034e-04  1.15957445e+00]]","[[ 1.43673821e+03 -1.65948137e+02 -1.01097036e+02]
 [ 1.40773392e+02 -8.28042225e+02  6.07408574e+02]
 [ 3.03709021e-01 -2.44148829e-01  1.00000000e+00]]",3,"[[ 1.04787173e-03 -7.35971859e-06 -9.53008838e-02]
 [-6.82344533e-05 -1.88547207e-03  1.15003013e+00]
 [-3.61024284e-05 -7.29195643e-05  1.04766272e+00]]","[[ 9.57112400e+02 -7.41804551e+00  9.52068178e+01]
 [-1.51640929e+01 -5.53767905e+02  6.06497315e+02]
 [ 3.19266137e-02 -3.87990554e-02  1.00000000e+00]]",4
12,1.328909021,"[[ 6.77173022e-04 -1.87377027e-04  1.82205599e-01]
 [-4.24885864e-05 -1.46238444e-03  8.88473258e-01]
 [-2.15343046e-04 -2.96505961e-04  1.15943857e+00]]","[[ 1.43461979e+03 -1.63513471e+02 -1.00150551e+02]
 [ 1.42312868e+02 -8.25823514e+02  6.10460895e+02]
 [ 3.02846583e-01 -2.41559226e-01  1.00000000e+00]]",3,"[[ 1.04942560e-03 -6.62165968e-06 -9.63759981e-02]
 [-6.53615043e-05 -1.88721720e-03  1.15541733e+00]
 [-3.52427670e-05 -7.29164552e-05  1.04777226e+00]]","[[ 9.55676324e+02 -7.04992588e+00  9.56790615e+01]
 [-1.40155944e+01 -5.53358380e+02  6.08919629e+02]
 [ 3.11696653e-02 -3.87463881e-02  1.00000000e+00]]",4
13,1.378167021,"[[ 6.79660859e-04 -1.83522862e-04  1.80002924e-01]
 [-4.09366501e-05 -1.46606181e-03  8.95674036e-01]
 [-2.13561446e-04 -2.92657388e-04  1.15843580e+00]]","[[ 1.43057976e+03 -1.59293029e+02 -9.91284191e+01]
 [ 1.43294717e+02 -8.22546266e+02  6.13706744e+02]
 [ 2.99932839e-01 -2.37167299e-01  1.00000000e+00]]",3,"[[ 1.05240901e-03 -6.34159927e-06 -9.74113977e-02]
 [-6.16092051e-05 -1.89158395e-03  1.16259289e+00]
 [-3.28176561e-05 -7.34738352e-05  1.04808622e+00]]","[[ 9.52796311e+02 -6.93267929e+00  9.62450434e+01]
 [-1.32680647e+01 -5.52364354e+02  6.11478709e+02]
 [ 2.89038110e-02 -3.89393935e-02  1.00000000e+00]]",4
14,1.427426021,"[[ 6.80634883e-04 -1.81685250e-04  1.79127309e-01]
 [-4.09768760e-05 -1.46963077e-03  9.04082740e-01]
 [-2.13539234e-04 -2.90670666e-04  1.15863329e+00]]","[[ 1.42893165e+03 -1.57224671e+02 -9.82334703e+01]
 [ 1.44463712e+02 -8.20516920e+02  6.17915777e+02]
 [ 2.99598101e-01 -2.34823078e-01  1.00000000e+00]]",3,"[[ 1.05415888e-03 -6.32824233e-06 -9.80542369e-02]
 [-5.98277062e-05 -1.89421413e-03  1.17037604e+00]
 [-3.18886969e-05 -7.41146779e-05  1.04865065e+00]]","[[ 9.51153951e+02 -6.96149817e+00  9.67073692e+01]
 [-1.27262341e+01 -5.51936671e+02  6.14814472e+02]
 [ 2.80244516e-02 -3.92204990e-02  1.00000000e+00]]",4
15,1.476685021,"[[ 6.79976212e-04 -1.78973949e-04  1.78309209e-01]
 [-4.27379091e-05 -1.46972101e-03  9.10709166e-01]
 [-2.14854160e-04 -2.86695828e-04  1.15733311e+00]]","[[ 1.42981681e+03 -1.54923740e+02 -9.83805208e+01]
 [ 1.45187813e+02 -8.19512954e+02  6.22508446e+02]
 [ 3.01405729e-01 -2.31771607e-01  1.00000000e+00]]",3,"[[ 1.05411363e-03 -5.59915479e-06 -9.84191645e-02]
 [-6.06064213e-05 -1.89297465e-03  1.17655224e+00]
 [-3.28187307e-05 -7.27829954e-05  1.04818403e+00]]","[[ 9.51298040e+02 -6.52997020e+00  9.66517391e+01]
 [-1.24833948e+01 -5.52010638e+02  6.18441732e+02]
 [ 2.89184098e-02 -3.85345435e-02  1.00000000e+00]]",4
16,1.5259440210000002,"[[ 6.79135928e-04 -1.78572628e-04  1.78391647e-01]
 [-4.33453659e-05 -1.47014222e-03  9.14980237e-01]
 [-2.16149129e-04 -2.84850840e-04  1.15686958e+00]]","[[ 1.43130351e+03 -1.54815531e+02 -9.82646971e+01]
 [ 1.46722454e+02 -8.19179267e+02  6.25272540e+02]
 [ 3.03551088e-01 -2.30628542e-01  1.00000000e+00]]",3,"[[ 1.05353335e-03 -6.58024600e-06 -9.78252319e-02]
 [-6.03620628e-05 -1.89218953e-03  1.18020195e+00]
 [-3.39421571e-05 -7.26360125e-05  1.04836386e+00]]","[[ 9.51900857e+02 -7.02354859e+00  9.67308505e+01]
 [-1.16470310e+01 -5.52272356e+02  6.20637132e+02]
 [ 3.00120748e-02 -3.84916512e-02  1.00000000e+00]]",4
17,1.5752020210000002,"[[ 6.79924236e-04 -1.79719816e-04  1.78615827e-01]
 [-4.27325423e-05 -1.47414128e-03  9.18481563e-01]
 [-2.15939634e-04 -2.85812496e-04  1.15788152e+00]]","[[ 1.43008905e+03 -1.55491153e+02 -9.72645115e+01]
 [ 1.47385811e+02 -8.17678029e+02  6.25881614e+02]
 [ 3.03085942e-01 -2.30834758e-01  1.00000000e+00]]",3,"[[ 1.05469358e-03 -7.73857475e-06 -9.77508255e-02]
 [-5.90663797e-05 -1.89620933e-03  1.18354682e+00]
 [-3.30884605e-05 -7.37120534e-05  1.04900268e+00]]","[[ 9.50764334e+02 -7.66015632e+00  9.72391721e+01]
 [-1.13973763e+01 -5.51467060e+02  6.21135672e+02]
 [ 2.91888712e-02 -3.89924954e-02  1.00000000e+00]]",4
18,1.6244610210000001,"[[ 6.80586869e-04 -1.76904274e-04  1.75313535e-01]
 [-4.15466138e-05 -1.47238784e-03  9.16963756e-01]
 [-2.16176263e-04 -2.84172775e-04  1.15719648e+00]]","[[ 1.42977227e+03 -1.53445511e+02 -9.50179669e+01]
 [ 1.48744413e+02 -8.17753719e+02  6.25454386e+02]
 [ 3.03623408e-01 -2.29481014e-01  1.00000000e+00]]",3,"[[ 1.05173760e-03 -4.56791945e-06 -1.00538055e-01]
 [-5.73047082e-05 -1.88941917e-03  1.17866237e+00]
 [-3.60753941e-05 -7.15529468e-05  1.04796885e+00]]","[[ 9.53850428e+02 -6.02828857e+00  9.82887834e+01]
 [-8.82184333e+00 -5.52753333e+02  6.20841565e+02]
 [ 3.22331158e-02 -3.79482679e-02  1.00000000e+00]]",4
19,1.673720021,"[[ 6.85424541e-04 -1.80792669e-04  1.74359592e-01]
 [-3.93169658e-05 -1.48185333e-03  9.20347054e-01]
 [-2.12999105e-04 -2.88860446e-04  1.16093873e+00]]","[[ 1.42205643e+03 -1.55966516e+02 -8.99322695e+01]
 [ 1.47035101e+02 -8.14302649e+02  6.23464480e+02]
 [ 2.97491471e-01 -2.31227150e-01  1.00000000e+00]]",3,"[[ 1.05135043e-03 -7.22898310e-06 -1.01425796e-01]
 [-5.44341907e-05 -1.89163954e-03  1.17715337e+00]
 [-3.61189542e-05 -7.40153423e-05  1.04948295e+00]]","[[ 9.54225361e+02 -7.58797031e+00  1.00730814e+02]
 [-7.34487724e+00 -5.52849282e+02  6.19393995e+02]
 [ 3.23225723e-02 -3.92511364e-02  1.00000000e+00]]",4
