timestamp [ns],gaze detected on surface,gaze position on surface x [normalized],gaze position on surface y [normalized]
1758903473280190021,True,0.8316733241081238,0.6518594622612
1758903473285199021,True,0.8330016136169434,0.6510997116565704
1758903473290190021,True,0.8332802057266235,0.650078535079956
1758903473295194021,True,0.8331883549690247,0.6503876447677612
1758903473300190021,True,0.8332778215408325,0.6499782502651215
1758903473305190021,True,0.8326562643051147,0.649200439453125
1758903473310190021,True,0.8329707384109497,0.64845010638237
1758903473315198021,True,0.832319974899292,0.6470837295055389
1758903473320190021,True,0.8322325348854065,0.6475636959075928
1758903473325201021,True,0.8327558636665344,0.6480297446250916
1758903473330190021,True,0.8320218324661255,0.6469157040119171
1758903473335190021,True,0.8330267071723938,0.6468161940574646
1758903473340192021,True,0.8303908109664917,0.647169828414917
1758903473345190021,True,0.8290704488754272,0.6440967321395874
1758903473350315021,True,0.8324733972549438,0.6463593542575836
1758903473355315021,True,0.8321405053138733,0.6480768024921417
1758903473360315021,True,0.832229495048523,0.6472679972648621
1758903473365315021,True,0.8318192362785339,0.6482694149017334
1758903473370322021,True,0.8311854004859924,0.6436562538146973
1758903473375315021,True,0.8319832682609558,0.6445871293544769
1758903473380315021,True,0.8310934901237488,0.6483810544013977
1758903473385315021,True,0.8322715759277344,0.646305114030838
1758903473390315021,True,0.8318290710449219,0.644875705242157
1758903473395315021,True,0.8331696391105652,0.6429163813591003
1758903473400315021,True,0.8323413729667664,0.6452808678150177
1758903473405325021,True,0.8320671916007996,0.6505690813064575
1758903473410315021,True,0.832126259803772,0.6491519510746002
1758903473415315021,True,0.8325520157814026,0.6504375338554382
1758903473420315021,True,0.8327861428260803,0.6481142640113831
1758903473425315021,True,0.829838216304779,0.6455621123313904
1758903473430315021,True,0.830057680606842,0.6476711630821228
1758903473435315021,True,0.8336242437362671,0.629225879907608
1758903473440318021,True,0.8380391597747803,0.6030129492282867
1758903473445315021,True,0.8392466306686401,0.5597144365310669
1758903473450315021,True,0.8420122861862183,0.510213315486908
1758903473455315021,True,0.8443028330802917,0.48866480588912964
1758903473460315021,True,0.8427573442459106,0.4638481140136719
1758903473465315021,True,0.8430881500244141,0.43530821800231934
1758903473470318021,True,0.8445647358894348,0.41144025325775146
1758903473475318021,True,0.8391172885894775,0.39811158180236816
1758903473480325021,True,0.8375658988952637,0.38533973693847656
1758903473485440021,True,0.8340975046157837,0.3790343999862671
1758903473490440021,True,0.830890953540802,0.38520580530166626
1758903473495440021,True,0.8328777551651001,0.3770400285720825
1758903473500440021,True,0.8360543847084045,0.38350021839141846
1758903473505452021,True,0.837740421295166,0.38922446966171265
1758903473510440021,True,0.8383674025535583,0.38427257537841797
1758903473515444021,True,0.8350604772567749,0.3815666437149048
1758903473525440021,True,0.8339155912399292,0.38620519638061523
1758903473530440021,True,0.8312997817993164,0.38558292388916016
1758903473535440021,True,0.8323853611946106,0.38254988193511963
1758903473540440021,True,0.8298235535621643,0.38364917039871216
1758903473545447021,True,0.8295013904571533,0.3773126006126404
1758903473550440021,True,0.8295135498046875,0.37868696451187134
1758903473555440021,True,0.8288009762763977,0.3779715299606323
1758903473560440021,True,0.830721914768219,0.3843349814414978
1758903473565440021,True,0.8307424783706665,0.3840412497520447
1758903473570440021,True,0.830081045627594,0.3816661834716797
1758903473575440021,True,0.8295314311981201,0.3828328251838684
1758903473580446021,True,0.8289107084274292,0.3789448142051697
1758903473585440021,True,0.8279843330383301,0.38056546449661255
1758903473590440021,True,0.8277608156204224,0.37908756732940674
1758903473595441021,True,0.8296989798545837,0.3758314847946167
1758903473600440021,True,0.8300442695617676,0.3762187957763672
1758903473605440021,True,0.83029705286026,0.3807183504104614
1758903473610440021,True,0.8289845585823059,0.3802986145019531
1758903473615440021,True,0.830036461353302,0.38265717029571533
1758903473620581021,True,0.8299852609634399,0.383167564868927
1758903473625566021,True,0.8303555250167847,0.38558197021484375
1758903473630565021,True,0.8315675258636475,0.38868647813796997
1758903473635566021,True,0.828335702419281,0.38800913095474243
1758903473640565021,True,0.8272556066513062,0.3775978684425354
1758903473645574021,True,0.8278257250785828,0.3741028308868408
1758903473650565021,True,0.8296268582344055,0.3793603181838989
1758903473655565021,True,0.8291662335395813,0.3816325068473816
1758903473660565021,True,0.8284056782722473,0.3812776803970337
1758903473665565021,True,0.828517496585846,0.38427793979644775
