recording_id,participant_id,level_name,window_s,src_quad,prev_quad,dst_quad,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_3,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31025001406669617,0.06592980027198792,-0.40182197093963623,0.4476752281188965,0.33571675419807434
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_3,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23524999618530273,0.06211434304714203,-0.43927210569381714,0.4594537913799286,0.2747294008731842
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_3,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26025399565696716,0.14437000453472137,-0.6207844614982605,0.4059770107269287,0.14062894880771637
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_3,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.155239999294281,0.1591867357492447,-0.8838947415351868,0.2572630047798157,0.08384374529123306
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_3,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6556239724159241,0.10359346866607666,-0.9780455231666565,0.15391583740711212,0.07670436054468155
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_3,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2552500069141388,0.146110400557518,-0.020044703036546707,0.2997366487979889,0.06750953197479248
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_3,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1902499943971634,0.05159354582428932,0.017163297161459923,0.3512552082538605,0.07029011100530624
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_3,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28525999188423157,0.10702671110630035,0.14005686342716217,0.4480877220630646,0.115877166390419
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_3,10.0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14012500643730164,0.02482927218079567,-0.9497243762016296,0.4235675036907196,0.11197178065776825
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_3,10.0,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38024699687957764,0.1916576623916626,0.05111940577626228,0.6127589344978333,0.14261916279792786
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_3,10.0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.030869960784912,0.15072180330753326,-0.01212132815271616,0.763371467590332,0.136881023645401
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_3,10.0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2602500021457672,0.09549180418252945,0.6651618480682373,0.7160170674324036,0.21980415284633636
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_3,10.0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3152500092983246,0.0999109223484993,0.9030596017837524,0.6207037568092346,0.2497635781764984
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_3,10.0,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.195250004529953,0.05323820561170578,-0.8132302761077881,0.5763700604438782,0.22028765082359314
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14512500166893005,0.17602349817752838,0.14648829400539398,0.7118574380874634,0.451440691947937
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4955030083656311,0.16197119653224945,-0.46561163663864136,0.7293218374252319,0.2904137670993805
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,1,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.195251002907753,0.0876777395606041,0.5369187593460083,0.7191754579544067,0.37750244140625
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,3,1,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2652420103549957,0.3941849172115326,0.5267657041549683,0.6860687136650085,0.7702946066856384
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,3,3,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2502540051937103,0.0834493339061737,0.9684507846832275,0.6030288934707642,0.7785521745681763
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,2,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1751289963722229,0.21354934573173523,-0.9765506386756897,0.3900587558746338,0.7628345489501953
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21525000035762787,0.20052139461040497,0.9856249094009399,0.1897418200969696,0.7718871235847473
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3803749978542328,0.14965903759002686,-0.4006812870502472,0.23568426072597504,0.6294542551040649
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3153870105743408,0.17203927040100098,0.459760457277298,0.25737494230270386,0.8001207113265991
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,2,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10512500256299973,0.042518239468336105,-0.7797176241874695,0.22463811933994293,0.7729895114898682
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1601240038871765,0.4587882459163666,-0.5107351541519165,0.2091681957244873,0.3144621253013611
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3453750014305115,0.13043048977851868,-0.5337858200073242,0.19535012543201447,0.18476566672325134
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2952449917793274,0.043489184230566025,-0.002099276753142476,0.23883835971355438,0.18447886407375336
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2251249998807907,0.04963100701570511,0.9546759724617004,0.1897096335887909,0.19152194261550903
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16512499749660492,0.04407742619514465,0.08951614052057266,0.23205554485321045,0.20375479757785797
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.195250004529953,0.17402853071689606,0.22561180591583252,0.3641704022884369,0.3170314431190491
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.30524998903274536,0.05570229887962341,-0.07774576544761658,0.4182194769382477,0.303561270236969
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5455009937286377,0.13808363676071167,0.08262991905212402,0.5516766309738159,0.33900511264801025
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2251249998807907,0.14791056513786316,0.12041332572698593,0.6891295909881592,0.3936331272125244
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3252600133419037,0.03291842341423035,-0.1508152037858963,0.7184217572212219,0.3786134123802185
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23524899780750275,0.12818758189678192,-0.46737563610076904,0.7315370440483093,0.25109854340553284
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3453739881515503,0.1060997024178505,0.9709807634353638,0.6258779168128967,0.2607578933238983
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13512200117111206,0.053759969770908356,-0.9080922603607178,0.5743433833122253,0.2454501986503601
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5956329703330994,0.19662389159202576,0.6359339356422424,0.4929044246673584,0.4244157075881958
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1751279979944229,0.13941346108913422,0.11334137618541718,0.6235728859901428,0.47301462292671204
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1951269954442978,0.26242536306381226,-0.9772951602935791,0.36181485652923584,0.45431187748908997
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3503679931163788,0.025765856727957726,0.9203593730926514,0.33685123920440674,0.4606913924217224
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16512499749660492,0.14082011580467224,-0.5041441917419434,0.3350179195404053,0.31988319754600525
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.280256986618042,0.15700487792491913,0.5335835218429565,0.31848371028900146,0.4760150611400604
2025-09-26_16-24-13-61db42a9,61db42a9,waldo_4,10.0,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1851319968700409,0.19227223098278046,-0.03139100596308708,0.5098217129707336,0.4570842981338501
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,3,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.481374979019165,0.023679783567786217,-0.4636591374874115,0.7886597514152527,0.7006958723068237
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,3,3,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3603709936141968,0.25717100501060486,0.6207252144813538,0.6934442520141602,0.939591109752655
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,2,3,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23025600612163544,0.23857705295085907,-0.8393022418022156,0.4846300184726715,0.8241977095603943
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,2,2,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.290241003036499,0.06250868737697601,-0.571753740310669,0.4706583023071289,0.7632704973220825
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,3,2,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.19012999534606934,0.11288027465343475,-0.332718163728714,0.5272872447967529,0.6656225919723511
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,3,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16524499654769897,0.06971002370119095,-0.4369876980781555,0.5409970283508301,0.5972740054130554
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,0,3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43038299679756165,0.13894687592983246,-0.6084257364273071,0.4945775866508484,0.46631038188934326
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,2,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.33037400245666504,0.10236293822526932,0.7246488928794861,0.4281840920448303,0.544221043586731
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.30024999380111694,0.06110542640089989,0.6991465091705322,0.3923999071121216,0.5937525033950806
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,2,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.43050000071525574,0.09154267609119415,-0.7207576036453247,0.3338806927204132,0.5233567357063293
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11012899875640869,0.0759592056274414,-0.6934107542037964,0.2905145585536957,0.4609934389591217
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,2,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.27024999260902405,0.2817550003528595,0.28145140409469604,0.46912020444869995,0.6789060235023499
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,2,2,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.16011099517345428,0.060444146394729614,-0.5450278520584106,0.46059828996658325,0.6190656423568726
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,3,2,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.21512499451637268,0.04165772348642349,0.007548494730144739,0.5022442936897278,0.6200534701347351
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5254999995231628,0.29925042390823364,-0.4936359226703644,0.5082269310951233,0.32086285948753357
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20524999499320984,0.035991813987493515,0.9385268092155457,0.4729042053222656,0.3277705907821655
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5304949879646301,0.08549591153860092,-0.31375718116760254,0.5201220512390137,0.25649628043174744
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10012900084257126,0.051670271903276443,-0.7712154984474182,0.4812334179878235,0.2224743813276291
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33024901151657104,0.06500241160392761,0.20475217700004578,0.5332452058792114,0.26146265864372253
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4053780138492584,0.16821271181106567,0.9898217916488647,0.36511850357055664,0.26684048771858215
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1961250305175781,0.015168177895247936,0.41525718569755554,0.3691091537475586,0.2814742922782898
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20011800527572632,0.06783675402402878,-0.9731094241142273,0.30151432752609253,0.2757503092288971
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21512100100517273,1.08919095993042,-0.7941097021102905,-0.5676624178886414,-0.38065555691719055
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17025600373744965,1.0563178062438965,0.17625468969345093,0.33081406354904175,0.174814835190773
2025-09-26_16-45-00-95032692,95032692,waldo_1,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15012499690055847,0.1270112544298172,0.7182299494743347,0.25039950013160706,0.27312737703323364
2025-09-26_16-45-00-95032692,95032692,waldo_2,10.0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5604990124702454,0.10327685624361038,0.6183796525001526,0.5809944272041321,0.2706128656864166
2025-09-26_16-45-00-95032692,95032692,waldo_2,10.0,1,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7316240072250366,0.03125494346022606,-0.8389537930488586,0.5536551475524902,0.2554657459259033
2025-09-26_16-45-00-95032692,95032692,waldo_2,10.0,3,1,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.09499900043010712,0.34196823835372925,0.5056326389312744,0.5476042032241821,0.5973804593086243
2025-09-26_16-45-00-95032692,95032692,waldo_2,10.0,2,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20012900233268738,0.0865192860364914,0.7684565186500549,0.4829833209514618,0.654910683631897
2025-09-26_16-45-00-95032692,95032692,waldo_2,10.0,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11000599712133408,0.30626335740089417,-0.4332994520664215,0.5466909408569336,0.3553467094898224
2025-09-26_16-45-00-95032692,95032692,waldo_2,10.0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3402499854564667,0.07063347101211548,-0.41477370262145996,0.5653776526451111,0.2872299551963806
2025-09-26_16-45-00-95032692,95032692,waldo_2,10.0,1,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20524999499320984,0.1188812404870987,0.5625677704811096,0.5421602129936218,0.4038219749927521
2025-09-26_16-45-00-95032692,95032692,waldo_2,10.0,3,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.22023800015449524,0.201925128698349,0.5553629398345947,0.5072166323661804,0.6027005910873413
2025-09-26_16-45-00-95032692,95032692,waldo_2,10.0,1,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2952499985694885,0.22137250006198883,-0.4619200825691223,0.5336366891860962,0.3829103112220764
2025-09-26_16-45-00-95032692,95032692,waldo_2,10.0,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9709979891777039,0.050413407385349274,-0.5074456930160522,0.5324575901031494,0.33251070976257324
2025-09-26_16-45-00-95032692,95032692,waldo_2,10.0,0,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24025000631809235,0.06425023078918457,0.8209735155105591,0.47810426354408264,0.3667716383934021
2025-09-26_16-45-00-95032692,95032692,waldo_2,10.0,2,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.195250004529953,0.21384888887405396,0.4765937924385071,0.49381497502326965,0.5800426006317139
2025-09-26_16-45-00-95032692,95032692,waldo_2,10.0,0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18012499809265137,0.1517665833234787,-0.5003283619880676,0.4936584234237671,0.4282761216163635
2025-09-26_16-45-00-95032692,95032692,waldo_2,10.0,2,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08513099700212479,0.21651187539100647,0.5017018914222717,0.49250081181526184,0.6447849273681641
2025-09-26_16-45-00-95032692,95032692,waldo_2,10.0,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.28025999665260315,0.1026005893945694,-0.5435478687286377,0.4785078167915344,0.5431429743766785
2025-09-26_16-45-00-95032692,95032692,waldo_2,10.0,2,2,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0951249971985817,0.20169532299041748,-0.9866459369659424,0.27698996663093567,0.5346837639808655
2025-09-26_16-45-00-95032692,95032692,waldo_2,10.0,2,2,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5105000138282776,0.15433473885059357,0.2053890824317932,0.4002957344055176,0.6275002360343933
2025-09-26_19-01-53-2ec86210,2ec86210,waldo_1,10.0,3,3,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1301250010728836,0.09767019003629684,0.9723062515258789,0.7285059690475464,0.5106884241104126
2025-09-26_19-01-53-2ec86210,2ec86210,waldo_1,10.0,3,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08512499928474426,0.16363324224948883,0.9248669147491455,0.5694099068641663,0.5489543676376343
2025-09-26_19-01-53-2ec86210,2ec86210,waldo_1,10.0,1,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07512500137090683,0.12357990443706512,-0.6010904312133789,0.5308191776275635,0.43155437707901
2025-09-26_19-01-53-2ec86210,2ec86210,waldo_1,10.0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09998899698257446,1.0074166059494019,-0.8949248790740967,-0.4222058355808258,0.10500973463058472
2025-09-26_19-01-53-2ec86210,2ec86210,waldo_1,10.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10512500256299973,0.758271336555481,0.08888398110866547,0.30669456720352173,0.31400641798973083
2025-09-26_19-01-53-2ec86210,2ec86210,waldo_1,10.0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08511199802160263,0.2499285191297531,0.2306547611951828,0.49382835626602173,0.4796724021434784
2025-09-26_19-01-53-2ec86210,2ec86210,waldo_1,10.0,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07512500137090683,0.07094775140285492,-0.4508613646030426,0.504737377166748,0.40956833958625793
2025-09-26_19-01-53-2ec86210,2ec86210,waldo_1,10.0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.114996999502182,0.015895573422312737,0.454130619764328,0.5070200562477112,0.42529916763305664
2025-09-26_19-01-53-2ec86210,2ec86210,waldo_1,10.0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07999599725008011,0.06556569039821625,-0.16870570182800293,0.563590407371521,0.392153263092041
2025-09-26_19-01-53-2ec86210,2ec86210,waldo_1,10.0,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07999999821186066,0.056188419461250305,0.6448382139205933,0.5388965606689453,0.442624568939209
2025-09-26_19-01-53-2ec86210,2ec86210,waldo_1,10.0,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10012499988079071,0.018528809770941734,0.9393650889396667,0.5207029581069946,0.4461328089237213
2025-09-26_19-01-53-2ec86210,2ec86210,waldo_1,10.0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0949999988079071,0.0834466740489006,-0.75179123878479,0.46136611700057983,0.3874600827693939
2025-09-26_19-01-53-2ec86210,2ec86210,waldo_2,10.0,0,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1251250058412552,0.23594462871551514,0.9554324150085449,0.3325742483139038,0.4824182093143463
2025-09-26_19-01-53-2ec86210,2ec86210,waldo_2,10.0,2,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08012499660253525,0.08248346298933029,0.12736521661281586,0.4085423946380615,0.5145485997200012
2025-09-26_19-01-53-2ec86210,2ec86210,waldo_2,10.0,0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10012499988079071,0.08950445055961609,-0.16502301394939423,0.48628556728363037,0.47019723057746887
2025-09-26_19-01-53-2ec86210,2ec86210,waldo_2,10.0,1,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26524999737739563,0.08030258119106293,-0.1767198145389557,0.5545271039009094,0.4278699457645416
2025-09-26_19-01-53-2ec86210,2ec86210,waldo_2,10.0,2,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07999999821186066,0.3181414008140564,0.6570343971252441,0.40386533737182617,0.7080751657485962
2025-09-26_19-01-53-2ec86210,2ec86210,waldo_2,10.0,3,2,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0751200020313263,0.3562941253185272,-0.149073988199234,0.7217949628829956,0.5472452640533447
