world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans,num_definition_markers
20,1.7853602890000002,"[[ 6.71046304e-04 -4.95535706e-04  3.50339117e-01]
 [-7.55253337e-05 -1.50605656e-03  1.27763009e+00]
 [-1.50611642e-04 -5.69765631e-04  1.49563070e+00]]","[[ 1.45464562e+03 -5.16695269e+02  1.00643937e+02]
 [ 7.58239219e+01 -1.00796082e+03  8.43281028e+02]
 [ 1.75369782e-01 -4.36017901e-01  1.00000000e+00]]",1,"[[ 4.57618132e-04 -4.08826386e-04  3.84752536e-01]
 [-1.57856597e-04 -1.30910516e-03  1.20176309e+00]
 [-3.25981146e-04 -4.73554289e-04  1.42971282e+00]]","[[ 1.96282729e+03 -6.06237720e+02 -1.86391715e+01]
 [ 2.50242552e+02 -1.17492058e+03  9.20251056e+02]
 [ 5.30419896e-01 -5.27386155e-01  1.00000000e+00]]",4
22,1.883878289,"[[ 9.45785974e-04 -1.53545971e-04 -1.32599233e-01]
 [-7.09796513e-05 -1.77243219e-03  1.47682209e+00]
 [ 9.02329332e-05 -6.52217947e-04  1.51159508e+00]]","[[ 1.01703952e+03 -1.88818963e+02  2.73691467e+02]
 [-1.42570387e+02 -8.54419122e+02  8.22257446e+02]
 [-1.22226797e-01 -3.57390550e-01  1.00000000e+00]]",1,"[[ 1.19767281e-03 -1.87665361e-04 -2.44677888e-01]
 [ 6.20298792e-05 -2.02596081e-03  1.60015364e+00]
 [ 4.16364281e-04 -7.34530165e-04  1.45031514e+00]]","[[ 7.30049060e+02 -1.87136700e+02  3.29634796e+02]
 [-2.38646922e+02 -7.61504134e+02  7.99917175e+02]
 [-3.30452122e-01 -3.31949041e-01  1.00000000e+00]]",4
23,1.9331362890000001,"[[ 9.34575452e-04 -1.37150779e-04 -1.43652812e-01]
 [-7.85289376e-05 -1.77260651e-03  1.49437970e+00]
 [-9.43343589e-05 -6.62527867e-04  1.57644978e+00]]","[[ 1.08213488e+03 -1.86748473e+02  2.75635071e+02]
 [ 1.03000930e+01 -8.75468175e+02  8.30829834e+02]
 [ 6.90834563e-02 -3.79104282e-01  1.00000000e+00]]",1,"[[ 1.18188368e-03 -1.73071684e-04 -2.52182476e-01]
 [ 5.82815065e-05 -2.03249636e-03  1.62186351e+00]
 [ 1.72220404e-04 -7.49421646e-04  1.54802816e+00]]","[[ 8.07203772e+02 -1.91009260e+02  3.31617737e+02]
 [-7.90508637e+01 -7.83006584e+02  8.07475342e+02]
 [-1.28072210e-01 -3.57814157e-01  1.00000000e+00]]",4
24,1.982395289,"[[ 9.38777408e-04 -1.05670447e-04 -1.66974943e-01]
 [-5.74837037e-05 -1.68901492e-03  1.42722729e+00]
 [-5.30402457e-06 -1.63726885e-04  1.13827721e+00]]","[[ 1.06107266e+03 -9.27449209e+01  2.71937825e+02]
 [-3.63529219e+01 -6.70801308e+02  8.35750636e+02]
 [-2.84636447e-04 -9.69185087e-02  1.00000000e+00]]",3,"[[ 1.01537063e-03 -8.42380858e-05 -2.61787010e-01]
 [-6.24945331e-05 -1.81372610e-03  1.49778403e+00]
 [-3.24272855e-05 -8.92946443e-05  1.08329077e+00]]","[[ 9.91434159e+02 -6.20674999e+01  3.25405058e+02]
 [-1.03584414e+01 -5.90974672e+02  8.14592671e+02]
 [ 2.88238082e-02 -5.05714213e-02  1.00000000e+00]]",4
25,2.031654289,"[[ 9.26881435e-04 -1.04417164e-04 -1.59339009e-01]
 [-5.63012665e-05 -1.68000475e-03  1.41834187e+00]
 [-1.22906311e-05 -1.64765608e-04  1.14090377e+00]]","[[ 1.07676416e+03 -9.30130704e+01  2.66012678e+02]
 [-2.99428613e+01 -6.75300329e+02  8.35333962e+02]
 [ 7.27542279e-03 -9.85266779e-02  1.00000000e+00]]",3,"[[ 1.00647267e-03 -8.23637915e-05 -2.56004187e-01]
 [-6.06518656e-05 -1.80872850e-03  1.49147067e+00]
 [-3.67569086e-05 -8.98479860e-05  1.08491870e+00]]","[[ 1.00158123e+03 -6.15522902e+01  3.20957158e+02]
 [-6.01528635e+00 -5.93027569e+02  8.13833596e+02]
 [ 3.34352871e-02 -5.11972045e-02  1.00000000e+00]]",4
26,2.080913289,"[[ 9.05538483e-04 -1.08974501e-04 -1.48304884e-01]
 [-4.77637811e-05 -1.65530861e-03  1.38906535e+00]
 [-2.87505008e-05 -1.86660913e-04  1.16280258e+00]]","[[ 1.10727797e+03 -1.02648331e+02  2.63845279e+02]
 [-1.03736437e+01 -6.97203183e+02  8.31544703e+02]
 [ 2.57123977e-02 -1.14457756e-01  1.00000000e+00]]",2,"[[ 1.01769383e-03 -1.25464947e-04 -2.24733196e-01]
 [-5.30021519e-05 -1.88153553e-03  1.53935623e+00]
 [-2.51506471e-05 -2.11314782e-04  1.17903912e+00]]","[[ 9.85239612e+02 -1.01701725e+02  3.20575649e+02]
 [-1.23737129e+01 -6.21526378e+02  8.09107777e+02]
 [ 1.87989228e-02 -1.13563302e-01  1.00000000e+00]]",4
27,2.130171289,"[[ 9.00660057e-04 -1.05246224e-04 -1.49360027e-01]
 [-3.36964491e-05 -1.64242423e-03  1.36920792e+00]
 [-2.64877162e-05 -2.01831399e-04  1.17412561e+00]]","[[ 1.11414180e+03 -1.03666410e+02  2.62620215e+02]
 [-2.22325707e+00 -7.10495734e+02  8.28262592e+02]
 [ 2.47523337e-02 -1.24472402e-01  1.00000000e+00]]",2,"[[ 1.00922805e-03 -1.20879579e-04 -2.24894776e-01]
 [-3.81405256e-05 -1.86462966e-03  1.51550519e+00]
 [-2.71140373e-05 -2.26392100e-04  1.19118475e+00]]","[[ 9.95532902e+02 -1.03318204e+02  3.19404209e+02]
 [-2.30112398e+00 -6.34038104e+02  8.06231380e+02]
 [ 2.22232193e-02 -1.22854655e-01  1.00000000e+00]]",4
28,2.1794302890000004,"[[ 8.90539338e-04 -8.61622763e-05 -1.59586140e-01]
 [-2.36928565e-05 -1.62110043e-03  1.34343074e+00]
 [-2.78911994e-05 -1.69956031e-04  1.14742605e+00]]","[[ 1.12870872e+03 -8.71466356e+01  2.59016028e+02]
 [ 7.11359791e+00 -7.03728580e+02  8.24929710e+02]
 [ 2.84898873e-02 -1.06354166e-01  1.00000000e+00]]",3,"[[ 9.65651542e-04 -5.96433018e-05 -2.56042699e-01]
 [-2.76281178e-05 -1.74657416e-03  1.41370241e+00]
 [-5.88926866e-05 -8.83271931e-05  1.08959495e+00]]","[[ 1.05328668e+03 -5.18901930e+01  3.14835943e+02]
 [ 3.14846196e+01 -6.14306160e+02  8.04434254e+02]
 [ 5.94824986e-02 -5.26029342e-02  1.00000000e+00]]",4
29,2.228689289,"[[ 9.22938836e-04 -1.15263827e-04 -1.45041377e-01]
 [ 1.48426736e-05 -1.69960920e-03  1.39528500e+00]
 [ 4.24597091e-04 -7.98630841e-04  1.54706600e+00]]","[[ 9.66919568e+02 -1.87727783e+02  2.59961182e+02]
 [-3.63432541e+02 -9.50544478e+02  8.23214844e+02]
 [-4.52986280e-01 -4.39170317e-01  1.00000000e+00]]",1,"[[ 1.17836369e-03 -1.49567367e-04 -2.57059574e-01]
 [ 1.76197886e-04 -1.95907240e-03  1.51067460e+00]
 [ 8.95415769e-04 -9.43651106e-04  1.46855464e+00]]","[[ 6.36004401e+02 -2.02538459e+02  3.19675354e+02]
 [-4.79340705e+02 -8.59132754e+02  7.99868713e+02]
 [-6.95798935e-01 -4.28561134e-01  1.00000000e+00]]",4
31,2.3272062890000003,"[[ 8.70825229e-04 -6.48902419e-05 -1.78585051e-01]
 [-1.26889629e-05 -1.56743277e-03  1.34858933e+00]
 [-1.60660958e-05 -1.38000891e-04  1.12275498e+00]]","[[ 1.15225916e+03 -7.13881421e+01  2.69025346e+02]
 [ 5.43275692e+00 -7.13769261e+02  8.58203111e+02]
 [ 1.71560418e-02 -8.87528665e-02  1.00000000e+00]]",3,"[[ 9.32086265e-04 -5.55450286e-05 -2.55993652e-01]
 [-2.37630876e-05 -1.69274782e-03  1.42013366e+00]
 [-6.98628840e-05 -8.33963389e-05  1.09224714e+00]]","[[ 1.09585044e+03 -5.19393784e+01  3.24369462e+02]
 [ 4.63929758e+01 -6.33385927e+02  8.34398145e+02]
 [ 7.36356031e-02 -5.16830855e-02  1.00000000e+00]]",4
