timestamp [ns],gaze detected on surface,gaze position on surface x [normalized],gaze position on surface y [normalized]
1758903166465684289,True,0.6702156662940979,0.45060503482818604
1758903166470684289,True,0.6698305606842041,0.45239245891571045
1758903166475684289,True,0.6677793860435486,0.45083653926849365
1758903166480684289,True,0.6666149497032166,0.4490621089935303
1758903166485684289,True,0.666902482509613,0.4475000500679016
1758903166490684289,True,0.667021632194519,0.44508206844329834
1758903166495684289,True,0.6668667197227478,0.4427732229232788
1758903166500684289,True,0.6675679683685303,0.4434967041015625
1758903166505684289,True,0.6687906384468079,0.4419350028038025
1758903166510684289,True,0.667782187461853,0.44075942039489746
1758903166515688289,True,0.5727516412734985,0.29363757371902466
1758903166520684289,True,0.5734412670135498,0.28802579641342163
1758903166525684289,True,0.5751113295555115,0.2892282009124756
1758903166530684289,True,0.5744733214378357,0.2931751608848572
1758903166535684289,True,0.5744189023971558,0.2826189398765564
1758903166540692289,True,0.574855625629425,0.2831880450248718
1758903166545809289,True,0.5753839015960693,0.28688114881515503
1758903166550809289,True,0.5747590661048889,0.2898193597793579
1758903166555809289,True,0.5764428973197937,0.28464728593826294
1758903166560821289,True,0.5775942802429199,0.28293734788894653
1758903166565809289,True,0.5760788917541504,0.2897791266441345
1758903166570814289,True,0.5753504037857056,0.2921997308731079
1758903166575823289,True,0.5770074129104614,0.29196351766586304
1758903166580812289,True,0.5779207944869995,0.2861279249191284
1758903166585809289,True,0.577201247215271,0.28746533393859863
1758903166590809289,True,0.5788657665252686,0.28433287143707275
1758903166595809289,True,0.5810039639472961,0.28491687774658203
1758903166600809289,True,0.5809822082519531,0.2871556282043457
1758903166605809289,True,0.5791453719139099,0.2872732877731323
1758903166610809289,True,0.5786865949630737,0.2875322103500366
1758903166615809289,True,0.5801971554756165,0.29056936502456665
1758903166620809289,True,0.5806366205215454,0.28901779651641846
1758903166625815289,True,0.5807040929794312,0.2900320887565613
1758903166630809289,True,0.5810374617576599,0.29268044233322144
1758903166635809289,True,0.5800324082374573,0.29468679428100586
1758903166640817289,True,0.5797814726829529,0.29471510648727417
1758903166645809289,True,0.580185055732727,0.2930259704589844
1758903166650818289,True,0.5821992754936218,0.29445087909698486
1758903166655809289,True,0.5843384265899658,0.29488563537597656
1758903166660809289,True,0.5822187662124634,0.2924211025238037
1758903166665809289,True,0.581268310546875,0.29092085361480713
1758903166670809289,True,0.5812553763389587,0.3016775846481323
1758903166675816289,True,0.5818177461624146,0.3065616488456726
1758903166680934289,True,0.5792451500892639,0.3009030818939209
1758903166685934289,True,0.569786012172699,0.2876749038696289
1758903166690943289,True,0.5593636631965637,0.2759281396865845
1758903166695934289,True,0.5504118204116821,0.26874375343322754
1758903166700942289,True,0.5321170091629028,0.2601756453514099
1758903166705934289,True,0.5276305675506592,0.23200511932373047
1758903166710934289,True,0.622567355632782,0.3299228549003601
1758903166715934289,True,0.6214221715927124,0.32827991247177124
1758903166720934289,True,0.6193808913230896,0.33527660369873047
1758903166725945289,True,0.6228061318397522,0.32987070083618164
1758903166730935289,True,0.626985490322113,0.3336031436920166
1758903166735939289,True,0.6299904584884644,0.3300778865814209
1758903166740934289,True,0.6292188763618469,0.3243175148963928
1758903166745934289,True,0.6252665519714355,0.3332632780075073
1758903166750934289,True,0.6246036291122437,0.327406108379364
1758903166755934289,True,0.6243420839309692,0.3198813796043396
1758903166811059289,True,0.42591190338134766,0.32565581798553467
1758903166816063289,True,0.4279915988445282,0.3299751281738281
1758903166821066289,True,0.4292222857475281,0.33169108629226685
1758903166826068289,True,0.43010368943214417,0.3332723379135132
1758903166831063289,True,0.4301994740962982,0.3343971371650696
1758903166836059289,True,0.4310263395309448,0.3360025882720947
1758903166841059289,True,0.43288853764533997,0.3347831964492798
1758903166846059289,True,0.43232375383377075,0.33638912439346313
1758903166851059289,True,0.4341117739677429,0.33880943059921265
1758903166856059289,True,0.4327695667743683,0.3396792411804199
1758903166861059289,True,0.4531867206096649,0.2821494936943054
1758903166866059289,True,0.45987218618392944,0.3104075789451599
1758903166871059289,True,0.4731549620628357,0.35072118043899536
