waldo,type,x,y,timestamp_s,duration_ms,cluster
waldo_2,peripheral,0.5924301862716674,0.3195065677165985,158.842290176,450.375,-1
waldo_2,direct,0.6069898860795158,0.3450028555733817,173.105531136,250.125,-1
