cluster,centroid_x,centroid_y,n_fixations,sum_duration_s
0,0.42330676177302196,0.2810311475490652,281,76.35557399999999
1,0.5313795325785192,0.7533499791820057,188,45.187281999999996
2,0.38048384255833095,0.30979239231064204,2,0.645618
3,0.42379221846332477,0.07296130676845923,13,2.997613
4,0.5478125980922154,0.11579262727782835,7,1.37613
5,0.31070730431626237,0.6901347983628512,4,0.9358659999999999
6,0.3114387963499341,0.034036587817328254,2,0.520494
7,0.2083448270956675,0.6658760045965513,3,0.7907500000000001
