cluster,centroid_x,centroid_y,n_fixations,sum_duration_s
0,0.5984917456905048,0.33533260722955066,4,0.330377
1,0.30053809181061153,0.33882257519733344,38,4.238752
2,0.4096546639998754,0.4045226454734802,4,0.445525
3,0.49817257606320914,0.41648016671339666,6,0.800755
4,0.26422102749347687,0.6720595024526119,2,0.27025
5,0.6484863549470902,0.4567084014415741,2,0.4505
6,0.47289501006404555,0.2674801225463549,2,0.255243
