cluster,centroid_x,centroid_y,n_fixations,sum_duration_s
0,0.5603685279687245,0.43868031104405714,2,0.365375
1,0.7154534310102463,0.5563825033605099,2,0.225245
2,0.68559463818868,0.44552522897720337,3,0.37038699999999997
