fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized],start_s,end_s,cluster
611,1758902942043025408,1758902942153151232,110.126,1.0,0.6069831649462382,0.4451749126116435,427.576336128,427.686461952,0
612,1758902942758653184,1758902942833775360,75.122,1.0,0.7670099139213562,0.4847780466079712,428.291963904,428.36708608,1
613,1758902942988900352,1758902943068900352,80.0,1.0,0.7645297050476074,0.4577861726284027,428.522211072,428.602211072,1
614,1758902943814650368,1758902944034900224,220.25,1.0,0.3372928649187088,0.4638609886169433,429.347961088,429.568210944,-1
615,1758902948053524224,1758902948148649216,95.125,1.0,0.6178462902704874,0.6906987428665161,433.586834944,433.681959936,-1
616,1758902950105524224,1758902950210524160,105.0,1.0,0.266425222158432,0.7006889681021372,435.638834944,435.74383488,-1
617,1758902950906274304,1758902951026279168,120.005,1.0,0.4434077516198158,0.5826080963015556,436.439585024,436.559589888,-1
618,1758902951161524224,1758902951266524160,105.0,1.0,0.5019639631112417,0.5808912515640259,436.694834944,436.79983488,2
619,1758902951481784320,1758902951651899392,170.11499999999998,1.0,0.3944251477718353,0.5341847360134124,437.01509504,437.185210112,3
620,1758902951732024320,1758902951807024384,75.0,1.0,0.4168143669764201,0.5227063794930776,437.26533504,437.340335104,3
621,1758902952202399232,1758902952277525248,75.12599999999999,1.0,0.4275348484516144,0.4954941868782043,437.735709952,437.810835968,3
622,1758902952928148224,1758902953018149376,90.00099999999999,1.0,0.5366272926330566,0.5450936257839203,438.461458944,438.551460096,2
623,1758902953058274304,1758902953193398272,135.124,1.0,0.5300842374563217,0.5590147376060486,438.591585024,438.726708992,2
624,1758902953293398272,1758902953373523200,80.125,1.0,0.6134665211041769,0.4988253215948741,438.826708992,438.90683392,0
625,1758902953388523264,1758902953463648256,75.125,1.0,0.5964603126049042,0.4818241596221924,438.921833984,438.996958976,0
626,1758902953728898304,1758902953823898368,95.0,1.0,0.6115297873814901,0.5415833791097006,439.262209024,439.357209088,0
627,1758902955570523392,1758902955665648384,95.125,1.0,0.5373206734657288,0.3866790533065796,441.103834112,441.198959104,0
628,1758902956141023232,1758902956226148352,85.125,1.0,0.6039552986621857,0.3293476104736328,441.674333952,441.759459072,-1
629,1758902956366273280,1758902956466399232,100.126,1.0,0.6306790908177694,0.4190512696901957,441.899584,441.999709952,0
630,1758902956556527360,1758902956656527360,100.0,1.0,0.6303092042605082,0.4122167627016703,442.08983808,442.18983808,0
631,1758902958663406336,1758902958748522240,85.116,1.0,0.2405960063139597,0.3989378611246745,444.196717056,444.28183296,-1
632,1758902959424147200,1758902959564272384,140.125,1.0,0.2754520550370216,0.3421537727117538,444.95745792,445.097583104,4
633,1758902959819522304,1758902959899522304,80.0,1.0,0.3025439083576202,0.3767006794611613,445.352833024,445.432833024,4
634,1758902960194772224,1758902960299897600,105.125,1.0,0.3932780722777049,0.3029195467631022,445.728082944,445.83320832,-1
635,1758902960585147392,1758902960655272192,70.125,1.0,0.4877540469169616,0.4272595345973968,446.118458112,446.188582912,5
636,1758902961030647296,1758902961250772224,220.125,1.0,0.4438638985157013,0.3219569563865662,446.563958016,446.784082944,6
637,1758902961260784384,1758902961436022272,175.238,1.0,0.4436555430293083,0.3275280296802521,446.794095104,446.969332992,6
638,1758902961456022272,1758902961536022272,80.0,1.0,0.4429000318050384,0.3199391961097717,446.989332992,447.069332992,6
639,1758902961626153216,1758902961711272192,85.119,1.0,0.5086398720741272,0.3584667245546977,447.159463936,447.244582912,0
640,1758902961846397184,1758902961931397376,85.0,1.0,0.520042359828949,0.3633471727371216,447.379707904,447.464708096,0
642,1758902962296772352,1758902962451897344,155.125,1.0,0.5618402808904648,0.3852405399084091,447.830083072,447.985208064,0
643,1758902962652147200,1758902962782272256,130.125,1.0,0.545567974448204,0.3968152552843094,448.18545792,448.315582976,0
644,1758902963092522240,1758902963167647232,75.125,1.0,0.5809158682823181,0.3944718539714813,448.62583296,448.700957952,0
645,1758902963327778048,1758902963442897664,115.119,1.0,0.4815835158030192,0.4568209846814473,448.861088768,448.976208384,5
646,1758902963537905152,1758902963708147200,170.242,1.0,0.575643926858902,0.4000374525785446,449.071215872,449.24145792,0
647,1758902963898273024,1758902963983397632,85.124,1.0,0.5729535420735677,0.4174754420916239,449.431583744,449.516708352,0
648,1758902964003397376,1758902964083397376,80.0,1.0,0.581885834534963,0.4199698766072591,449.536708096,449.616708096,0
649,1758902964213521408,1758902964313646336,100.125,1.0,0.5796212553977966,0.4423310955365498,449.746832128,449.846957056,0
650,1758902964483772160,1758902964588897280,105.125,1.0,0.5715200304985046,0.4138229489326477,450.01708288,450.122208,0
651,1758902964744021248,1758902964854147328,110.126,1.0,0.5797934085130692,0.3822714984416961,450.277331968,450.387458048,0
