waldo,type,x,y,timestamp_s,duration_ms
waldo_1,peripheral,0.4613661170005798,0.3874600927035014,6.621250048,95.0
waldo_1,peripheral,0.4948624819517135,0.36379274725914,309.96735488,135.125
waldo_4,peripheral,0.5357721646626791,0.3740598360697428,447.484832768,130.0
