recording_id,level_name,level_duration_s,total_fixations,avg_fixation_duration_s,total_fixation_duration_s,saccade_length_avg,saccade_length_median,scanpath_length_total,scanpath_length_per_s,fixation_dispersion,fixation_revisits,spatial_coverage_hull,fixation_grid_entropy_4x4,transition_entropy_4x4,unique_grid_cells_4x4,mean_distance_to_target,min_distance_to_target,waldo_fixations,waldo_fixation_duration_total_s,waldo_fixation_duration_avg_s,waldo_fixation_ratio,waldo_time_ratio,waldo_first_fixation_s,waldo_last_fixation_s,waldo_revisits,ttff_waldo_s,ttff_waldo_ratio,verification_time_after_first_hit_s,verification_time_ratio,direct_waldo_ratio,first_hit_type,gaze_entropy,surface_visibility_ratio_global,surface_gaze_ratio_global,fixation_density,fixation_rate_per_s,peripheral_gaze_rate
2025-09-26_19-12-44-115b6a40,waldo_1,128.20499999999998,308,0.3768099772727273,116.057473,0.11983060473991695,0.09494130464050375,36.7879956551545,0.28694665305685824,0.1717522017211654,13,0.7004032182665543,2.9136091716269403,1.7537384230060258,15,0.21662452393033782,0.012807382898321012,16,9.108261,0.5692663125,0.05194805194805195,0.07848060762101894,30.313124864,134.69986304,2,21.973124864,0.17139054532974535,106.23187513599999,0.8286094546702547,0.1875,peripheral,7.663350090805143,0.8738431563565514,0.8637969644190097,0.0858416945373467,2.402402402402403,0.8125
