recording_id,participant_id,level_name,window_s,effective_window_s,total_search_time_s,label_found_waldo,label_first_hit_direct,early_fix_count,early_fix_rate,early_avg_fix_duration_s,early_total_fix_duration_s,early_saccade_length_avg,early_saccade_length_median,early_scanpath_length_total,early_scanpath_length_per_s,early_spatial_coverage_hull,early_fixation_entropy_4x4,early_transition_entropy_4x4,early_unique_grid_cells_4x4,early_mean_distance_to_target,early_min_distance_to_target,early_gaze_entropy,early_gaze_count,early_mean_saliency,early_max_saliency,early_waldo_hit_count,early_direct_hit_count,early_peripheral_hit_count,early_hit_any,level_median_search_s,label_long_search
2025-09-26_19-29-58-b4f7a1df,b4f7a1df,waldo_1,3.0,2.9999999999999982,114.921,1,0.0,10,3.3333333333333353,0.234213,2.34213,0.2389983342188553,0.17564631427841976,2.1509850079696977,0.7169950026565663,0.16964253793954026,2.321928094887362,0.8888888888888888,6,0.28214329961652457,0.0864180574389677,4.246094977388709,551,0.7188215255737305,0.8417295813560486,0,0,0,0,96.9905,1
2025-09-26_19-29-58-b4f7a1df,b4f7a1df,waldo_2,3.0,3.0,3.3499999999999943,1,1.0,6,2.0,0.34781233333333333,2.086874,0.32359730143937865,0.29815542865208217,1.6179865071968933,0.5393288357322977,0.14708004344198947,2.2516291673878226,0.0,5,0.3560589097449513,0.18877730981997184,3.1401839570749175,401,0.8089810013771057,0.9152027368545532,0,0,0,0,7.363999999999997,0
2025-09-26_19-29-58-b4f7a1df,b4f7a1df,waldo_3,3.0,3.0,6.1580000000000155,0,,10,3.3333333333333335,0.2557385,2.5573849999999996,0.21520826429408846,0.2132518458125665,1.9368743786467961,0.6456247928822654,0.16892254540265117,2.9219280948873623,0.4444444444444444,8,0.5256814377696888,0.3050224232168243,4.586170432839128,590,0.8315334320068359,0.8970778584480286,0,0,0,0,23.496000000000002,0
2025-09-26_19-29-58-b4f7a1df,b4f7a1df,waldo_4,3.0,2.3649999999999807,2.3649999999999807,0,,7,2.959830866807635,0.5683555714285714,3.9784889999999997,0.15230427769464147,0.10994199285284467,0.9138256661678489,0.38639563051494985,0.03163208374842916,1.3787834934861753,1.0,3,0.15552412752340175,0.023942710160753312,2.531241315895196,468,0.7649650573730469,0.9212876558303833,0,0,0,0,14.481999999999985,0
2025-09-26_19-37-31-91230d39,91230d39,waldo_1,3.0,2.9999999999999964,33.24900000000001,1,0.0,8,2.6666666666666696,0.290264125,2.322113,0.1085108138054168,0.09258617741688815,0.7595756966379176,0.25319189887930615,0.029364838754426616,1.2987949406953985,0.9792504246104776,3,0.14538108528173666,0.0321584091107269,3.34670985780657,411,0.822299063205719,0.9988800883293152,1,0,1,1,96.9905,0
2025-09-26_19-37-31-91230d39,91230d39,waldo_2,3.0,2.118000000000009,2.118000000000009,1,0.0,5,2.3607176581680727,0.6075718,3.037859,0.07211534005011294,0.07308583617037871,0.28846136020045177,0.1361951653448775,0.0079538251383238,1.5219280948873621,0.5,3,0.1079544244077795,0.022495255408130476,3.277651397455232,343,0.8229015469551086,0.8712391257286072,2,1,1,1,7.363999999999997,0
2025-09-26_19-37-31-91230d39,91230d39,waldo_3,3.0,3.0,6.600999999999999,1,0.0,8,2.6666666666666665,0.28278425,2.262274,0.13870752095338504,0.07736463471351164,0.9709526466736953,0.3236508822245651,0.06415144347898818,1.2987949406953985,0.8013772106338303,3,0.13877772578405836,0.025304313884013704,3.6171900375979287,388,0.8177450895309448,0.8739672899246216,1,0,1,1,23.496000000000002,0
2025-09-26_19-37-31-91230d39,91230d39,waldo_4,3.0,3.0,3.2510000000000048,1,1.0,4,1.3333333333333333,0.75444225,3.017769,0.10897282343270004,0.0951452222852162,0.3269184702981001,0.10897282343270004,0.001822463551255507,1.5,0.6666666666666666,3,0.11979149752350587,0.007154907885714205,1.5611959417848638,571,0.7292304039001465,0.7921919226646423,1,1,0,1,14.481999999999985,0
2025-09-26_19-39-21-36589e44,36589e44,waldo_1,3.0,3.0,143.491,1,0.0,5,1.6666666666666667,0.440428,2.20214,0.07786407720729144,0.07877966953492713,0.31145630882916575,0.10381876960972192,0.005778909403165734,0.7219280948873623,0.0,2,0.1101858422695325,0.024343260540083775,2.9583597413215252,598,0.8731323480606079,0.9572626352310181,1,0,1,1,96.9905,1
2025-09-26_19-39-21-36589e44,36589e44,waldo_2,3.0,3.0,33.792,1,0.0,9,3.0,0.24580477777777776,2.212243,0.11290462821348116,0.09421556314115961,0.9032370257078493,0.3010790085692831,0.051406903546451964,1.4466166676282082,0.4512050593046014,4,0.3764209766724942,0.1492305218234259,4.158657460598183,600,0.8659608364105225,0.9195235967636108,0,0,0,0,7.363999999999997,1
2025-09-26_19-39-21-36589e44,36589e44,waldo_3,3.0,3.0,156.248,1,0.0,3,1.0,0.2268813333333333,0.6806439999999999,0.19761176973512412,0.19761176973512412,0.39522353947024824,0.13174117982341607,0.003682815626133779,1.584962500721156,0.0,3,0.48010147640295103,0.3076774775757367,4.28318266785925,599,0.8771846890449524,0.9264450073242188,0,0,0,0,23.496000000000002,1
2025-09-26_19-39-21-36589e44,36589e44,waldo_4,3.0,3.0,91.03000000000003,1,0.0,9,3.0,0.3330968888888889,2.997872,0.10151406751007473,0.09080991359490374,0.8121125400805979,0.27070418002686597,0.03002939336284865,1.224394445405986,0.7012050593046014,3,0.09297778351627188,0.030637876468493832,2.5178679793184124,600,0.7087376713752747,0.9262169003486633,1,0,1,1,14.481999999999985,1
2025-09-26_20-20-21-410567f0,410567f0,waldo_1,3.0,3.0,95.90700000000001,1,0.0,7,2.3333333333333335,0.4089447142857144,2.8626130000000005,0.24018782314598094,0.20305436486255526,1.4411269388758856,0.4803756462919619,0.0514672071135279,2.1280852788913944,0.3333333333333333,5,0.22450311237413478,0.10486852801362286,3.7675649051804565,540,0.794888436794281,0.8725411295890808,0,0,0,0,96.9905,0
2025-09-26_20-20-21-410567f0,410567f0,waldo_2,3.0,3.0,4.088999999999999,0,,7,2.3333333333333335,0.37749842857142857,2.642489,0.3450725382126096,0.18304224375472095,2.0704352292756574,0.6901450764252192,0.38089582247674375,2.128085278891394,0.0,5,0.6146665949707993,0.17267606996455315,3.8737830688887636,588,0.6951434016227722,0.8960810303688049,0,0,0,0,7.363999999999997,0
2025-09-26_20-20-21-410567f0,410567f0,waldo_3,3.0,3.000000000000014,32.70800000000001,0,,6,1.9999999999999905,0.34785266666666664,2.087116,0.1462040588082755,0.18661130268483409,0.7310202940413775,0.24367343134712466,0.06306022493440566,1.4591479170272448,0.9509775004326937,3,0.5425221679582436,0.39094879791479514,4.344107120923192,570,0.8217546343803406,0.8750411868095398,0,0,0,0,23.496000000000002,1
2025-09-26_20-20-21-410567f0,410567f0,waldo_4,3.0,3.0,91.86699999999999,0,,9,3.0,0.23187255555555555,2.086853,0.14501903523095555,0.14106463553378196,1.1601522818476444,0.38671742728254815,0.038081889897674415,1.3921472236645345,1.0943609377704335,3,0.13818455210720654,0.02975151044494599,3.954184113296844,599,0.6991274356842041,0.8238218426704407,0,0,0,0,14.481999999999985,1
