recording_id,level_name,level_duration_s,total_fixations,avg_fixation_duration_s,total_fixation_duration_s,saccade_length_avg,saccade_length_median,scanpath_length_total,scanpath_length_per_s,fixation_dispersion,fixation_revisits,spatial_coverage_hull,fixation_grid_entropy_4x4,transition_entropy_4x4,unique_grid_cells_4x4,mean_distance_to_target,min_distance_to_target,waldo_fixations,waldo_fixation_duration_total_s,waldo_fixation_duration_avg_s,waldo_fixation_ratio,waldo_time_ratio,waldo_first_fixation_s,waldo_last_fixation_s,waldo_revisits,ttff_waldo_s,ttff_waldo_ratio,verification_time_after_first_hit_s,verification_time_ratio,direct_waldo_ratio,first_hit_type,gaze_entropy,surface_visibility_ratio_global,surface_gaze_ratio_global,fixation_density,fixation_rate_per_s,peripheral_gaze_rate
2025-09-26_19-29-58-b4f7a1df,waldo_2,3.3499999999999943,7,0.6634639999999999,4.644247999999999,0.304937187983249,0.2623634229533927,1.8296231278994939,0.5461561575819394,0.2207575214670458,0,0.1929852309173672,2.5216406363433186,0.3333333333333333,6,0.31056584512087576,0.03760745737642237,1,2.557374,2.557374,0.14285714285714285,0.550654056372528,135.975963392,135.975963392,0,3.2239633920000017,0.9623771319403006,0.1260366079999926,0.03762286805969935,1.0,direct,2.6627723762685305,0.865469531939947,0.8505235760547183,0.002380952380952381,2.0895522388059735,0.0
