recording_id,level_name,level_duration_s,total_fixations,avg_fixation_duration_s,total_fixation_duration_s,saccade_length_avg,saccade_length_median,scanpath_length_total,scanpath_length_per_s,fixation_dispersion,fixation_revisits,spatial_coverage_hull,fixation_grid_entropy_4x4,transition_entropy_4x4,unique_grid_cells_4x4,mean_distance_to_target,min_distance_to_target,waldo_fixations,waldo_fixation_duration_total_s,waldo_fixation_duration_avg_s,waldo_fixation_ratio,waldo_time_ratio,waldo_first_fixation_s,waldo_last_fixation_s,waldo_revisits,ttff_waldo_s,ttff_waldo_ratio,verification_time_after_first_hit_s,verification_time_ratio,direct_waldo_ratio,first_hit_type,gaze_entropy,surface_visibility_ratio_global,surface_gaze_ratio_global,fixation_density,fixation_rate_per_s,peripheral_gaze_rate
2025-09-26_19-01-53-2ec86210,waldo_1,311.217,507,0.12389308875739646,62.813796,0.06979625808138012,0.042497132371988565,35.316906589178345,0.11348000459222454,0.13130696975980827,81,0.7283124985354653,2.539049172881689,1.4324528631545264,14,0.24445712857096868,0.017227754572649547,2,0.230125,0.1150625,0.0039447731755424065,0.0036636060014586603,6.621250048,309.96735488,0,6.621250048,0.02127534822326544,304.595749952,0.9787246517767346,0.0,peripheral,7.82332150450467,0.9564521293627922,0.9384680601297812,0.056578506863073315,1.6290883852745834,1.0
