cluster,centroid_x,centroid_y,n_fixations,sum_duration_s
0,0.47396047910054523,0.3646034821867943,3,0.630502
1,0.5462585619202367,0.21547599699762132,3,1.040992
2,0.575657999941281,0.11902174034288945,2,0.4655
3,0.19196970164775845,0.06952008605003354,2,1.050891
4,0.8042263269424439,0.0808813333511352,2,0.475384
5,0.8194990204440222,0.17240261104371812,2,0.5353749999999999
6,0.7168885343604617,0.14509280599929666,3,1.576501
7,0.8007815430561702,0.31266576051712036,2,0.35537
