fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized],start_s,end_s,cluster
164,1758904132646463488,1758904132921713408,275.25,1.0,0.7089129175458636,0.3861304351261684,81.235362048,81.510611968,-1
165,1758904132966713600,1758904133261963520,295.25,1.0,0.614205002784729,0.2293364575931004,81.55561216,81.85086208,-1
166,1758904133382097408,1758904133697469440,315.372,1.0,0.3888274282217026,0.1603931486606598,81.970995968,82.286368,-1
167,1758904133727472384,1758904133922593536,195.121,1.0,0.442216819524765,0.1008207321166992,82.316370944,82.511492096,-1
168,1758904133982712576,1758904134337963520,355.251,1.0,0.6518034338951111,0.5556111037731171,82.571611136,82.92686208,-1
169,1758904134388088576,1758904134598213376,210.125,0.8333333333333334,0.3644345502058665,0.0190545916557312,82.976987136,83.187111936,-1
170,1758904134618343424,1758904134823463680,205.12,1.0,0.3393996159235636,0.1118246912956237,83.207241984,83.41236224,0
171,1758904134853463552,1758904135043712512,190.249,0.6,0.5055862665176392,0.0379952788352966,83.442362112,83.632611072,-1
172,1758904135088718592,1758904135343962368,255.244,0.6,0.5834595739841462,0.0761071443557739,83.677617152,83.932860928,1
173,1758904135373967360,1758904135449087232,75.11999999999999,1.0,0.5504520535469055,0.0734348694483439,83.96286592,84.037985792,1
174,1758904135564092416,1758904135794337536,230.245,1.0,0.1880076266825199,0.1818279922008514,84.152990976,84.383236096,2
175,1758904135824337408,1758904135999587584,175.25,1.0,0.2362572699785232,0.1043375492095947,84.413235968,84.588486144,-1
176,1758904136039587584,1758904136244837376,205.25,1.0,0.2761440873146057,0.1752485632896423,84.628486144,84.833735936,-1
177,1758904136319837440,1758904136855337472,535.5,1.0,0.7088711857795715,0.0750867128372192,84.908736,85.444236032,3
178,1758904136890337536,1758904137040462592,150.125,1.0,0.6170127689838409,0.0788773596286773,85.479236096,85.629361152,1
179,1758904137085587456,1758904137370837760,285.25,1.0,0.8008621335029602,0.231441577275594,85.674486016,85.95973632,4
180,1758904137395837440,1758904137666095360,270.258,1.0,0.7606350949832371,0.1388606429100036,85.984736,86.25499392,5
181,1758904137716087552,1758904138321712384,605.625,1.0,0.7702976648624127,0.3874946374159593,86.304986112,86.910610944,6
182,1758904138346723584,1758904138421837568,75.11399999999999,1.0,0.7989157438278198,0.3546593189239502,86.935622144,87.010736128,6
183,1758904138586962432,1758904139117462528,530.5,1.0,0.7954203865744851,0.1118186658078974,87.175860992,87.706361088,5
184,1758904139152462592,1758904139697962240,545.5,1.0,0.8203508257865906,0.2090856979290644,87.741361152,88.2868608,4
185,1758904139732962560,1758904139933214464,200.252,1.0,0.7408779382705688,0.215476906299591,88.32186112,88.522113024,4
186,1758904139983212544,1758904140458712832,475.5,1.0,0.6665906039151278,0.3007816591046073,88.572111104,89.047611392,7
187,1758904140508712192,1758904140643837184,135.125,1.0,0.755939801534017,0.1914085944493611,89.097610752,89.232735744,4
188,1758904140678837504,1758904140929087488,250.25,1.0,0.8129181663195292,0.2304179370403289,89.267736064,89.517986048,4
189,1758904141234472448,1758904141629837568,395.365,1.0,0.7684967385398017,0.2377738753954569,89.823371008,90.218736128,4
190,1758904141669837568,1758904142350461440,680.624,1.0,0.7731886307398478,0.1031153599421183,90.258736128,90.93936,5
191,1758904142370461440,1758904142660711680,290.25,1.0,0.7898436955043248,0.0680889231818062,90.95936,91.24961024,5
192,1758904142685720576,1758904142925961472,240.241,1.0,0.7302757799625397,0.0560780465602874,91.274619136,91.514860032,3
193,1758904142996086528,1758904143366336512,370.25,1.0,0.6871254444122314,0.3267660737037658,91.584985088,91.955235072,7
195,1758904143791836416,1758904144107091200,315.255,1.0,0.3285726259152094,0.1485247413317362,92.380734976,92.69598976,0
199,1758904144912840448,1758904145468336384,555.496,1.0,0.1788453757762909,0.0990144610404968,93.501739008,94.057234944,-1
203,1758904147745461504,1758904148150835456,405.374,1.0,0.3150828540325164,0.304716145992279,96.334360064,96.739734016,-1
204,1758904148335970560,1758904150067585536,1731.615,0.9655172413793104,0.1500657216228287,0.1497636088009538,96.92486912,98.656484096,2
