waldo,type,x,y,timestamp_s,duration_ms,cluster
waldo_3,peripheral,0.2449505801002184,0.1984353959560394,92.740985088,285.25,0
waldo_3,peripheral,0.2542914360761642,0.2402523875236511,93.056242944,175.242,0
waldo_3,peripheral,0.2219247788190841,0.1852073311805725,93.266484992,195.25,0
waldo_3,peripheral,0.2231205315752462,0.2191508168523961,94.087235072,1056.0,0
waldo_3,peripheral,0.2508536636829376,0.208168625831604,95.268359936,185.134,0
waldo_3,peripheral,0.2507192871787331,0.2457230524583296,95.688734976,600.51,0
