cluster,centroid_x,centroid_y,n_fixations,sum_duration_s
0,0.5829902502468653,0.19609100273677277,5,1.466251
1,0.6914841708811847,0.2178885469382459,2,0.8458729999999999
2,0.5215266504040922,0.3683334585802664,87,33.741329
3,0.16983863774053654,0.3555095820607261,11,6.450768
4,0.2545481406152248,0.40927335606379944,4,1.401258
