fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized],start_s,end_s,cluster
1,1758904051411101440,1758904052006726400,595.625,1.0,0.3518212735652923,0.1497085690498352,0.0,0.59562496,-1
2,1758904052031726592,1758904052432101376,400.375,1.0,0.3400378376245498,0.210665076971054,0.620625152,1.020999936,-1
3,1758904052467101440,1758904052817475584,350.374,1.0,0.399141676723957,0.2038089409470558,1.056,1.406374144,-1
4,1758904052847475712,1758904053362975488,515.5,1.0,0.4783870306881991,0.2018856568769975,1.436374272,1.951874048,-1
5,1758904053392976384,1758904053698225408,305.249,1.0,0.554890775680542,0.2090304613113403,1.981874944,2.287123968,0
6,1758904053713350400,1758904053923475456,210.125,1.0,0.5686424970626831,0.2138397216796875,2.30224896,2.512374016,0
7,1758904054118725376,1758904054554100480,435.375,1.0,0.5638857841491699,0.1791339993476867,2.707623936,3.14299904,0
8,1758904054584100608,1758904054864352512,280.252,1.0,0.5951736910002572,0.1771484102521623,3.172999168,3.453251072,0
9,1758904054894350592,1758904055129600512,235.25,1.0,0.6323585033416748,0.201302421092987,3.483249152,3.718499072,0
10,1758904055159600128,1758904055665100544,505.5,1.0,0.6860597187822516,0.1946964968334544,3.748498688,4.253999104,1
11,1758904055690102528,1758904056030475520,340.373,1.0,0.6969086229801178,0.2410805970430374,4.279001088,4.61937408,1
12,1758904056065475584,1758904057111475456,1046.0,1.0,0.7823434472084045,0.2455553464267565,4.654374144,5.700374016,2
13,1758904057316608512,1758904057531850496,215.242,1.0,0.7978317975997925,0.2860069036483764,5.905507072,6.120749056,2
14,1758904057566855424,1758904057887225600,320.37,1.0,0.7639023235866002,0.2739780374935695,6.155753984,6.47612416,2
15,1758904057917225472,1758904058072350464,155.125,1.0,0.7470146268606186,0.2820833176374435,6.506124032,6.661249024,2
16,1758904058107352576,1758904058572850432,465.49799999999993,1.0,0.7335200250148773,0.3040754020214081,6.696251136,7.161748992,2
17,1758904058612850432,1758904058827978496,215.128,1.0,0.6736401081085205,0.2955934882164001,7.201748992,7.416877056,2
18,1758904058843100416,1758904058998225408,155.125,1.0,0.6532532274723053,0.3077913373708725,7.431998976,7.587123968,2
19,1758904059033225472,1758904059508725504,475.5,1.0,0.6021765112876892,0.2999687433242798,7.622124032,8.097624064,2
20,1758904059533733376,1758904059833975552,300.2419999999999,1.0,0.6363663417952401,0.282664384160723,8.122631936,8.422874112,2
21,1758904059888977408,1758904060464612608,575.635,1.0,0.5045149922370911,0.3047140057270343,8.477875968,9.053511168,2
22,1758904060504600576,1758904061215233536,710.6329999999999,1.0,0.4265123419463634,0.2985048219561577,9.093499136,9.804132096,2
23,1758904061250224384,1758904061430474496,180.25,1.0,0.4441289380192756,0.3409699350595474,9.839122944,10.019373056,2
24,1758904061455477504,1758904061635602432,180.125,1.0,0.438115119934082,0.2936461120843887,10.044376064,10.224500992,2
25,1758904061660599552,1758904062286227456,625.6279999999999,1.0,0.3823205104896,0.297585985490254,10.249498112,10.875126016,2
26,1758904062311224576,1758904062496474368,185.25,1.0,0.3457790017127991,0.2888309955596924,10.900123136,11.085372928,2
27,1758904062526474496,1758904062856724480,330.25,1.0,0.2866009771823883,0.2935710400342941,11.115373056,11.44562304,2
28,1758904062901849600,1758904063212099584,310.25,1.0,0.1572438819067818,0.2929545385496957,11.49074816,11.800998144,3
29,1758904063242099456,1758904063422349568,180.25,1.0,0.2067468285560608,0.3148313164710998,11.830998016,12.011248128,3
30,1758904063472349440,1758904063852724480,380.375,1.0,0.3211776725947857,0.2958279922604561,12.061248,12.44162304,2
31,1758904063962849536,1758904064463224576,500.375,1.0,0.1645988198843869,0.2672450921752236,12.551748096,13.052123136,3
32,1758904064483224576,1758904064663486464,180.262,1.0,0.1956461042165756,0.2990962505340576,13.072123136,13.252385024,3
33,1758904064693474560,1758904067245848576,2552.374,1.0,0.1686355406945606,0.3367226045086698,13.28237312,15.834747136,3
34,1758904067265859584,1758904067460977408,195.118,1.0,0.2633975803852081,0.3245945692062378,15.854758144,16.049875968,2
35,1758904067626223360,1758904067861348608,235.125,1.0,0.2633177240689595,0.3144081234931946,16.21512192,16.450247168,2
36,1758904067946473472,1758904068051598592,105.125,1.0,0.2690320611000061,0.3280021250247955,16.535372032,16.640497152,2
37,1758904068086599424,1758904068466973440,380.374,1.0,0.2828711933559841,0.3324596153365241,16.675497984,17.055872,2
38,1758904068496973568,1758904068817358592,320.38499999999993,1.0,0.3144519073622567,0.3311329739434378,17.085872128,17.406257152,2
39,1758904068847348480,1758904069057473536,210.125,1.0,0.3482843577861786,0.3480491042137146,17.43624704,17.646372096,2
40,1758904069082598400,1758904069352848384,270.25,1.0,0.3748455196619034,0.3385590612888336,17.67149696,17.941746944,2
41,1758904069372848384,1758904069913348864,540.5,1.0,0.407629723350207,0.3346068610747655,17.961746944,18.502247424,2
42,1758904069943348480,1758904071009354496,1066.006,1.0,0.454733027064282,0.3174517180608666,18.53224704,19.598253056,2
43,1758904071024360448,1758904071259598592,235.238,1.0,0.469868133465449,0.3165389597415924,19.613259008,19.848497152,2
44,1758904071279598336,1758904071549848320,270.25,1.0,0.4888314349310739,0.3049233726092747,19.868496896,20.13874688,2
45,1758904071594848512,1758904071795098368,200.25,1.0,0.5223970651626587,0.2992326259613037,20.183747072,20.383996928,2
46,1758904071815098368,1758904072170352384,355.254,1.0,0.5266073793172836,0.3143300712108612,20.403996928,20.759250944,2
47,1758904072215482368,1758904072495733504,280.251,1.0,0.5846420952251979,0.316786663872855,20.804380928,21.084632064,2
48,1758904072520727552,1758904072971098368,450.371,1.0,0.5298444867134094,0.3368197381496429,21.109626112,21.559996928,2
49,1758904073006223360,1758904073261357824,255.134,1.0,0.5828864475091299,0.3170906603336334,21.59512192,21.850256384,2
50,1758904073296484608,1758904073476598528,180.114,1.0,0.6092870354652404,0.2958442807197571,21.885383168,22.065497088,2
51,1758904073516604416,1758904073756848384,240.244,1.0,0.6641289114952087,0.3250211238861084,22.105502976,22.345746944,2
52,1758904073776853504,1758904074067098368,290.245,1.0,0.674089423247746,0.3355975151062011,22.365752064,22.655996928,2
53,1758904074462472448,1758904074612722432,150.25,1.0,0.7207396179437637,0.3332460522651672,23.051371008,23.201620992,2
54,1758904074652722432,1758904074822849536,170.12699999999998,1.0,0.644607350230217,0.3068448156118393,23.241620992,23.411748096,2
55,1758904074842847488,1758904075108097536,265.25,1.0,0.6318865929331098,0.2951815128326416,23.431746048,23.696996096,2
56,1758904075158222592,1758904075758722560,600.5,1.0,0.7366789304293119,0.3388414107836209,23.747121152,24.34762112,2
57,1758904075803722496,1758904076008972544,205.25,1.0,0.7978739261627197,0.3721565842628479,24.392621056,24.597871104,2
58,1758904076048972544,1758904076464347392,415.375,1.0,0.7520953549279107,0.2820610271559821,24.637871104,25.053245952,2
59,1758904076504472576,1758904076864722432,360.25,1.0,0.798043257660336,0.3204562862714131,25.093371136,25.453620992,2
60,1758904076894722560,1758904077230098432,335.376,1.0,0.8105879724025726,0.3233010545372963,25.48362112,25.818996992,2
61,1758904077255098368,1758904077945722368,690.624,1.0,0.7953068693478902,0.3559605518976847,25.843996928,26.534620928,2
62,1758904077980847360,1758904078641347584,660.5,1.0,0.7598185062408447,0.3080718477567037,26.56974592,27.230246144,2
63,1758904078661472512,1758904079647361792,985.889,1.0,0.7043507099151611,0.3243981230826605,27.250371072,28.236260352,2
64,1758904079687347456,1758904080433096448,745.7489999999999,1.0,0.629317793995142,0.3505489341914654,28.276246016,29.021995008,2
65,1758904080463107584,1758904080858477568,395.37,1.0,0.5880577498012118,0.3499898182021247,29.052006144,29.447376128,2
66,1758904080893476608,1758904081463971584,570.495,1.0,0.53859216433305,0.3270048636656541,29.482375168,30.052870144,2
68,1758904082484971520,1758904082685096448,200.125,1.0,0.402345073223114,0.3384169578552246,31.07387008,31.273995008,2
69,1758904082720231424,1758904082875346432,155.11499999999998,1.0,0.4398574650287628,0.361627972126007,31.309129984,31.464244992,2
73,1758904083425850368,1758904083921346560,495.496,1.0,0.4142893579873172,0.3812768134203824,32.014748928,32.51024512,2
74,1758904083966346496,1758904084351721472,385.375,1.0,0.3340165615081787,0.362639582157135,32.555245056,32.940620032,2
75,1758904084366737408,1758904084641971456,275.234,1.0,0.3294118791818619,0.3572398424148559,32.955635968,33.230870016,2
76,1758904084867221504,1758904085317596416,450.375,1.0,0.3369281540314356,0.3631333907445271,33.456120064,33.906494976,2
77,1758904085682971392,1758904086033220608,350.249,1.0,0.1870763748884201,0.5144230052828789,34.271869952,34.622119168,-1
78,1758904086588720384,1758904087079220480,490.5,1.0,0.2392563223838806,0.4197072386741638,35.177618944,35.66811904,4
79,1758904087369470464,1758904087539595520,170.125,1.0,0.1632538102567196,0.4193310737609863,35.958369024,36.12849408,3
80,1758904087559720448,1758904087849970432,290.25,1.0,0.186948612332344,0.4599127428872244,36.148619008,36.438868992,3
81,1758904087889970432,1758904088480477440,590.507,1.0,0.1391540353114788,0.3620714178452125,36.478868992,37.069376,3
82,1758904088500595712,1758904089000970496,500.375,1.0,0.1479943638498133,0.3559698299928145,37.089494272,37.589869056,3
83,1758904089030970368,1758904089701595392,670.625,1.0,0.1585909078518549,0.4146159489949544,37.619868928,38.290493952,3
84,1758904089726720512,1758904090232095488,505.375,1.0,0.1794121102853254,0.387854586948048,38.315619072,38.820994048,3
85,1758904090262220544,1758904090502345472,240.125,1.0,0.2371189028024673,0.4018662810325623,38.851119104,39.091244032,4
86,1758904090527470592,1758904091012853504,485.383,1.0,0.2654754519462585,0.403407102281397,39.116369152,39.601752064,4
87,1758904091037845504,1758904091223095552,185.25,1.0,0.2763418853282928,0.4121128022670746,39.626744064,39.811994112,4
88,1758904091248095488,1758904091648470272,400.375,1.0,0.3248932063579559,0.3971425394217173,39.836994048,40.237368832,2
90,1758904091973719552,1758904092173969408,200.25,1.0,0.3820108652114868,0.4153965473175048,40.562618112,40.762867968,2
91,1758904092203970560,1758904092554345472,350.375,1.0,0.3449583128094673,0.4025427848100662,40.79286912,41.143244032,2
92,1758904092674355456,1758904093069719552,395.364,1.0,0.4549744188785553,0.4038866817951202,41.263254016,41.658618112,2
93,1758904093099844608,1758904093294969600,195.125,1.0,0.4093027234077454,0.385739254951477,41.688743168,41.88386816,2
94,1758904093660344576,1758904093785469696,125.125,1.0,0.4904917180538177,0.4558135271072387,42.249243136,42.374368256,2
95,1758904093805469440,1758904094025594112,220.125,1.0,0.4919792463382085,0.4920014043649037,42.394368,42.614492672,2
96,1758904094045719552,1758904094220844544,175.125,1.0,0.4772390902042389,0.495106291770935,42.634618112,42.809743104,2
97,1758904094240844544,1758904094360969472,120.125,1.0,0.4466172382235527,0.4927566200494766,42.829743104,42.949868032,2
98,1758904094395975424,1758904094526094592,130.119,1.0,0.5401736944913864,0.4633031189441681,42.984873984,43.114993152,2
99,1758904094666219520,1758904094756344576,90.125,1.0,0.5839263598124186,0.4779150485992431,43.25511808,43.345243136,2
100,1758904094811344384,1758904095011594496,200.25,1.0,0.4877574205398559,0.5033346831798553,43.400242944,43.600493056,2
101,1758904095041594368,1758904095587100416,545.506,1.0,0.4718787123759587,0.4653959721326828,43.630492928,44.175998976,2
102,1758904095622094592,1758904095897349376,275.255,1.0,0.5129797032901219,0.4686600991657802,44.210993152,44.486247936,2
103,1758904095917469440,1758904095997469440,80.0,1.0,0.5336491862932841,0.4655713240305583,44.506368,44.586368,2
104,1758904096017469440,1758904096327844608,310.375,1.0,0.522479347884655,0.4397538974881172,44.606368,44.916743168,2
105,1758904096362844416,1758904096653094400,290.25,1.0,0.552179217338562,0.432371769632612,44.951742976,45.24199296,2
106,1758904096688094464,1758904096983344384,295.25,1.0,0.5509987303188869,0.4236035261835371,45.276993024,45.572242944,2
107,1758904097023469568,1758904097303719168,280.25,1.0,0.4728086789449056,0.4420773486296336,45.612368128,45.892617728,2
108,1758904097333728256,1758904097839223552,505.495,1.0,0.474694550037384,0.4933668266643177,45.922626816,46.428122112,2
