cluster,centroid_x,centroid_y,n_fixations,sum_duration_s
0,0.3278802516914549,0.24392295451391308,3,0.75075
1,0.1980503952503204,0.22911337825987071,5,1.651632
2,0.4383402292927106,0.25818612550695735,2,0.515629
3,0.5903005629777909,0.3398201718926429,2,0.5905
