recording_id,total_fixations,avg_fixation_duration_s,total_fixation_duration_s,saccade_length_avg,fixation_dispersion,fixation_revisits,waldo_fixations,waldo_fixation_duration_total_s,waldo_fixation_duration_avg_s,waldo_fixation_ratio,waldo_time_ratio,waldo_first_fixation_s,waldo_last_fixation_s,waldo_revisits,gaze_entropy,surface_visibility_ratio,surface_gaze_ratio,fixation_density,peripheral_gaze_rate
2025-09-26_19-29-58-b4f7a1df,369,0.3939802321517615,145.378705664,0.17279526379543525,0.27379699794797574,20,3,6.546123,2.182041,0.008130081300813009,0.04502807319752476,72.852483072,135.975963392,0,8.159171819900632,0,0,0,0.3333333333333333
