recording_id,total_fixations,avg_fixation_duration_s,total_fixation_duration_s,saccade_length_avg,fixation_dispersion,fixation_revisits,waldo_fixations,waldo_fixation_duration_total_s,waldo_fixation_duration_avg_s,waldo_fixation_ratio,waldo_time_ratio,waldo_first_fixation_s,waldo_last_fixation_s,waldo_revisits,gaze_entropy,surface_visibility_ratio,surface_gaze_ratio,fixation_density,peripheral_gaze_rate
2025-09-26_19-10-19-05411873,288,0.38563834044444445,111.063842048,0.1299914608607111,0.20655762611400058,12,7,7.411876,1.0588394285714287,0.024305555555555556,0.06673527462517195,9.939251968,91.795126016,0,7.5516020680445255,0,0,0,0.42857142857142855
