recording_id,total_fixations,avg_fixation_duration_s,total_fixation_duration_s,saccade_length_avg,fixation_dispersion,fixation_revisits,waldo_fixations,waldo_fixation_duration_total_s,waldo_fixation_duration_avg_s,waldo_fixation_ratio,waldo_time_ratio,waldo_first_fixation_s,waldo_last_fixation_s,waldo_revisits,gaze_entropy,surface_visibility_ratio,surface_gaze_ratio,fixation_density,peripheral_gaze_rate
2025-09-26_19-37-31-91230d39,218,0.32633248411009175,71.140481536,0.16857847260458134,0.21607013507379583,12,10,11.616023,1.1616023,0.045871559633027525,0.1632828840794649,34.266739968,82.07097088,1,7.5026709100974145,0,0,0,0.4
