recording_id,level_name,level_duration_s,total_fixations,avg_fixation_duration_s,total_fixation_duration_s,saccade_length_avg,saccade_length_median,scanpath_length_total,scanpath_length_per_s,fixation_dispersion,fixation_revisits,spatial_coverage_hull,fixation_grid_entropy_4x4,transition_entropy_4x4,unique_grid_cells_4x4,mean_distance_to_target,min_distance_to_target,waldo_fixations,waldo_fixation_duration_total_s,waldo_fixation_duration_avg_s,waldo_fixation_ratio,waldo_time_ratio,waldo_first_fixation_s,waldo_last_fixation_s,waldo_revisits,ttff_waldo_s,ttff_waldo_ratio,verification_time_after_first_hit_s,verification_time_ratio,direct_waldo_ratio,first_hit_type,gaze_entropy,surface_visibility_ratio_global,surface_gaze_ratio_global,fixation_density,fixation_rate_per_s,peripheral_gaze_rate,participant_id,exclude_any_quality,zero_fixations,valid_for_classification,level_duration_s_level_z,ttff_waldo_s_level_z,total_fixations_level_z,fixation_rate_per_s_level_z,scanpath_length_per_s_level_z,spatial_coverage_hull_level_z,fixation_grid_entropy_4x4_level_z,transition_entropy_4x4_level_z,gaze_entropy_level_z,waldo_fixation_ratio_level_z,waldo_time_ratio_level_z,direct_waldo_ratio_level_z,mean_distance_to_target_level_z,peripheral_gaze_rate_level_z,explorare_larga,orientare_eficienta,focus_pe_tinta,ritm_vizual
2025-09-26_19-10-19-05411873,waldo_3,3.792999999999992,7,0.6534445714285714,4.574112,0.0985028919223753,0.1086431004566882,0.5910173515342522,0.1558179149839845,0.0975285582638594,0.0,0.034845183134922,1.3787834934861751,0.8741854163060885,3,0.2656853692465498,0.0669726425108899,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.792999999999992,,,,0.0,none,2.9063600921614805,0.8707482993197279,0.8621211533237612,0.0030381944444444,1.8455048774057512,0.0,05411873,False,False,True,-0.5077173708724078,-0.7034473915272348,-0.578005115089514,-1.0786496832875105,-1.8555314674050052,-1.545093718655188,-1.7585786777853882,-0.7165134233993335,-1.8049753856792605,-0.20333798337684514,-0.06945274641358731,0.0,-1.068108932901837,-0.8,-1.536138534584835,0.7597578984338265,-0.2681976824476081,-1.1707287552606767
2025-09-26_19-10-19-05411873,waldo_4,15.960000000000008,34,0.4423312352941176,15.039262,0.157622633085512,0.1469414762604911,5.201546891821897,0.3259114593873367,0.1327027931252444,1.0,0.192209914709355,2.53643617010549,1.492192985914481,8,0.2047107974178434,0.0513939589126978,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.960000000000008,,,,0.0,none,5.010574653607361,0.8707482993197279,0.8621211533237612,0.0147569444444444,2.13032581453634,0.0,05411873,False,False,True,0.1350301843693916,1.1427481788811904,0.13427561837455831,-0.08516764295424495,-0.0723590955398669,0.10974944357314302,0.2212341977728633,0.3428845395865087,0.08555065311538348,-0.24230855884470393,-0.25365235581503587,0.0,0.13209412319945465,0.0,0.1374119477016063,-0.4699574954833455,-0.12399022866493495,-0.007750373373184516
2025-09-26_19-12-44-115b6a40,waldo_1,128.20499999999998,308,0.3768099772727273,116.057473,0.1198306047399169,0.0949413046405037,36.7879956551545,0.2869466530568582,0.1717522017211654,13.0,0.7004032182665543,2.9136091716269403,1.7537384230060258,15,0.2166245239303378,0.012807382898321,16,9.108261,0.5692663125,0.0519480519480519,0.0784806076210189,30.313124864,134.69986304,2.0,21.973124864,0.1713905453297453,106.231875136,0.8286094546702547,0.1875,peripheral,7.663350090805143,0.8738431563565514,0.8637969644190097,0.0858416945373467,2.402402402402403,0.8125,115b6a40,False,False,True,0.524023368643712,0.1124543294213947,0.3439153439153439,0.019942495121327418,0.11996036649436463,0.125480054378115,-0.2278111181589842,0.20068370629998178,-0.07325410175218658,0.431235973992852,-0.011715434898035166,-0.4639804639804639,-0.5655619120443528,0.463980463980464,0.029011781452258127,-0.023638595340251294,0.10488013477370424,0.161272735177012
2025-09-26_19-12-44-115b6a40,waldo_2,1.5769999999999982,5,0.2832937999999999,1.4164689999999998,0.1051174806731905,0.1076828499579308,0.4204699226927622,0.266626457002386,0.0744866129754705,0.0,0.0152722433841161,1.521928094887362,0.5,3,0.0850011014137587,0.015301084753434,3,0.960978,0.320326,0.6,0.678432072992773,139.454236928,139.874619904,0.0,0.7912369279999893,0.5017355282181295,0.7857630720000088,0.4982644717818705,1.0,direct,2.720512794094527,0.8738431563565514,0.8637969644190097,0.0013935340022296,3.1705770450221977,0.0,115b6a40,False,False,True,-0.6063971917323758,-0.9819607022203969,-0.3142857142857143,1.734486186873494,-0.20123253792052626,-0.38788283237781995,-0.934307580901026,-0.5329362184155447,-0.9219885684588903,3.0,1.1091893413737697,0.5,-0.9929795736810533,0.0,-0.5956695476147614,0.8604458225446087,1.1522973353434425,0.4063226448890845
2025-09-26_19-12-44-115b6a40,waldo_3,45.269000000000005,136,0.2736770073529411,37.220073,0.1714710920211562,0.1113825017033165,23.14859742285609,0.5113565005380302,0.2095878012206607,4.0,0.8850202041794273,3.279703543136451,1.909426340356185,16,0.4355741408104617,0.0227318239762269,1,0.18025,0.18025,0.0073529411764705,0.0048428169391285,187.899102976,187.899102976,0.0,43.37410297599999,0.9581413986613352,1.8948970240000165,0.0418586013386647,0.0,peripheral,7.409636481326999,0.8738431563565514,0.8637969644190097,0.0379041248606466,3.004263403211911,1.0,115b6a40,False,False,True,0.3585496773115563,0.4698903969077854,0.7416879795396419,0.9524924501548298,0.7050342117679422,1.4565542283507038,-0.10559474520555903,0.42844042654524045,0.3369699411190894,0.02239600471217138,-0.012996990248830513,0.0,0.19859222127323856,0.8,0.5642808125154835,-0.3423440984975267,0.20234975361583524,0.7997382138208047
2025-09-26_19-12-44-115b6a40,waldo_4,1.429000000000002,6,0.325313,1.951878,0.1022979253701266,0.1204800642851727,0.5114896268506335,0.3579353581879865,0.0504158106048039,0.0,0.0081109616753294,0.6500224216483541,0.6490224995673063,2,0.0582664391990553,0.0272541683800466,2,1.171125,0.5855625,0.3333333333333333,0.5999990778112156,192.548477952,193.43922688,0.0,0.2424779520000015,0.1696836613016103,1.1865220480000005,0.8303163386983896,0.0,peripheral,1.565876448103261,0.8738431563565514,0.8637969644190097,0.0016722408026755,4.198740377886628,1.0,115b6a40,False,False,True,-0.339141784956763,-0.11866018929476006,-0.26148409893992935,2.0312378440639822,0.0723590955398669,-0.14654904103648186,-0.8030067351168438,-0.4743702414108214,-0.7614995740590307,1.4390161351797741,0.8967559674963345,0.0,-0.9229271541329779,1.090909090909091,-0.42261329921666213,0.46024304279483363,0.8566702983962999,0.6140376135546398
2025-09-26_19-17-52-c0419fea,waldo_1,17.733,35,0.4371286285714285,15.299502,0.1384238694166414,0.08193136204357,4.706411560165809,0.2654041369292172,0.1526237577847608,1.0,0.2115314150979689,2.5930499892161576,1.552764338807977,8,0.2499983510017783,0.0216462107032441,2,3.333114,1.666557,0.0571428571428571,0.217857679289169,15.12900224,17.72636416,1.0,15.12900224,0.8531552608131732,2.6039977600000004,0.1468447391868268,0.0,peripheral,5.750744882590174,0.7178502879078695,0.7053781732530751,0.0311942959001782,1.97372131055095,1.0,c0419fea,False,False,True,-1.3305605452683533,-0.11245432942139465,-1.1005291005291005,-0.6581658962065726,-0.119960366494364,-1.4335336236272982,-0.5830004745607806,-0.18185309367001123,-1.8357771594200454,0.5704317177274024,1.565011601340616,-1.1233211233211233,-0.026951458982682676,1.1233211233211235,-0.8308249435544998,0.48998877789081025,0.5338608297670047,-0.6262184544100123
2025-09-26_19-17-52-c0419fea,waldo_2,17.142000000000003,43,0.3297205581395349,14.177984,0.1835645214233941,0.1425940204148511,7.709709899782554,0.4497555652655788,0.2224705236603501,1.0,0.3730301757045034,3.574505384808137,1.4852509620858043,14,0.3703908955492959,0.0347067898697161,2,1.331125,0.6655625,0.0465116279069767,0.0938867613336282,28.386363136,33.415988224,0.0,10.160363136,0.5927174854742736,6.981636864000002,0.4072825145257263,1.0,direct,6.423818170604946,0.7178502879078695,0.7053781732530751,0.0383244206773618,2.5084587562711462,0.0,c0419fea,False,False,True,1.0245985382338303,2.8315702426151668,1.8571428571428572,0.35746632209227996,0.5894390896605535,0.7989092706602805,1.5617754569440454,0.6554386819633308,0.4661152408856244,-0.09431784531353214,-0.06179971255693102,0.5,0.660452091686278,0.0,0.8143355480227669,-1.5055402908450919,0.08597061053238421,0.9346827562985635
2025-09-26_19-17-52-c0419fea,waldo_3,23.496,58,0.3460875172413793,20.073076,0.2085967624774251,0.1477080156376812,11.890015461213231,0.506044239922252,0.2565804024745095,2.0,0.5559368504862765,3.522569991312608,1.4852605386280129,15,0.4636674732961983,0.0180160150523299,2,1.761623,0.8808115,0.0344827586206896,0.0877604907190108,61.301860096,62.097492224,0.0,22.337860096,0.950709060946544,1.1581399040000022,0.0492909390534559,0.5,direct,6.445096326379023,0.7178502879078695,0.7053781732530751,0.0516934046345811,2.468505277494041,0.5,c0419fea,False,False,True,-0.09620083961653346,-0.15370563357088607,-0.056265984654731455,0.013383154952370089,0.6667756576636479,0.29468479140431947,0.10559474520555903,-0.040677685404511235,-0.12180542571621442,0.8552765814544158,0.9536263679135154,1.090909090909091,0.40805784019979213,0.0,0.18091441663056015,-0.05271712233745753,0.7249530100692556,0.20796427598709552
2025-09-26_19-17-52-c0419fea,waldo_4,2.710000000000008,5,0.6956734000000001,3.4783670000000004,0.0871892619848802,0.1044303407920781,0.348757047939521,0.128692637616059,0.0508980318651426,0.0,0.0076632622554224,0.7219280948873623,0.6887218755408672,2,0.0613742649194891,0.014357846343671,2,2.026992,1.013496,0.4,0.582742419071938,67.32235904,68.523496192,0.0,0.8233590399999997,0.3038225239852388,1.886640960000008,0.6961774760147611,1.0,direct,2.758146185639234,0.7178502879078695,0.7053781732530751,0.0044563279857397,1.8450184501844964,0.0,c0419fea,False,False,True,-0.29734051231848574,-0.07204162797951856,-0.2756183745583039,-0.3770946493194058,-0.9636044529926134,-0.14717231825230379,-0.7639650700003654,-0.4358910662708555,-0.4683208130229144,1.77528107398467,0.8636689102317978,1.2000000000000002,-0.9005376110930194,0.0,-0.5557907441078104,0.423306583797008,0.959737496054117,-0.5387724922901077
