recording_id,level_name,level_duration_s,total_fixations,avg_fixation_duration_s,total_fixation_duration_s,saccade_length_avg,saccade_length_median,scanpath_length_total,scanpath_length_per_s,fixation_dispersion,fixation_revisits,spatial_coverage_hull,fixation_grid_entropy_4x4,transition_entropy_4x4,unique_grid_cells_4x4,mean_distance_to_target,min_distance_to_target,waldo_fixations,waldo_fixation_duration_total_s,waldo_fixation_duration_avg_s,waldo_fixation_ratio,waldo_time_ratio,waldo_first_fixation_s,waldo_last_fixation_s,waldo_revisits,ttff_waldo_s,ttff_waldo_ratio,verification_time_after_first_hit_s,verification_time_ratio,direct_waldo_ratio,first_hit_type,gaze_entropy,surface_visibility_ratio_global,surface_gaze_ratio_global,fixation_density,fixation_rate_per_s,peripheral_gaze_rate
2025-09-26_19-37-31-91230d39,waldo_4,3.2510000000000048,4,0.75444225,3.017769,0.10897282343270004,0.0951452222852162,0.3269184702981001,0.10055935721258064,0.0748193235637471,0,0.001822463551255507,1.5,0.6666666666666666,3,0.11979149752350587,0.007154907885714205,1,2.3422579999999997,2.3422579999999997,0.25,0.7761554976540616,82.07097088,82.07097088,0,0.8929708800000071,0.2746757551522626,2.3580291199999976,0.7253242448477374,1.0,direct,1.6401897174115256,0.7963063552417164,0.7685031530036508,0.002728512960436562,1.2303906490310657,0.0
