waldo,type,x,y,timestamp_s,duration_ms,cluster
waldo_1,peripheral,0.496992152929306,0.3463487923145294,34.266739968,430.374,0
waldo_1,direct,0.4793590456247329,0.3780239820480346,40.082113024,150.125,0
waldo_1,direct,0.4839481264352798,0.359045793612798,54.640608,240.263,0
waldo_1,peripheral,0.4628846794366836,0.3741636633872985,63.31360384,435.5,0
waldo_1,direct,0.4750985416673844,0.3762855866262989,63.769103872,3092.878,0
