fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized],start_s,end_s,cluster
195,1758904723348704000,1758904723603953664,255.25,1.0,0.451909805337588,0.2339751422405243,71.486226176,71.74147584,0
196,1758904723628953856,1758904723779078656,150.125,1.0,0.4090423107147217,0.2443910241127014,71.766476032,71.916600832,0
197,1758904723839204096,1758904724174464768,335.261,1.0,0.2291674464941024,0.1743751168251037,71.976726272,72.311986944,1
198,1758904724209452800,1758904724409702656,200.25,1.0,0.1934685707092285,0.2287558913230896,72.346974976,72.547224832,-1
199,1758904724439702784,1758904724704955136,265.252,1.0,0.197498378654321,0.151496281226476,72.57722496,72.842477312,1
200,1758904724724952832,1758904724880077824,155.125,1.0,0.196468248963356,0.0921632349491119,72.862475008,73.0176,-1
202,1758904725670827776,1758904726021212672,350.385,1.0,0.372698649764061,0.5921712070703506,73.808349952,74.158734848,-1
203,1758904726066202624,1758904726296452864,230.25,1.0,0.2276542882124582,0.7177999913692474,74.2037248,74.43397504,-1
205,1758904726671826688,1758904726851951872,180.125,1.0,0.6352308988571167,0.9187277853488922,74.809348864,74.989474048,-1
206,1758904726906958848,1758904727027076864,120.118,1.0,0.726294219493866,0.6853605806827545,75.044481024,75.16459904,-1
208,1758904727227326720,1758904727447455744,220.129,1.0,0.6940223773320516,0.2076332767804463,75.364848896,75.58497792,-1
209,1758904727477576704,1758904727717701632,240.125,1.0,0.6333768606185913,0.1386133193969726,75.61509888,75.855223808,-1
210,1758904727747712768,1758904727857826816,110.114,1.0,0.585956891377767,0.1018295884132385,75.885234944,75.995348992,-1
