waldo,type,x,y,timestamp_s,duration_ms,cluster
waldo_2,peripheral,0.5979150434335073,0.2439124931891759,67.86285184,555.5,-1
waldo_2,direct,0.6301968079624753,0.2413050243348786,68.438351872,1861.75,-1
