cluster,centroid_x,centroid_y,n_fixations,sum_duration_s
0,0.4836637257665828,0.3643726816035629,7,4.258729000000001
1,0.4813526590609528,0.3764113536596743,10,8.602978
2,0.5483970026175181,0.289726502696673,4,0.820867
3,0.5632641073004365,0.2879092446591075,4,2.51737
