cluster,centroid_x,centroid_y,n_fixations,sum_duration_s
0,0.4766649311733624,0.35658712318492314,4,1.5062449999999998
1,0.49536294848830614,0.37486834835123134,3,1.721508
2,0.48675547284193527,0.378467536966006,6,3.7986329999999997
3,0.47596618791922135,0.3608273722433131,3,2.081875
4,0.6270614810861074,0.22793191442122818,2,0.750728
5,0.5644245770844547,0.3011530068787661,2,1.171125
