waldo,type,x,y,timestamp_s,duration_ms,cluster
waldo_1,peripheral,0.4653428064452277,0.3674197726779514,57.468238848,385.377,-1
waldo_1,peripheral,0.4869814395904541,0.4060543894767761,78.452743936,215.117,-1
waldo_1,direct,0.4846707979838053,0.3646199901898702,97.400238848,105.117,-1
waldo_1,peripheral,0.5021936978612628,0.409565372126443,106.643853824,265.25,-1
