world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans,num_definition_markers
33,3.250418632,"[[ 1.45482431e-03 -1.16606185e-04 -6.97199431e-01]
 [-1.07182803e-04 -2.49716877e-03  2.22229435e+00]
 [ 7.65689353e-05 -8.05829327e-05  1.02780370e+00]]","[[ 6.54933370e+02 -4.82879003e+01  5.48673934e+02]
 [-7.68965047e+01 -4.24820496e+02  8.66375542e+02]
 [-5.48199004e-02 -2.97098835e-02  1.00000000e+00]]",4,"[[ 1.50649212e-03 -1.27741896e-04 -7.37599557e-01]
 [-1.57525476e-04 -2.64277211e-03  2.34705514e+00]
 [ 4.55557256e-06 -9.55448835e-05  1.07909208e+00]]","[[ 6.56650272e+02 -5.20610673e+01  5.62079140e+02]
 [-4.51529360e+01 -4.07104625e+02  8.54600118e+02]
 [-6.77008954e-03 -3.58260401e-02  1.00000000e+00]]",4
34,3.2996776320000003,"[[ 1.46019817e-03 -7.97195103e-05 -7.18585523e-01]
 [-7.79379904e-05 -2.52832691e-03  2.22970236e+00]
 [ 8.25499645e-04 -1.88298239e-04  7.17690795e-01]]","[[ 3.77144661e+02 -5.20602015e+01  5.39354065e+02]
 [-5.12849436e+02 -4.43788844e+02  8.65262390e+02]
 [-5.68352600e-01 -5.65549682e-02  1.00000000e+00]]",1,"[[ 1.39980991e-03 -2.24305252e-05 -7.53121807e-01]
 [-1.16185242e-04 -2.66865737e-03  2.34119774e+00]
 [ 6.10184385e-04 -1.51415775e-04  7.92566684e-01]]","[[ 4.70971493e+02 -3.52606962e+01  5.51690063e+02]
 [-4.06783764e+02 -4.19714792e+02  8.53275330e+02]
 [-4.40307342e-01 -5.30377005e-02  1.00000000e+00]]",4
37,3.447453632,"[[ 1.38467337e-03 -1.24027348e-04 -5.98967255e-01]
 [-1.39377946e-04 -2.44527734e-03  2.18038330e+00]
 [-4.75837445e-06 -5.22708397e-05  1.04751540e+00]]","[[ 7.19175272e+02 -4.73757686e+01  5.09834773e+02]
 [-3.98523682e+01 -4.25369593e+02  8.62611184e+02]
 [ 1.27825185e-03 -2.14410763e-02  1.00000000e+00]]",3,"[[ 1.41452582e-03 -1.30045420e-04 -6.33932176e-01]
 [-1.73061439e-04 -2.59781659e-03  2.29781571e+00]
 [-8.48072534e-05 -5.49103827e-05  1.09127437e+00]]","[[ 7.32653928e+02 -4.77998039e+01  5.26254490e+02]
 [ 1.62662298e+00 -4.02975220e+02  8.49460027e+02]
 [ 5.70192862e-02 -2.39914858e-02  1.00000000e+00]]",4
38,3.4967126320000004,"[[ 1.41951098e-03 -1.30406440e-04 -6.04456453e-01]
 [-1.45387642e-04 -2.46988923e-03  2.20740536e+00]
 [ 2.70125626e-05 -8.86225561e-05  1.06292235e+00]]","[[ 6.89270485e+02 -5.45193488e+01  5.05192400e+02]
 [-6.07556861e+01 -4.32669592e+02  8.63988802e+02]
 [-2.25823516e-02 -3.46888723e-02  1.00000000e+00]]",4,"[[ 1.49417658e-03 -1.41248816e-04 -6.60657282e-01]
 [-1.75552340e-04 -2.63149380e-03  2.32941431e+00]
 [-8.39504793e-06 -9.85663872e-05  1.08820232e+00]]","[[ 6.65703004e+02 -5.53049697e+01  5.22540446e+02]
 [-4.33392365e+01 -4.09536952e+02  8.50346334e+02]
 [ 1.21008441e-03 -3.75213919e-02  1.00000000e+00]]",4
39,3.545971632,"[[ 1.41562220e-03 -1.31398508e-04 -5.96586371e-01]
 [-1.49508337e-04 -2.46204068e-03  2.21221580e+00]
 [ 2.43249916e-05 -8.54084990e-05  1.06192721e+00]]","[[ 6.92037216e+02 -5.43483938e+01  5.02002718e+02]
 [-6.06508553e+01 -4.33042802e+02  8.68045043e+02]
 [-2.07301383e-02 -3.35837627e-02  1.00000000e+00]]",4,"[[ 1.49324112e-03 -1.43672316e-04 -6.53642244e-01]
 [-1.78920614e-04 -2.62853453e-03  2.33742820e+00]
 [-8.49909399e-06 -9.80401852e-05  1.08813151e+00]]","[[ 6.65958315e+02 -5.57914417e+01  5.19888427e+02]
 [-4.42507115e+01 -4.09869192e+02  8.53863405e+02]
 [ 1.21464580e-03 -3.73648111e-02  1.00000000e+00]]",4
40,3.595229632,"[[ 1.41279809e-03 -1.30286147e-04 -5.91829950e-01]
 [-1.50474076e-04 -2.46070430e-03  2.21711141e+00]
 [ 2.17110647e-05 -8.25132090e-05  1.06098848e+00]]","[[ 6.94445158e+02 -5.35072787e+01  4.99180766e+02]
 [-5.94342603e+01 -4.32430163e+02  8.70481527e+02]
 [-1.88326789e-02 -3.25352265e-02  1.00000000e+00]]",4,"[[ 1.49269118e-03 -1.43629233e-04 -6.49530841e-01]
 [-1.79079172e-04 -2.63125391e-03  2.34484231e+00]
 [-9.03123787e-06 -9.73098664e-05  1.08796409e+00]]","[[ 6.66401862e+02 -5.55144545e+01  5.17499805e+02]
 [-4.39257791e+01 -4.09303487e+02  8.55929894e+02]
 [ 1.60301434e-03 -3.70698190e-02  1.00000000e+00]]",4
41,3.6444886320000003,"[[ 1.41210781e-03 -1.30568997e-04 -5.87805157e-01]
 [-1.50106942e-04 -2.46398959e-03  2.21675621e+00]
 [ 1.98791941e-05 -8.36471921e-05  1.06285032e+00]]","[[ 6.95459849e+02 -5.37132241e+01  4.96649431e+02]
 [-5.81901905e+01 -4.32276777e+02  8.69405329e+02]
 [-1.75872623e-02 -3.30159028e-02  1.00000000e+00]]",4,"[[ 1.49335684e-03 -1.43695591e-04 -6.46535597e-01]
 [-1.77501447e-04 -2.63537871e-03  2.34423440e+00]
 [-8.87263157e-06 -9.79605152e-05  1.08831019e+00]]","[[ 6.66100094e+02 -5.54699875e+01  5.15195096e+02]
 [-4.35178465e+01 -4.08854231e+02  8.54824591e+02]
 [ 1.51338292e-03 -3.72538419e-02  1.00000000e+00]]",4
42,3.6937476320000004,"[[ 1.41057103e-03 -1.31538400e-04 -5.83215858e-01]
 [-1.51355572e-04 -2.46404617e-03  2.21225234e+00]
 [ 1.70743733e-05 -8.58430746e-05  1.06602357e+00]]","[[ 6.97107782e+02 -5.44361263e+01  4.94351886e+02]
 [-5.69631027e+01 -4.33016027e+02  8.67446990e+02]
 [-1.57525282e-02 -3.39973388e-02  1.00000000e+00]]",4,"[[ 1.49279447e-03 -1.43927230e-04 -6.43117828e-01]
 [-1.77508277e-04 -2.63468897e-03  2.33827308e+00]
 [-9.76283416e-06 -9.84555775e-05  1.08898443e+00]]","[[ 6.66629865e+02 -5.55886410e+01  5.13049551e+02]
 [-4.30646415e+01 -4.09071982e+02  8.52928965e+02]
 [ 2.08289724e-03 -3.74827405e-02  1.00000000e+00]]",4
43,3.743006632,"[[ 1.40947807e-03 -1.32473530e-04 -5.79488908e-01]
 [-1.52881386e-04 -2.46225665e-03  2.21034112e+00]
 [ 1.53106174e-05 -8.68952873e-05  1.06780451e+00]]","[[ 6.98171130e+02 -5.49482822e+01  4.92634064e+02]
 [-5.64604021e+01 -4.33694648e+02  8.67101546e+02]
 [-1.46052707e-02 -3.45051259e-02  1.00000000e+00]]",4,"[[ 1.49274949e-03 -1.44731881e-04 -6.40164563e-01]
 [-1.78248607e-04 -2.63325394e-03  2.33608774e+00]
 [-1.00693990e-05 -9.90192863e-05  1.08956689e+00]]","[[ 6.66682864e+02 -5.58773809e+01  5.11507107e+02]
 [-4.31409172e+01 -4.09444922e+02  8.52524049e+02]
 [ 2.24062695e-03 -3.77265462e-02  1.00000000e+00]]",4
44,3.792264632,"[[ 1.40980230e-03 -1.34152408e-04 -5.77398704e-01]
 [-1.53074458e-04 -2.46352012e-03  2.21101205e+00]
 [ 1.53675318e-05 -8.83828165e-05  1.06905976e+00]]","[[ 6.97912360e+02 -5.56584659e+01  4.92054094e+02]
 [-5.65671176e+01 -4.33945229e+02  8.66926606e+02]
 [-1.47089547e-02 -3.50756522e-02  1.00000000e+00]]",4,"[[ 1.49354592e-03 -1.46339330e-04 -6.38442481e-01]
 [-1.78150897e-04 -2.63477553e-03  2.33673329e+00]
 [-9.39538296e-06 -1.00318359e-04  1.09030533e+00]]","[[ 6.66028836e+02 -5.64476501e+01  5.10979988e+02]
 [-4.34926586e+01 -4.09575609e+02  8.52331335e+02]
 [ 1.73757185e-03 -3.81712341e-02  1.00000000e+00]]",4
