timestamp [ns],gaze detected on surface,gaze position on surface x [normalized],gaze position on surface y [normalized]
1758893054518892474,True,0.3041927218437195,0.2224966287612915
1758893054523891474,True,0.276714950799942,0.207275390625
1758893054528891474,True,0.2611313462257385,0.19327598810195923
1758893054533891474,True,0.256425142288208,0.19794529676437378
1758893054538891474,True,0.2548741400241852,0.2012995481491089
1758893054543891474,True,0.2595626413822174,0.20326393842697144
1758893054548897474,True,0.26019561290740967,0.20043307542800903
1758893054553898474,True,0.26245051622390747,0.198846697807312
1758893054558891474,True,0.26271069049835205,0.20195674896240234
1758893054563891474,True,0.26294830441474915,0.20635312795639038
1758893054568895474,True,0.25825509428977966,0.20692378282546997
1758893054573891474,True,0.2544483244419098,0.20189720392227173
1758893054578895474,True,0.25434136390686035,0.21237802505493164
1758893054583891474,True,0.2561885118484497,0.21156954765319824
1758893054588891474,True,0.25481265783309937,0.2231578230857849
1758893054593891474,True,0.2549426257610321,0.2172602415084839
1758893054599024474,True,0.2557014226913452,0.21750837564468384
1758893054603901474,True,0.25687459111213684,0.21564871072769165
1758893054609016474,True,0.2533782720565796,0.22178798913955688
1758893054614016474,True,0.2520395815372467,0.22674047946929932
1758893054619016474,True,0.2510557472705841,0.22367709875106812
1758893054624016474,True,0.2508445382118225,0.21563398838043213
1758893054629020474,True,0.25201401114463806,0.21741539239883423
1758893054634019474,True,0.24953271448612213,0.21913743019104004
1758893054639016474,True,0.24995440244674683,0.2160208821296692
1758893054644016474,True,0.2502351701259613,0.21812134981155396
1758893054649016474,True,0.25091347098350525,0.22818833589553833
1758893054654016474,True,0.2508649230003357,0.22718292474746704
1758893054659016474,True,0.2457500845193863,0.22412550449371338
1758893054664032474,True,0.2531324625015259,0.22019517421722412
1758893054669016474,True,0.25668299198150635,0.220098078250885
1758893054674016474,True,0.25498390197753906,0.21287411451339722
1758893054679016474,True,0.2547976076602936,0.21211981773376465
1758893054684016474,True,0.26052647829055786,0.2166483998298645
1758893054689021474,True,0.25970739126205444,0.2149457335472107
1758893054694016474,True,0.2563225328922272,0.21608376502990723
1758893054699016474,True,0.25771984457969666,0.21000182628631592
1758893054704016474,True,0.25861096382141113,0.2085980772972107
1758893054709028474,True,0.2626078426837921,0.21050649881362915
1758893054714016474,True,0.2661609649658203,0.20734304189682007
1758893054719016474,True,0.2651814818382263,0.2093859314918518
1758893054724016474,True,0.2644796371459961,0.20784443616867065
1758893054729016474,True,0.26456108689308167,0.21080446243286133
1758893054734024474,True,0.2650078237056732,0.21009713411331177
1758893054739145474,True,0.261447548866272,0.20879656076431274
1758893054744141474,True,0.26322463154792786,0.20507490634918213
1758893054749146474,True,0.2646535038948059,0.20212048292160034
