world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans,num_definition_markers
25,2.495068474,"[[ 1.21998993e-03 -1.07550625e-04 -4.04132629e-01]
 [ 1.17070092e-04 -2.19496465e-03  2.02447137e+00]
 [ 1.01127153e-04 -2.45140697e-04  1.18960021e+00]]","[[ 7.93492166e+02 -8.51747969e+01  4.14517422e+02]
 [-2.45615123e+01 -5.59862125e+02  9.44433874e+02]
 [-7.25156475e-02 -1.08130030e-01  1.00000000e+00]]",3,"[[ 1.31460066e-03 -1.39474005e-04 -4.66056305e-01]
 [ 8.40715345e-05 -2.43668975e-03  2.19584031e+00]
 [ 4.94552388e-05 -3.11596705e-04  1.26331147e+00]]","[[ 7.50131717e+02 -1.00709970e+02  4.51786153e+02]
 [-7.47998577e-01 -5.27580638e+02  9.16744803e+02]
 [-2.95501292e-02 -1.26185630e-01  1.00000000e+00]]",4
27,2.5935864740000003,"[[ 1.22789835e-03 -6.84549513e-05 -4.61963393e-01]
 [ 1.50066652e-04 -2.17164605e-03  1.96041529e+00]
 [ 1.21795914e-04 -2.11248512e-04  1.14479872e+00]]","[[ 7.80021959e+02 -6.62413992e+01  4.28199502e+02]
 [-2.52135556e+01 -5.50377755e+02  9.32322167e+02]
 [-8.76396971e-02 -9.45131648e-02  1.00000000e+00]]",3,"[[ 1.30535646e-03 -8.77498360e-05 -5.19883487e-01]
 [ 1.11794086e-04 -2.38935519e-03  2.11431612e+00]
 [ 5.61977747e-05 -2.62689552e-04  1.21228931e+00]]","[[ 7.52997042e+02 -7.81390811e+01  4.59198513e+02]
 [ 5.37346619e+00 -5.18368625e+02  9.06374996e+02]
 [-3.37421145e-02 -1.08702418e-01  1.00000000e+00]]",4
28,2.642845474,"[[ 1.25032229e-03 -9.05033634e-05 -4.58071938e-01]
 [ 1.61235200e-04 -2.23013465e-03  2.00314103e+00]
 [ 1.45483453e-04 -2.40793904e-04  1.16074542e+00]]","[[ 7.59347625e+02 -7.76381512e+01  4.33648924e+02]
 [-3.75914092e+01 -5.47245888e+02  9.29567414e+02]
 [-1.02972016e-01 -1.03793997e-01  1.00000000e+00]]",4,"[[ 1.32506231e-03 -1.09032083e-04 -5.15685450e-01]
 [ 1.19070710e-04 -2.44672356e-03  2.15767945e+00]
 [ 7.60423614e-05 -2.90424105e-04  1.22741399e+00]]","[[ 7.35968636e+02 -8.78253584e+01  4.63598502e+02]
 [-5.55142394e+00 -5.15817094e+02  9.04426022e+02]
 [-4.69092422e-02 -1.16608798e-01  1.00000000e+00]]",4
29,2.692104474,"[[ 1.25002619e-03 -8.82697827e-05 -4.60301238e-01]
 [ 1.62965823e-04 -2.23181144e-03  1.99796297e+00]
 [ 1.45230831e-04 -2.43218344e-04  1.16245170e+00]]","[[ 7.59675379e+02 -7.73078266e+01  4.33684850e+02]
 [-3.62919049e+01 -5.47641533e+02  9.26887794e+02]
 [-1.02503307e-01 -1.04923918e-01  1.00000000e+00]]",4,"[[ 1.32372061e-03 -1.05774730e-04 -5.18041284e-01]
 [ 1.21084178e-04 -2.44501741e-03  2.14957769e+00]
 [ 7.52971497e-05 -2.90407874e-04  1.22708643e+00]]","[[ 7.37036429e+02 -8.69302155e+01  4.63438058e+02]
 [-4.11833315e+00 -5.15966213e+02  9.02117382e+02]
 [-4.62010967e-02 -1.16776659e-01  1.00000000e+00]]",4
30,2.7413634740000004,"[[ 1.24539673e-03 -8.77670008e-05 -4.53847030e-01]
 [ 1.57302607e-04 -2.23061878e-03  1.99518759e+00]
 [ 1.39658822e-04 -2.46030039e-04  1.16752013e+00]]","[[ 7.64567226e+02 -7.74653757e+01  4.29589614e+02]
 [-3.43649557e+01 -5.48950815e+02  9.24749299e+02]
 [-9.86992576e-02 -1.06413298e-01  1.00000000e+00]]",4,"[[ 1.32071008e-03 -1.04466203e-04 -5.13281383e-01]
 [ 1.18167958e-04 -2.44253214e-03  2.14384714e+00]
 [ 7.31482065e-05 -2.90405341e-04  1.22771805e+00]]","[[ 7.39421905e+02 -8.62959123e+01  4.59826050e+02]
 [-3.65381059e+00 -5.16255970e+02  8.99961071e+02]
 [-4.49194929e-02 -1.16974007e-01  1.00000000e+00]]",4
31,2.7906214740000004,"[[ 1.24019797e-03 -9.01809301e-05 -4.41903054e-01]
 [ 1.49726483e-04 -2.22797863e-03  1.99353092e+00]
 [ 1.32706152e-04 -2.48642343e-04  1.17335930e+00]]","[[ 7.70482444e+02 -7.84433832e+01  4.23449026e+02]
 [-3.23209989e+01 -5.50561321e+02  9.23228089e+02]
 [-9.39900752e-02 -1.07795572e-01  1.00000000e+00]]",4,"[[ 1.31896093e-03 -1.06224305e-04 -5.04112276e-01]
 [ 1.14569946e-04 -2.44069613e-03  2.14010129e+00]
 [ 7.18893815e-05 -2.90762631e-04  1.22847980e+00]]","[[ 7.40902710e+02 -8.63954867e+01  4.54540029e+02]
 [-4.08594998e+00 -5.16542128e+02  8.98177322e+02]
 [-4.43239516e-02 -1.17201952e-01  1.00000000e+00]]",4
32,2.839880474,"[[ 1.23670840e-03 -9.30646197e-05 -4.31652702e-01]
 [ 1.46343779e-04 -2.22868248e-03  1.98976715e+00]
 [ 1.26958434e-04 -2.52851280e-04  1.17958558e+00]]","[[ 7.75103216e+02 -7.98223400e+01  4.18285265e+02]
 [-2.91666267e+01 -5.51884826e+02  9.20265948e+02]
 [-8.96761633e-02 -1.09708585e-01  1.00000000e+00]]",4,"[[ 1.31801825e-03 -1.07858325e-04 -4.96544610e-01]
 [ 1.14716405e-04 -2.44071090e-03  2.13339315e+00]
 [ 7.08502268e-05 -2.92043705e-04  1.22956604e+00]]","[[ 7.42065881e+02 -8.66372912e+01  4.49996340e+02]
 [-3.15178769e+00 -5.16697178e+02  8.95237169e+02]
 [-4.35080298e-02 -1.17732502e-01  1.00000000e+00]]",4
33,2.8891394740000003,"[[ 1.23427248e-03 -9.59111130e-05 -4.24591986e-01]
 [ 1.45277822e-04 -2.22870480e-03  1.98356291e+00]
 [ 1.22969675e-04 -2.56947852e-04  1.18457574e+00]]","[[ 7.78399329e+02 -8.13739502e+01  4.15264680e+02]
 [-2.62434244e+01 -5.53291611e+02  9.17075987e+02]
 [-8.64973853e-02 -1.11567845e-01  1.00000000e+00]]",4,"[[ 1.31676723e-03 -1.09285535e-04 -4.91408645e-01]
 [ 1.15868544e-04 -2.43882282e-03  2.12422698e+00]
 [ 6.96075426e-05 -2.93183006e-04  1.23046192e+00]]","[[ 7.43455764e+02 -8.70805084e+01  4.47246147e+02]
 [-1.65391884e+00 -5.17222027e+02  8.92253725e+02]
 [-4.24515612e-02 -1.18312680e-01  1.00000000e+00]]",4
34,2.938398474,"[[ 1.23394378e-03 -9.55713094e-05 -4.23770170e-01]
 [ 1.46343808e-04 -2.22543359e-03  1.97916910e+00]
 [ 1.22531745e-04 -2.55905982e-04  1.18378210e+00]]","[[ 7.78876230e+02 -8.11035694e+01  4.14419335e+02]
 [-2.53550492e+01 -5.53662178e+02  9.16592976e+02]
 [-8.61016334e-02 -1.11293879e-01  1.00000000e+00]]",4,"[[ 1.31700115e-03 -1.08733902e-04 -4.91084911e-01]
 [ 1.17575162e-04 -2.43567701e-03  2.11955079e+00]
 [ 6.99673624e-05 -2.91977434e-04  1.22913404e+00]]","[[ 7.43320439e+02 -8.67085500e+01  4.46506734e+02]
 [-1.18426866e+00 -5.17411038e+02  8.91763925e+02]
 [-4.25941748e-02 -1.17973771e-01  1.00000000e+00]]",4
35,2.987657474,"[[ 1.23493469e-03 -9.64845163e-05 -4.24766540e-01]
 [ 1.48537400e-04 -2.22934370e-03  1.97991885e+00]
 [ 1.23748763e-04 -2.57827041e-04  1.18469973e+00]]","[[ 7.77952240e+02 -8.17235874e+01  4.15509634e+02]
 [-2.52085733e+01 -5.53385419e+02  9.15802068e+02]
 [-8.67477859e-02 -1.11897157e-01  1.00000000e+00]]",4,"[[ 1.31700820e-03 -1.09327442e-04 -4.91745266e-01]
 [ 1.19137546e-04 -2.43849803e-03  2.11981245e+00]
 [ 7.00901672e-05 -2.93433779e-04  1.23014317e+00]]","[[ 7.43373276e+02 -8.71606529e+01  4.47358112e+02]
 [-6.32100164e-01 -5.17297720e+02  8.91167256e+02]
 [-4.25061391e-02 -1.18428101e-01  1.00000000e+00]]",4
