timestamp [ns],gaze detected on surface,gaze position on surface x [normalized],gaze position on surface y [normalized]
1758904652377977752,True,0.6562908291816711,0.876392088830471
1758904652382982752,True,0.6651630401611328,0.8109839111566544
1758904652387977752,True,0.626968502998352,0.8110215216875076
1758904652392977752,True,0.6220165491104126,0.7612757533788681
1758904652397977752,True,0.6192147731781006,0.7778080552816391
1758904652402977752,True,0.6173656582832336,0.7591012120246887
1758904652407977752,True,0.6100263595581055,0.7465794384479523
1758904652412977752,True,0.6096233129501343,0.7461850941181183
1758904652417979752,True,0.6095823645591736,0.7346555888652802
1758904652422987752,True,0.6095343232154846,0.7357811629772186
1758904652427977752,True,0.6082354187965393,0.733066201210022
1758904652432977752,True,0.6013758182525635,0.728846400976181
1758904652437977752,True,0.5986748933792114,0.7198328673839569
1758904652442988752,True,0.5969577431678772,0.7157358825206757
1758904652447977752,True,0.596761167049408,0.7167713046073914
1758904652502982752,True,0.4961286187171936,0.7276651561260223
1758904652507977752,True,0.5000359416007996,0.7247277796268463
1758904652513110752,True,0.49908652901649475,0.7229600250720978
1758904652518102752,True,0.49585920572280884,0.7153226435184479
1758904652523102752,True,0.48949071764945984,0.7208804786205292
1758904652528102752,True,0.49447858333587646,0.695042759180069
1758904652533102752,True,0.4942868649959564,0.6984342932701111
1758904652538110752,True,0.48972275853157043,0.7000276446342468
1758904652543102752,True,0.5009764432907104,0.7253434360027313
1758904652548102752,True,0.492864191532135,0.7234003245830536
1758904652553102752,True,0.5972521305084229,0.6841724514961243
1758904652558104752,True,0.5928811430931091,0.6866944432258606
1758904652563102752,True,0.6038681864738464,0.7358350157737732
1758904652568102752,True,0.6057272553443909,0.7424464225769043
1758904652573102752,True,0.6343567371368408,0.7775146961212158
1758904652578102752,True,0.5847219228744507,0.8374041020870209
1758904652583102752,True,0.5850358605384827,0.830428883433342
1758904652588102752,True,0.6295279264450073,0.8654189705848694
1758904652593107752,True,0.5973911881446838,0.909181147813797
1758904652598102752,True,0.5846328735351562,0.8955332264304161
1758904652603106752,True,0.5695047974586487,0.9665449298918247
1758904652608102752,True,0.5788260698318481,0.9886510390788317
1758904652613110752,True,0.5874109268188477,0.9920796202495694
1758904652618108752,True,0.626828134059906,0.9077189192175865
1758904652623111752,True,0.6407728791236877,0.8888763934373856
1758904652628109752,True,0.6397282481193542,0.873480886220932
1758904652633102752,True,0.6307790875434875,0.8657369166612625
