fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized]
1,1758904051411101440,1758904052006726400,595.625,1.0,0.35182127356529236,0.1497085690498352
2,1758904052031726592,1758904052432101376,400.375,1.0,0.34003783762454987,0.21066507697105408
3,1758904052467101440,1758904052817475584,350.37399999999997,1.0,0.39914167672395706,0.20380894094705582
4,1758904052847475712,1758904053362975488,515.5,1.0,0.47838703068819916,0.20188565687699753
5,1758904053392976384,1758904053698225408,305.24899999999997,1.0,0.554890775680542,0.20903046131134034
6,1758904053713350400,1758904053923475456,210.125,1.0,0.5686424970626831,0.2138397216796875
7,1758904054118725376,1758904054554100480,435.375,1.0,0.5638857841491699,0.17913399934768676
8,1758904054584100608,1758904054864352512,280.252,1.0,0.5951736910002572,0.17714841025216238
9,1758904054894350592,1758904055129600512,235.25,1.0,0.6323585033416748,0.20130242109298707
10,1758904055159600128,1758904055665100544,505.5,1.0,0.6860597187822516,0.19469649683345447
11,1758904055690102528,1758904056030475520,340.373,1.0,0.6969086229801178,0.24108059704303741
12,1758904056065475584,1758904057111475456,1046.0,1.0,0.7823434472084045,0.2455553464267565
13,1758904057316608512,1758904057531850496,215.24200000000002,1.0,0.7978317975997925,0.28600690364837644
14,1758904057566855424,1758904057887225600,320.37,1.0,0.7639023235866002,0.2739780374935695
15,1758904057917225472,1758904058072350464,155.125,1.0,0.7470146268606186,0.28208331763744354
16,1758904058107352576,1758904058572850432,465.49799999999993,1.0,0.7335200250148773,0.3040754020214081
17,1758904058612850432,1758904058827978496,215.128,1.0,0.6736401081085205,0.29559348821640014
18,1758904058843100416,1758904058998225408,155.125,1.0,0.6532532274723053,0.3077913373708725
19,1758904059033225472,1758904059508725504,475.5,1.0,0.6021765112876892,0.2999687433242798
20,1758904059533733376,1758904059833975552,300.2419999999999,1.0,0.6363663417952401,0.282664384160723
21,1758904059888977408,1758904060464612608,575.635,1.0,0.5045149922370911,0.30471400572703433
22,1758904060504600576,1758904061215233536,710.6329999999999,1.0,0.42651234194636345,0.2985048219561577
23,1758904061250224384,1758904061430474496,180.25,1.0,0.44412893801927567,0.3409699350595474
24,1758904061455477504,1758904061635602432,180.125,1.0,0.43811511993408203,0.29364611208438873
25,1758904061660599552,1758904062286227456,625.6279999999999,1.0,0.38232051048960003,0.297585985490254
26,1758904062311224576,1758904062496474368,185.25,1.0,0.3457790017127991,0.2888309955596924
27,1758904062526474496,1758904062856724480,330.25,1.0,0.2866009771823883,0.29357104003429413
28,1758904062901849600,1758904063212099584,310.25,1.0,0.15724388190678187,0.2929545385496957
29,1758904063242099456,1758904063422349568,180.25,1.0,0.2067468285560608,0.31483131647109985
30,1758904063472349440,1758904063852724480,380.375,1.0,0.3211776725947857,0.2958279922604561
31,1758904063962849536,1758904064463224576,500.375,1.0,0.16459881988438693,0.26724509217522363
32,1758904064483224576,1758904064663486464,180.262,1.0,0.19564610421657563,0.29909625053405764
33,1758904064693474560,1758904067245848576,2552.374,1.0,0.16863554069456063,0.33672260450866986
