world_index,marker_uid,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y
0,apriltag_v3:tag36h11:20,498.7209167480468,435.5614929199219,551.3251953125,434.31323242187506,563.3245239257812,378.23089599609375,511.2559509277343,381.4222717285156
0,apriltag_v3:tag36h11:21,432.11322021484375,1023.1268310546874,485.3048400878907,1039.6767578125002,488.9338989257812,978.4136962890626,434.4967956542968,963.496887207031
0,apriltag_v3:tag36h11:22,1554.7572021484373,469.4855041503906,1599.1009521484375,473.8973999023438,1586.6166992187505,419.1620483398437,1542.4764404296877,411.013458251953
0,apriltag_v3:tag36h11:23,1538.7019042968748,1094.3150634765623,1588.5408935546875,1083.853515625,1596.491455078125,1023.800720214844,1552.1738281250002,1030.735107421875
1,apriltag_v3:tag36h11:20,495.7885131835938,436.44793701171875,548.3121337890625,434.58984375,560.5115966796874,378.8376159667968,508.533935546875,381.927490234375
1,apriltag_v3:tag36h11:21,430.18542480468756,1023.5342407226565,482.9964599609375,1040.1022949218748,487.0421447753906,978.8028564453124,432.4920349121094,964.024108886719
1,apriltag_v3:tag36h11:22,1552.4294433593752,468.386474609375,1598.1688232421877,472.6842651367187,1583.5074462890623,417.66497802734375,1540.2391357421873,410.197235107422
1,apriltag_v3:tag36h11:23,1537.2424316406248,1093.1834716796875,1585.1275634765627,1083.7524414062502,1599.6271972656248,1022.1837768554686,1550.5117187499998,1029.7414550781248
2,apriltag_v3:tag36h11:20,492.1736145019533,437.3190002441406,544.6027221679688,434.72583007812494,556.6854248046874,379.1512145996094,504.73379516601574,382.3309326171876
2,apriltag_v3:tag36h11:21,427.1096496582031,1024.0379638671875,479.7923889160156,1040.4354248046873,483.4996948242187,979.2813110351562,429.63885498046875,964.619812011719
2,apriltag_v3:tag36h11:22,1549.3875732421875,467.6353759765625,1595.0540771484375,471.5859680175781,1580.4637451171875,416.8056640625,1536.8419189453125,409.1557922363282
2,apriltag_v3:tag36h11:23,1534.6295166015625,1092.570556640625,1582.8447265625002,1082.5816650390625,1596.8675537109375,1021.8988037109375,1547.8590087890623,1028.6936035156248
3,apriltag_v3:tag36h11:20,487.5877380371096,437.5223388671875,539.4937744140625,435.1847229003907,551.5981445312499,379.45254516601557,499.66439819335955,382.6642456054687
