timestamp [ns],gaze detected on surface,gaze position on surface x [normalized],gaze position on surface y [normalized]
1758904052407101482,True,0.3634786009788513,0.17600387334823608
1758904052412101482,True,0.3652608394622803,0.1734623908996582
1758904052417109482,True,0.3627190887928009,0.17541468143463135
1758904052422112482,True,0.3624523878097534,0.17539143562316895
1758904052427101482,True,0.3673557937145233,0.17118299007415771
1758904052432101482,True,0.3717324733734131,0.16710412502288818
1758904052437101482,True,0.3844158947467804,0.1688748598098755
1758904052442100482,True,0.3833787739276886,0.1680305004119873
1758904052447101482,True,0.39180949330329895,0.16599023342132568
1758904052452101482,True,0.4037429988384247,0.17171168327331543
1758904052457101482,True,0.40752655267715454,0.16356325149536133
1758904052462105482,True,0.4097314774990082,0.1570855975151062
1758904052467101482,True,0.41064298152923584,0.153705894947052
1758904052472105482,True,0.4097251296043396,0.15749728679656982
1758904052477101482,True,0.4082217216491699,0.15950113534927368
1758904052482101482,True,0.41218432784080505,0.15829145908355713
1758904052487101482,True,0.4087625741958618,0.15931081771850586
1758904052492226482,True,0.4090754985809326,0.1582033634185791
1758904052497226482,True,0.40855464339256287,0.16058874130249023
1758904052502226482,True,0.4082735776901245,0.1587691307067871
1758904052507226482,True,0.4061192572116852,0.1614721417427063
1758904052512228482,True,0.4068358838558197,0.15896040201187134
1758904052517226482,True,0.40523406863212585,0.16468018293380737
1758904052522226482,True,0.40536168217658997,0.1627228856086731
1758904052527226482,True,0.4058693051338196,0.16070562601089478
1758904052532226482,True,0.4095873534679413,0.16295474767684937
1758904052537226482,True,0.40790703892707825,0.1607680320739746
1758904052542226482,True,0.4071103036403656,0.16072428226470947
1758904052547230482,True,0.40835005044937134,0.16320651769638062
1758904052552225482,True,0.4073137044906616,0.15860939025878906
1758904052557226482,True,0.40592724084854126,0.16344314813613892
1758904052562226482,True,0.40724706649780273,0.1607157588005066
1758904052567226482,True,0.40597808361053467,0.15896660089492798
1758904052572226482,True,0.4059165418148041,0.1541043519973755
1758904052577226482,True,0.40647485852241516,0.1583591103553772
1758904052582226482,True,0.4095458686351776,0.16057324409484863
1758904052587226482,True,0.40958401560783386,0.1615152359008789
1758904052592227482,True,0.41090330481529236,0.1636020541191101
1758904052597226482,True,0.40982863306999207,0.16743093729019165
1758904052602226482,True,0.40879473090171814,0.16583865880966187
1758904052607226482,True,0.4096200168132782,0.17010778188705444
1758904052612226482,True,0.40854504704475403,0.16796529293060303
1758904052617226482,True,0.4111076593399048,0.16689598560333252
1758904052622226482,True,0.4107225239276886,0.1616697907447815
1758904052627350482,True,0.41612228751182556,0.16277718544006348
1758904052632355482,True,0.41420358419418335,0.16786324977874756
1758904052637351482,True,0.41344234347343445,0.16407054662704468
1758904052642351482,True,0.4138564467430115,0.16565245389938354
1758904052647351482,True,0.4125545620918274,0.16038256883621216
1758904052652350482,True,0.415772020816803,0.16299110651016235
1758904052657351482,True,0.4186915159225464,0.16163641214370728
1758904052662351482,True,0.4205612242221832,0.16405808925628662
1758904052667351482,True,0.4207794964313507,0.1579197645187378
1758904052672351482,True,0.41842567920684814,0.15489763021469116
1758904052677351482,True,0.42621639370918274,0.15845167636871338
1758904052682350482,True,0.4238753020763397,0.16300135850906372
1758904052687361482,True,0.4251759946346283,0.16382312774658203
1758904052692350482,True,0.425535649061203,0.16611534357070923
1758904052697351482,True,0.42448529601097107,0.16306686401367188
1758904052702351482,True,0.4257129728794098,0.16102135181427002
1758904052707351482,True,0.42548036575317383,0.1598891019821167
1758904052712359482,True,0.4241984486579895,0.1658562421798706
1758904052717350482,True,0.42238110303878784,0.16205447912216187
1758904052722351482,True,0.4232238233089447,0.16204315423965454
1758904052727351482,True,0.426852285861969,0.16650021076202393
1758904052732355482,True,0.4297853410243988,0.16509711742401123
1758904052737351482,True,0.4291554391384125,0.16802901029586792
1758904052742360482,True,0.4281791150569916,0.16856646537780762
1758904052747351482,True,0.4291638433933258,0.16715598106384277
1758904052752351482,True,0.4287407398223877,0.16141289472579956
1758904052757351482,True,0.427831768989563,0.156166672706604
1758904052762476482,True,0.42672836780548096,0.15801048278808594
1758904052767475482,True,0.4263864755630493,0.15552186965942383
1758904052772476482,True,0.4267665147781372,0.15696340799331665
1758904052777476482,True,0.4299120306968689,0.15823912620544434
1758904052782476482,True,0.4293505549430847,0.15717482566833496
1758904052787476482,True,0.4268628656864166,0.16073012351989746
1758904052792475482,True,0.42797133326530457,0.15698540210723877
1758904052797476482,True,0.4273962378501892,0.15660619735717773
1758904052802476482,True,0.42847955226898193,0.15447205305099487
1758904052807481482,True,0.42910832166671753,0.1570015549659729
1758904052812486482,True,0.42965373396873474,0.15210282802581787
1758904052817475482,True,0.42702844738960266,0.1520976424217224
1758904052822476482,True,0.42937391996383667,0.14917582273483276
1758904052827480482,True,0.440686970949173,0.16111093759536743
1758904052832475482,True,0.4407373368740082,0.1706746220588684
1758904052837478482,True,0.44871461391448975,0.16056740283966064
1758904052842488482,True,0.47476011514663696,0.15703725814819336
1758904052847475482,True,0.4806300103664398,0.16996818780899048
1758904052852475482,True,0.48934033513069153,0.17661213874816895
1758904052857476482,True,0.4931566119194031,0.17234200239181519
1758904052862476482,True,0.4895598292350769,0.17289495468139648
1758904052867476482,True,0.48804906010627747,0.17301595211029053
1758904052872476482,True,0.4895826578140259,0.17167669534683228
1758904052877476482,True,0.49433839321136475,0.17446362972259521
1758904052882475482,True,0.4912984371185303,0.1735706329345703
1758904052887475482,True,0.4887582063674927,0.1759350299835205
1758904052892475482,True,0.4933490753173828,0.1664847731590271
1758904052897600482,True,0.4884394407272339,0.1663273572921753
1758904052902483482,True,0.4873642921447754,0.17067033052444458
1758904052907601482,True,0.48399221897125244,0.16706305742263794
1758904052912600482,True,0.4816094934940338,0.16693449020385742
1758904052917601482,True,0.4859987199306488,0.16217803955078125
1758904052922609482,True,0.4846517741680145,0.16410374641418457
1758904052927601482,True,0.4929314851760864,0.1616901159286499
1758904052932601482,True,0.4918535649776459,0.1572313904762268
1758904052937601482,True,0.49034225940704346,0.16360825300216675
1758904052942600482,True,0.4892405569553375,0.15782469511032104
1758904052947600482,True,0.48908713459968567,0.15954828262329102
1758904052952611482,True,0.4900929927825928,0.1589002013206482
1758904052957601482,True,0.48853567242622375,0.1578633189201355
1758904052962600482,True,0.490290105342865,0.15700823068618774
1758904052967601482,True,0.4884767234325409,0.16256356239318848
1758904052972600482,True,0.4950297772884369,0.1631203293800354
1758904052977601482,True,0.4925749897956848,0.15975069999694824
1758904052982601482,True,0.4892629086971283,0.16183632612228394
1758904052987600482,True,0.4900653660297394,0.1634708046913147
1758904052992601482,True,0.4879150092601776,0.1644255518913269
1758904052997614482,True,0.4850848317146301,0.1626201868057251
1758904053002610482,True,0.4832213819026947,0.16690409183502197
1758904053007600482,True,0.4823003113269806,0.1607605218887329
1758904053012600482,True,0.4788709282875061,0.16802901029586792
1758904053017600482,True,0.4798623323440552,0.17037934064865112
1758904053022600482,True,0.4863746762275696,0.16921192407608032
1758904053027600482,True,0.4866867661476135,0.17144078016281128
1758904053032725482,True,0.4865211844444275,0.16946816444396973
1758904053037726482,True,0.4834992587566376,0.17500776052474976
1758904053042726482,True,0.48077914118766785,0.16983634233474731
1758904053047740482,True,0.48034903407096863,0.17186647653579712
1758904053052725482,True,0.4791378378868103,0.17513501644134521
1758904053057725482,True,0.4795876443386078,0.17080086469650269
1758904053062725482,True,0.4819180965423584,0.1711961030960083
1758904053067726482,True,0.4805997908115387,0.1662278175354004
1758904053072725482,True,0.48555228114128113,0.16916924715042114
1758904053077733482,True,0.4829493761062622,0.16981834173202515
1758904053082726482,True,0.4841696619987488,0.1737884283065796
1758904053087730482,True,0.483460396528244,0.17148250341415405
1758904053092726482,True,0.48411253094673157,0.17013269662857056
1758904053097733482,True,0.4828972816467285,0.17008888721466064
1758904053102725482,True,0.48426350951194763,0.16715586185455322
1758904053107725482,True,0.4839005470275879,0.16867512464523315
1758904053112725482,True,0.48428866267204285,0.16317671537399292
1758904053117726482,True,0.48233306407928467,0.16424578428268433
1758904053122725482,True,0.4883216321468353,0.16563737392425537
1758904053127725482,True,0.4881622791290283,0.16682147979736328
1758904053132725482,True,0.4865837097167969,0.16932743787765503
1758904053137726482,True,0.4849978983402252,0.16601479053497314
1758904053142726482,True,0.48522263765335083,0.1679564118385315
1758904053147726482,True,0.4808974266052246,0.16843420267105103
1758904053152725482,True,0.4820924997329712,0.17235666513442993
1758904053157726482,True,0.48253217339515686,0.17171645164489746
1758904053162725482,True,0.4856109917163849,0.16930758953094482
1758904053167850482,True,0.48637762665748596,0.17075330018997192
1758904053172851482,True,0.49841558933258057,0.17520815134048462
1758904053177850482,True,0.5020150542259216,0.1814226508140564
1758904053182853482,True,0.5041283965110779,0.17568963766098022
1758904053187855482,True,0.50372314453125,0.1765715479850769
1758904053192851482,True,0.5045230388641357,0.17565935850143433
1758904053197850482,True,0.5053294897079468,0.1735730767250061
1758904053202860482,True,0.5039631724357605,0.17237520217895508
1758904053207851482,True,0.5022359490394592,0.16916698217391968
1758904053212850482,True,0.5048108100891113,0.16622048616409302
1758904053217850482,True,0.5018865466117859,0.16693603992462158
1758904053222850482,True,0.5191207528114319,0.14707279205322266
1758904053227850482,True,0.5219742655754089,0.13967233896255493
1758904053232853482,True,0.5191841721534729,0.14131700992584229
1758904053237867482,True,0.516480028629303,0.14549070596694946
1758904053242858482,True,0.5174669027328491,0.13970762491226196
1758904053247851482,True,0.5151891112327576,0.14169341325759888
1758904053252850482,True,0.5150055885314941,0.13773727416992188
1758904053257851482,True,0.5169472098350525,0.13683348894119263
1758904053262850482,True,0.5140773057937622,0.13483721017837524
1758904053267851482,True,0.5141056776046753,0.15815800428390503
1758904053272851482,True,0.5113212466239929,0.15928035974502563
1758904053277854482,True,0.5084338784217834,0.16238385438919067
1758904053282851482,True,0.5067506432533264,0.15957289934158325
1758904053287851482,True,0.507632315158844,0.16448545455932617
1758904053292850482,True,0.5030055642127991,0.16929954290390015
1758904053297850482,True,0.5000320076942444,0.17300069332122803
1758904053302857482,True,0.5034111142158508,0.16769123077392578
1758904053307976482,True,0.5033725500106812,0.16595876216888428
1758904053312976482,True,0.5017954111099243,0.16685086488723755
1758904053317975482,True,0.5173130035400391,0.14951848983764648
1758904053322975482,True,0.5167660117149353,0.14249145984649658
1758904053327975482,True,0.5146664977073669,0.1438915729522705
1758904053332976482,True,0.5160893797874451,0.14667433500289917
1758904053337976482,True,0.5166478157043457,0.1467902660369873
1758904053342976482,True,0.5148323178291321,0.15109401941299438
1758904053347976482,True,0.5159614682197571,0.15068155527114868
1758904053352975482,True,0.513079047203064,0.14821112155914307
1758904053357975482,True,0.5108411312103271,0.15361636877059937
1758904053362975482,True,0.5100992321968079,0.1509876251220703
1758904053367975482,True,0.5071712732315063,0.16359907388687134
1758904053372975482,True,0.5084484815597534,0.15607666969299316
1758904053377975482,True,0.5200950503349304,0.1627522110939026
1758904053382976482,True,0.5275786519050598,0.1686856746673584
1758904053387991482,True,0.5465146899223328,0.17103195190429688
1758904053392976482,True,0.5579025149345398,0.17280441522598267
1758904053397975482,True,0.5662838220596313,0.16668283939361572
1758904053402980482,True,0.5638778805732727,0.17026418447494507
1758904053407975482,True,0.5630903244018555,0.16546416282653809
1758904053412975482,True,0.5623670816421509,0.17614620923995972
1758904053518100482,True,0.5712339878082275,0.17003047466278076
1758904053523100482,True,0.572933554649353,0.17466580867767334
1758904053528100482,True,0.5691595673561096,0.17915892601013184
1758904053533100482,True,0.5701688528060913,0.18064069747924805
1758904053538100482,True,0.569696843624115,0.1833324432373047
1758904053543100482,True,0.5698999166488647,0.17675870656967163
1758904053548100482,True,0.5704507827758789,0.17317670583724976
1758904053553101482,True,0.5726145505905151,0.1741480827331543
1758904053558100482,True,0.5703948736190796,0.1766672134399414
1758904053563100482,True,0.5707522034645081,0.17181342840194702
