world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans,num_definition_markers
10,1.5751884820000002,"[[ 8.04067408e-04  1.27720667e-04 -3.87810309e-01]
 [ 1.53643142e-04 -1.14261865e-03  1.20664346e+00]
 [ 1.82156620e-04  2.24159939e-04  6.97894106e-01]]","[[ 1.13805077e+03  1.87631553e+02  3.07988608e+02]
 [-1.19965422e+02 -6.73294047e+02  1.09744735e+03]
 [-2.58509190e-01  1.67285011e-01  1.00000000e+00]]",4,"[[ 8.74883625e-04  9.56080688e-05 -4.30181817e-01]
 [ 5.50489372e-05 -1.43620892e-03  1.45216566e+00]
 [ 1.70249769e-05  1.09930744e-04  8.80785384e-01]]","[[ 1.12906437e+03  1.04218265e+02  3.79616629e+02]
 [ 1.88331050e+01 -6.16517372e+02  1.02566077e+03]
 [-2.41745975e-02  7.49330098e-02  1.00000000e+00]]",4
11,1.624447482,"[[ 7.97202760e-04  1.27057974e-04 -3.75947036e-01]
 [ 1.46634450e-04 -1.13622412e-03  1.20687492e+00]
 [ 1.72468974e-04  2.23689064e-04  7.02765811e-01]]","[[ 1.15580605e+03  1.87560822e+02  2.96200244e+02]
 [-1.13690129e+02 -6.76183853e+02  1.10040622e+03]
 [-2.47464293e-01  1.69197916e-01  1.00000000e+00]]",4,"[[ 8.72613331e-04  9.41771164e-05 -4.20592923e-01]
 [ 5.31227322e-05 -1.43527391e-03  1.45346031e+00]
 [ 1.54434036e-05  1.09590200e-04  8.81782610e-01]]","[[ 1.13316119e+03  1.02697856e+02  3.71216576e+02]
 [ 1.94015513e+01 -6.17086586e+02  1.02641060e+03]
 [-2.22572834e-02  7.48944663e-02  1.00000000e+00]]",4
12,1.673706482,"[[ 7.91328873e-04  1.25906586e-04 -3.65150891e-01]
 [ 1.40456987e-04 -1.13077971e-03  1.20714699e+00]
 [ 1.64223549e-04  2.23528709e-04  7.06478814e-01]]","[[ 1.17117841e+03  1.86927633e+02  2.85935975e+02]
 [-1.08506019e+02 -6.78379576e+02  1.10305189e+03]
 [-2.37913524e-01  1.71186154e-01  1.00000000e+00]]",4,"[[ 8.70990523e-04  9.23276116e-05 -4.11856012e-01]
 [ 5.13421704e-05 -1.43495448e-03  1.45511061e+00]
 [ 1.44152755e-05  1.09484574e-04  8.82304724e-01]]","[[ 1.13614780e+03  1.00873415e+02  3.63986860e+02]
 [ 1.93879809e+01 -6.17275084e+02  1.02706985e+03]
 [-2.09684568e-02  7.49491417e-02  1.00000000e+00]]",4
13,1.722964482,"[[ 7.86478921e-04  1.24569187e-04 -3.55315870e-01]
 [ 1.34407044e-04 -1.12638375e-03  1.20803209e+00]
 [ 1.57115428e-04  2.23022024e-04  7.09977631e-01]]","[[ 1.18446851e+03  1.85775399e+02  2.76681696e+02]
 [-1.04556158e+02 -6.80472413e+02  1.10550251e+03]
 [-2.29274760e-01  1.72642275e-01  1.00000000e+00]]",4,"[[ 8.70045107e-04  9.03055755e-05 -4.03883144e-01]
 [ 4.92135909e-05 -1.43498718e-03  1.45715642e+00]
 [ 1.38331797e-05  1.09213392e-04  8.82814287e-01]]","[[ 1.13809062e+03  9.88329258e+01  3.57539055e+02]
 [ 1.85876490e+01 -6.17483998e+02  1.02771106e+03]
 [-2.01326966e-02  7.48405970e-02  1.00000000e+00]]",4
14,1.772223482,"[[ 7.81975997e-04  1.23714888e-04 -3.46142491e-01]
 [ 1.28631920e-04 -1.12285755e-03  1.20928064e+00]
 [ 1.50329246e-04  2.22040047e-04  7.13867018e-01]]","[[ 1.19700893e+03  1.84765791e+02  2.67419497e+02]
 [-1.00635406e+02 -6.82649451e+02  1.10760205e+03]
 [-2.20769914e-01  1.73421395e-01  1.00000000e+00]]",4,"[[ 8.69407880e-04  8.88100933e-05 -3.96561709e-01]
 [ 4.73980813e-05 -1.43553601e-03  1.45919112e+00]
 [ 1.34268909e-05  1.08684531e-04  8.83550244e-01]]","[[ 1.13949320e+03  9.70779031e+01  3.51110939e+02]
 [ 1.77965487e+01 -6.17667586e+02  1.02807112e+03]
 [-1.95054674e-02  7.45033553e-02  1.00000000e+00]]",4
15,1.8214824820000002,"[[ 7.76810260e-04  1.23501813e-04 -3.36416217e-01]
 [ 1.22736598e-04 -1.11868830e-03  1.20963535e+00]
 [ 1.42535661e-04  2.21385998e-04  7.17794237e-01]]","[[ 1.21106607e+03  1.84497699e+02  2.56685438e+02]
 [-9.53627270e+01 -6.84872216e+02  1.10946011e+03]
 [-2.11074599e-01  1.74595464e-01  1.00000000e+00]]",4,"[[ 8.68739283e-04  8.79674351e-05 -3.89004242e-01]
 [ 4.61955198e-05 -1.43589543e-03  1.46028614e+00]
 [ 1.29272754e-05  1.08572781e-04  8.83939608e-01]]","[[ 1.14088068e+03  9.58808260e+01  3.43681832e+02]
 [ 1.75444157e+01 -6.17620980e+02  1.02804332e+03]
 [-1.88398898e-02  7.44591020e-02  1.00000000e+00]]",4
16,1.8707414820000001,"[[ 7.70093086e-04  1.23042079e-04 -3.24893728e-01]
 [ 1.15838582e-04 -1.11240018e-03  1.20968787e+00]
 [ 1.33171637e-04  2.20922109e-04  7.21637091e-01]]","[[ 1.22860287e+03  1.84369121e+02  2.44078750e+02]
 [-8.89910176e+01 -6.87784044e+02  1.11287433e+03]
 [-1.99483887e-01  1.76534668e-01  1.00000000e+00]]",4,"[[ 8.67646492e-04  8.66360731e-05 -3.79986553e-01]
 [ 4.45760310e-05 -1.43577925e-03  1.46230685e+00]
 [ 1.19866595e-05  1.08236488e-04  8.84619168e-01]]","[[ 1.14307022e+03  9.42440227e+01  3.35215021e+02]
 [ 1.75291687e+01 -6.17865608e+02  1.02888338e+03]
 [-1.76334515e-02  7.43211711e-02  1.00000000e+00]]",4
17,1.9199994820000001,"[[ 8.04575801e-04  1.42875309e-04 -3.46500242e-01]
 [ 1.12686393e-04 -1.15302157e-03  1.26311286e+00]
 [ 1.65923129e-04  2.43530054e-04  6.89182634e-01]]","[[ 1.16789165e+03  1.93739872e+02  2.32100186e+02]
 [-1.39774382e+02 -6.48438634e+02  1.11816416e+03]
 [-2.31783227e-01  1.82489174e-01  1.00000000e+00]]",3,"[[ 9.23202652e-04  9.90351893e-05 -4.04930325e-01]
 [ 4.42910262e-05 -1.52007213e-03  1.55236450e+00]
 [ 6.76066163e-05  1.23816646e-04  8.50192064e-01]]","[[ 1.05458527e+03  9.54280343e+01  3.28037012e+02]
 [-4.78036720e+01 -5.77014582e+02  1.03080214e+03]
 [-7.68979792e-02  7.64444254e-02  1.00000000e+00]]",4
18,1.969258482,"[[ 7.55826114e-04  1.20165894e-04 -3.00260087e-01]
 [ 9.82809393e-05 -1.09765813e-03  1.21361436e+00]
 [ 1.14579348e-04  2.22615681e-04  7.24493846e-01]]","[[ 1.26616887e+03  1.82901292e+02  2.18370855e+02]
 [-8.06361777e+01 -6.91658296e+02  1.12519191e+03]
 [-1.75468607e-01  1.83600278e-01  1.00000000e+00]]",4,"[[ 8.66868745e-04  8.08964117e-05 -3.60165135e-01]
 [ 3.68222116e-05 -1.43797396e-03  1.47553983e+00]
 [ 1.13457987e-05  1.08652338e-04  8.84002954e-01]]","[[ 1.14564118e+03  8.85508268e+01  3.18957913e+02]
 [ 1.26527375e+01 -6.16560694e+02  1.03429172e+03]
 [-1.62589544e-02  7.46446387e-02  1.00000000e+00]]",4
19,2.018517482,"[[ 7.86842421e-04  1.40918850e-04 -3.22517943e-01]
 [ 9.43514415e-05 -1.13200396e-03  1.25921533e+00]
 [ 1.43848126e-04  2.46039854e-04  6.92195627e-01]]","[[ 1.20949087e+03  1.95680058e+02  2.07570188e+02]
 [-1.28125572e+02 -6.53804707e+02  1.12967792e+03]
 [-2.05807422e-01  1.91728754e-01  1.00000000e+00]]",3,"[[ 9.21805666e-04  9.17349744e-05 -3.83431838e-01]
 [ 3.62701900e-05 -1.52200964e-03  1.56481268e+00]
 [ 6.58370360e-05  1.22833284e-04  8.52195990e-01]]","[[ 1.05897447e+03  8.90792856e+01  3.12900009e+02]
 [-5.12778704e+01 -5.76540613e+02  1.03557926e+03]
 [-7.44208046e-02  7.62191578e-02  1.00000000e+00]]",4
