fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized],start_s,end_s,cluster
61,1758907243774653696,1758907244069898496,295.245,1.0,0.8058047805513654,0.2430543899536132,21.895248128,22.190492928,0
62,1758907244135023616,1758907244500398592,365.375,1.0,0.4501396947436862,0.638635880417294,22.255618048,22.620993024,1
63,1758907244540398592,1758907244725523456,185.125,1.0,0.5456614851951599,0.457218599319458,22.660993024,22.846117888,2
64,1758907244790648576,1758907245000773376,210.125,1.0,0.818451714515686,0.4432269215583801,22.911243008,23.121367808,2
65,1758907245045905408,1758907245506273536,460.36800000000005,1.0,0.6221303820610047,0.3997385799884796,23.16649984,23.626867968,2
66,1758907245541273600,1758907245921648384,380.375,1.0,0.5605069249868393,0.5396405570209026,23.661868032,24.042242816,2
67,1758907245946648576,1758907246912648448,966.0,1.0,0.6194328977948144,0.4900192717711131,24.067243008,25.03324288,2
68,1758907246962657536,1758907247323027456,360.37,1.0,0.3962338183607374,0.4456342927047184,25.083251968,25.443621888,2
69,1758907247343023616,1758907248003647488,660.624,1.0,0.4543730765581131,0.4637696743011474,25.463618048,26.12424192,2
70,1758907248053655296,1758907248544147712,490.492,1.0,0.2351964603770863,0.4449938644062389,26.174249728,26.664742144,3
71,1758907248564148480,1758907248794397440,230.249,1.0,0.2228965014219284,0.4190214474995931,26.684742912,26.914991872,3
72,1758907248839397376,1758907249269772544,430.375,1.0,0.2366502748595343,0.1888682179980808,26.959991808,27.390366976,4
73,1758907249324772608,1758907249685147392,360.375,1.0,0.4381095431745052,0.2030432149767875,27.44536704,27.805741824,-1
74,1758907249735149568,1758907250100522496,365.373,1.0,0.5956788584589958,0.1986636668443679,27.855744,28.221116928,2
75,1758907250150647552,1758907250360772608,210.125,1.0,0.7787474890549978,0.2451449831326802,28.271241984,28.48136704,0
76,1758907250385772544,1758907250611022592,225.25,1.0,0.7869904140631357,0.317312200864156,28.506366976,28.731617024,2
77,1758907250791147520,1758907250936272384,145.125,1.0,0.7972874194383621,0.8332292549312115,28.911741952,29.056866816,5
78,1758907250986397440,1758907251206522368,220.125,1.0,0.6163030624389648,0.9223369173705578,29.106991872,29.3271168,-1
80,1758907251616898560,1758907251782147584,165.249,1.0,0.8482263088226318,0.749129444360733,29.737492992,29.902742016,6
81,1758907251812147456,1758907252042397440,230.25,1.0,0.8316014111042023,0.8108542288343111,29.932741888,30.162991872,5
82,1758907252102399232,1758907252362659584,260.26,1.0,0.5032106439272562,0.8786964143315951,30.222993664,30.483254016,7
83,1758907252392647424,1758907252572897536,180.25,1.0,0.4463618516921997,0.9343398883938788,30.513241856,30.693491968,8
84,1758907252627897600,1758907252833022464,205.125,1.0,0.2240647971630096,0.8906342104077339,30.748492032,30.953616896,9
85,1758907252853148416,1758907253073272576,220.124,1.0,0.1908870264887809,0.8881208263337612,30.973742848,31.193867008,9
86,1758907253123397376,1758907253413647616,290.25,1.0,0.3195747562817165,0.9305962835039412,31.243991808,31.534242048,10
87,1758907253468652544,1758907253819022592,350.37,1.0,0.1528933644294738,0.7531184442341328,31.589246976,31.939617024,11
88,1758907253854022400,1758907254104275712,250.253,1.0,0.2240037024021148,0.7181043972571691,31.974616832,32.224870144,-1
89,1758907254159272448,1758907254374528512,215.256,1.0,0.4090968132019043,0.7555467009544372,32.27986688,32.495122944,-1
90,1758907254409522432,1758907254629772544,220.25,1.0,0.4814188003540039,0.7741685390472413,32.530116864,32.750366976,-1
91,1758907254649777408,1758907254784901376,135.124,1.0,0.5035548011461893,0.7176405092080435,32.77037184,32.905495808,-1
92,1758907254824897280,1758907255115147520,290.25,1.0,0.5159528681210109,0.5575777207102094,32.945491712,33.235741952,2
93,1758907255145272576,1758907255500522496,355.25,1.0,0.5649864822626114,0.5609249584376812,33.265867008,33.621116928,2
94,1758907255535522560,1758907255830897408,295.375,1.0,0.4875692682606833,0.4891843370028904,33.656116992,33.95149184,2
95,1758907255875897600,1758907256231272448,355.375,1.0,0.3045380860567093,0.5232644006609917,33.996492032,34.35186688,12
96,1758907256271272448,1758907256921897472,650.625,1.0,0.1829358945999826,0.4589106099946158,34.39186688,35.042491904,3
97,1758907256956897536,1758907257332272384,375.375,1.0,0.2297942582517862,0.3758185505867004,35.077491968,35.452866816,3
98,1758907257372272384,1758907257572522496,200.25,1.0,0.3377606987953186,0.4130590319633483,35.492866816,35.693116928,2
99,1758907257642521600,1758907257872772352,230.251,1.0,0.7522531549135844,0.3880896369616191,35.763116032,35.993366784,2
100,1758907257907782400,1758907258353147392,445.365,1.0,0.8375331640243531,0.4021021783351898,36.028376832,36.473741824,2
101,1758907258508397568,1758907259033771264,525.374,0.0,-0.3195959230264028,-0.9153183797995248,36.628992,37.154365696,-1
102,1758907259153897472,1758907259479271424,325.374,1.0,0.7148638516664505,0.4756240919232368,37.274491904,37.599865856,2
103,1758907259499271424,1758907259894651392,395.38,1.0,0.7459513015217252,0.4234580463833279,37.619865856,38.015245824,2
104,1758907260004771584,1758907260445146368,440.375,1.0,0.7652983784675598,0.3728349447250366,38.125366016,38.5657408,2
105,1758907260470146560,1758907260765396480,295.25,1.0,0.7242573073932103,0.3275202597890581,38.590740992,38.885990912,13
106,1758907260805527552,1758907261035646464,230.119,1.0,0.6107617378234863,0.3170058965682983,38.926121984,39.156240896,2
107,1758907261065656576,1758907261165771520,100.115,1.0,0.649676501750946,0.3428158362706502,39.186251008,39.286365952,2
108,1758907261215896576,1758907261761396480,545.5,1.0,0.5124547506372134,0.2871334105730057,39.336491008,39.881990912,2
109,1758907261806396672,1758907262126653440,320.257,1.0,0.3524975989546094,0.2927834050995963,39.926991104,40.247247872,2
110,1758907262166771456,1758907262457021696,290.25,1.0,0.2371470246996198,0.2383221217564174,40.287365888,40.577616128,4
111,1758907262477022464,1758907262677146368,200.124,1.0,0.2002201437950134,0.2620691776275635,40.597616896,40.7977408,4
112,1758907262712271616,1758907263117646592,405.375,1.0,0.2107959374785423,0.3837583303451538,40.832866048,41.238241024,3
113,1758907263147646208,1758907263362899200,215.253,1.0,0.1947586337725321,0.4712736308574676,41.26824064,41.483493632,3
114,1758907263422896384,1758907263703146496,280.25,1.0,0.4825518727302551,0.55665955444177,41.543490816,41.823740928,2
115,1758907263768271616,1758907263928396544,160.125,1.0,0.7564308345317841,0.5801268368959427,41.888866048,42.048990976,2
116,1758907264053521408,1758907264243648512,190.127,1.0,0.740996703505516,0.5488434880971909,42.17411584,42.364242944,2
117,1758907264268646400,1758907264468896512,200.25,1.0,0.7008781552314758,0.4928270816802979,42.389240832,42.589490944,2
118,1758907264508896512,1758907264719146496,210.25,1.0,0.7222627401351929,0.4518918991088867,42.629490944,42.839740928,2
119,1758907264749148416,1758907265499771392,750.6229999999998,1.0,0.8485617912732638,0.5007856855025659,42.869742848,43.620365824,14
120,1758907265539896576,1758907265715024384,175.128,1.0,0.8393567502498627,0.6894146427512169,43.660491008,43.835618816,6
121,1758907265740021504,1758907265910153472,170.132,1.0,0.8404881060123444,0.609754167497158,43.860615936,44.030747904,2
122,1758907265950271488,1758907266285525504,335.254,1.0,0.7481821626424789,0.6907727755606174,44.07086592,44.406119936,6
123,1758907266340646400,1758907266700896512,360.25,1.0,0.8357304334640503,0.2941702485084533,44.461240832,44.821490944,0
124,1758907266731024384,1758907267236396544,505.372,1.0,0.7990812261899313,0.3444100750817193,44.851618816,45.356990976,2
125,1758907267286521600,1758907267551781376,265.26,1.0,0.7159822838647025,0.2391754814556666,45.407116032,45.672375808,13
126,1758907267601771520,1758907267832021504,230.25,1.0,0.8646540403366089,0.13288015127182,45.722365952,45.952615936,-1
127,1758907267877021440,1758907268262395392,385.374,1.0,0.7225402990976969,0.160763853126102,45.997615872,46.382989824,0
128,1758907268307396608,1758907268672775424,365.379,1.0,0.6297613382339478,0.1451093554496765,46.42799104,46.793369856,2
129,1758907268702770432,1758907268882895616,180.125,1.0,0.655193825562795,0.2139612038930257,46.823364864,47.003490048,2
130,1758907268953028608,1758907269128145408,175.117,1.0,0.2999282777309418,0.2961887121200561,47.07362304,47.24873984,2
131,1758907269158271488,1758907269328395520,170.124,1.0,0.2981467396020889,0.180188313126564,47.27886592,47.448989952,-1
132,1758907269358395392,1758907269848895488,490.5,1.0,0.1773599113027254,0.2103543877601623,47.478989824,47.96948992,-1
133,1758907269893895424,1758907270239270400,345.375,1.0,0.2559556849300861,0.4702182412147522,48.014489856,48.359864832,3
134,1758907270269280512,1758907270629520384,360.24,1.0,0.1954145077615976,0.469870425760746,48.389874944,48.750114816,3
135,1758907270824779520,1758907271100020480,275.241,1.0,0.2756200347627912,0.5586685240268707,48.945373952,49.220614912,12
136,1758907271130020608,1758907271805645568,675.625,1.0,0.3108771800994873,0.540295688311259,49.25061504,49.92624,12
137,1758907271845645568,1758907272156020480,310.375,1.0,0.3520953016621725,0.7898864533220019,49.96624,50.276614912,-1
138,1758907272196031488,1758907272566395392,370.364,1.0,0.4260391369462013,0.8538457602262497,50.31662592,50.686989824,-1
139,1758907272596395520,1758907272791520512,195.125,1.0,0.494328036904335,0.8635046854615211,50.716989952,50.912114944,7
142,1758907273237020416,1758907273482275584,245.255,0.6666666666666666,0.7723205089569092,1.050101046760877,51.357614848,51.602870016,-1
143,1758907273507270400,1758907273747528448,240.25799999999995,1.0,0.79883873462677,0.98021220912536,51.627864832,51.86812288,15
144,1758907273797520384,1758907274207895552,410.375,1.0,0.8193590044975281,0.6605356216430665,51.918114816,52.328489984,6
145,1758907274232895488,1758907274563270400,330.375,1.0,0.7778374701738358,0.698246892541647,52.35348992,52.683864832,6
146,1758907274618270464,1758907275028655616,410.385,1.0,0.701507396168179,0.5321172244018979,52.738864896,53.149250048,2
147,1758907275048645376,1758907275579149568,530.504,1.0,0.7461796055237452,0.4534869392712911,53.169239808,53.699744,2
148,1758907275629145600,1758907276074645504,445.5,1.0,0.7076105177402496,0.5146947085857392,53.749740032,54.195239936,2
149,1758907276114645504,1758907276705144576,590.499,1.0,0.5876012582045335,0.5037345244334295,54.235239936,54.825739008,2
150,1758907276745269504,1758907277155644416,410.375,1.0,0.4972022145986557,0.4559473037719727,54.865863936,55.276238848,2
151,1758907277200644608,1758907277941394432,740.75,1.0,0.3700791299343109,0.5095716387033462,55.32123904,56.061988864,-1
152,1758907277971394560,1758907278762144256,790.75,1.0,0.452454021343818,0.4448203604954939,56.091988992,56.882738688,2
153,1758907278797144576,1758907278937269504,140.125,1.0,0.5162403434514999,0.4111320376396179,56.917739008,57.057863936,2
154,1758907279127394560,1758907279307653376,180.259,1.0,0.5753372013568878,0.4122083485126495,57.247988992,57.428247808,2
156,1758907279778019584,1758907280233519616,455.5,1.0,0.3274816036224365,0.318718546628952,57.898614016,58.354114048,2
157,1758907280253527552,1758907280513769472,260.242,1.0,0.3325518454824175,0.281260541507176,58.374121984,58.634363904,2
158,1758907280548769536,1758907280764031744,215.26200000000003,1.0,0.3834637999534607,0.2914160887400309,58.669363968,58.884626176,2
159,1758907280789019392,1758907281154269440,365.25,1.0,0.4187511503696441,0.2871774699952867,58.909613824,59.274863872,2
160,1758907281189402368,1758907281399519488,210.117,1.0,0.4567144811153412,0.3370306392510732,59.3099968,59.52011392,2
161,1758907281429527552,1758907281559644416,130.117,1.0,0.5043851882219315,0.3163442015647888,59.550121984,59.680238848,2
