fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized]
63,1758902568306697216,1758902568401689344,94.992,1.0,0.6949870785077413,0.5162770748138428
64,1758902568436814592,1758902568521814272,85.0,1.0,0.6955525477727255,0.5107601881027222
65,1758902568847189248,1758902568937189376,90.0,1.0,0.6513995925585429,0.5105740427970886
66,1758902569417689344,1758902569527814400,110.125,1.0,0.566194474697113,0.49088340997695923
67,1758902569813077248,1758902569903075328,89.99799999999999,1.0,0.5523578921953837,0.49424127737681073
68,1758902569923189504,1758902570028201216,105.012,1.0,0.5977513988812765,0.49560757478078205
69,1758902570428564224,1758902570503689216,75.125,1.0,0.604764997959137,0.5011270046234131
70,1758902570678813952,1758902570783949568,105.13499999999999,1.0,0.55625452597936,0.5055845975875854
71,1758902571194314240,1758902571384441344,190.12699999999998,1.0,0.4629000723361969,0.4871241807937622
72,1758902571729824512,1758902571814939392,85.115,1.0,0.524474024772644,0.4706333478291829
73,1758902572020064256,1758902572235314176,215.25,1.0,0.5647606968879699,0.48309274911880495
74,1758902578646190336,1758902578731315200,85.125,1.0,0.7037804126739502,0.7791091501712799
75,1758902579256815360,1758902579366939904,110.125,1.0,0.7847046653429667,0.7282376488049825
76,1758902580598065152,1758902580698190592,100.125,1.0,0.7003957827885946,0.6515070001284281
77,1758902585262315264,1758902585347444224,85.12899999999999,1.0,0.2971173822879791,0.7228376567363739
78,1758902586303315200,1758902586408445184,105.13,1.0,0.3862440486749013,0.6966344912846884
79,1758902586693690368,1758902586798815232,105.125,1.0,0.4710591435432434,0.7496827145417532
80,1758902588820690176,1758902588925815552,105.125,1.0,0.36395981907844543,0.6764301955699921
81,1758902589000815360,1758902589075940352,75.125,1.0,0.38272568583488464,0.6679710149765015
82,1758902589926690304,1758902590126815232,200.125,1.0,0.22306086421012877,0.6524945735931397
83,1758902590146940160,1758902590231940352,85.0,1.0,0.24879565089941025,0.6571028232574463
84,1758902590387078400,1758902590462190336,75.112,1.0,0.22967012971639633,0.6275177597999573
85,1758902590992697344,1758902591117815040,125.118,1.0,0.33073745171229046,0.6410394112269083
86,1758902591633325312,1758902591728315392,94.99,1.0,0.3844318389892578,0.6307110587755839
87,1758902592509065216,1758902592624190208,115.125,1.0,0.502786656220754,0.7338512937227885
88,1758902592644190208,1758902592754315264,110.125,1.0,0.5243211835622787,0.7255728244781494
89,1758902592774320384,1758902592919452160,145.132,1.0,0.5134668052196503,0.7269375324249268
90,1758902592939443200,1758902593054565376,115.122,1.0,0.5062169879674911,0.7284640967845917
91,1758902593144690176,1758902593219695360,75.005,1.0,0.40007300674915314,0.616813912987709
92,1758902593344815360,1758902593580065280,235.25,1.0,0.3485557198524475,0.6536093413829803
93,1758902593885315328,1758902593960440320,75.125,1.0,0.34217149019241333,0.6647428721189499
94,1758902594836190208,1758902594961315072,125.125,1.0,0.2355024367570877,0.6236385504404703
95,1758902595211565312,1758902595371690240,160.125,1.0,0.27690283209085464,0.6013740226626396
96,1758902595561940224,1758902595661939968,100.0,1.0,0.22816380361715952,0.60286545753479
97,1758902595772069120,1758902595887190272,115.121,1.0,0.300409863392512,0.6119320094585419
98,1758902596077440256,1758902596192440320,115.0,1.0,0.34545786182085675,0.6037921806176504
99,1758902596277565184,1758902596402692352,125.127,1.0,0.3531723991036415,0.5997189804911613
100,1758902596567815168,1758902596672940288,105.125,1.0,0.3140394488970439,0.6159722606341044
101,1758902596898190336,1758902596978190336,80.0,1.0,0.3083106577396393,0.5979303866624832
102,1758902597073323264,1758902597208440320,135.117,1.0,0.3085804805159569,0.6064853444695473
103,1758902597303565312,1758902597388565248,85.0,1.0,0.4212164382139842,0.6040745278199514
104,1758902597548690176,1758902597628815360,80.125,1.0,0.2927062710126241,0.6001993616422018
105,1758902598189315328,1758902598264440064,75.125,1.0,0.30863693356513977,0.6242991288503011
106,1758902598854941184,1758902599040065280,185.124,1.0,0.3078301399946213,0.5911118015646935
107,1758902599440440320,1758902599640690176,200.25,1.0,0.30409920811653135,0.5813965678215027
108,1758902600341315328,1758902600426440192,85.125,1.0,0.29789941012859344,0.5897578448057175
109,1758902601887815168,1758902602047940352,160.125,1.0,0.28137946873903275,0.5476150438189507
110,1758902602948690176,1758902603038815232,90.125,1.0,0.2495812401175499,0.5746374577283859
111,1758902603484190208,1758902603649450240,165.26,1.0,0.2977232813835144,0.5805215656757354
112,1758902604189940480,1758902604274940160,85.0,1.0,0.20125343898932138,0.4872598846753438
113,1758902604980573184,1758902605075690240,95.117,1.0,0.2985069851080577,0.4678083658218384
114,1758902605150815232,1758902605245940480,95.125,1.0,0.3105203111966451,0.45682716369628906
115,1758902605846440192,1758902606151690240,305.25,1.0,0.3956568092107773,0.49345387518405914
116,1758902606251815168,1758902606326940160,75.125,1.0,0.3638569712638855,0.4434750974178314
117,1758902606772315392,1758902606932440320,160.125,1.0,0.3899759203195572,0.47635041177272797
118,1758902608273690368,1758902608363815168,90.125,1.0,0.4183460970719655,0.5378950436909994
119,1758902608533940224,1758902608628951296,95.01100000000001,1.0,0.4566666781902313,0.6263590355714163
120,1758902608799190272,1758902608889315328,90.125,1.0,0.424457182486852,0.5984478493531545
121,1758902608979315200,1758902609109440256,130.125,1.0,0.43331652134656906,0.6143199950456619
122,1758902611141331200,1758902611266440192,125.109,1.0,0.4599995017051697,0.49992676575978595
123,1758902611416565248,1758902611501698304,85.133,1.0,0.4552861750125885,0.5281390696763992
124,1758902611551690240,1758902611671817216,120.127,1.0,0.4925902336835861,0.4719899594783783
125,1758902611851948288,1758902611987065344,135.117,1.0,0.4290178120136261,0.5619863942265511
126,1758902612127315200,1758902612232319232,105.00399999999998,1.0,0.483695109685262,0.5563893914222717
127,1758902612577694464,1758902612662690560,84.996,1.0,0.36984357237815857,0.5168028473854065
128,1758902613013064960,1758902613098190080,85.125,1.0,0.5000021457672119,0.5357158680756887
129,1758902613413440256,1758902613498565376,85.125,1.0,0.4830347001552582,0.49525787432988483
130,1758902613643690240,1758902613723690240,80.0,1.0,0.49238017201423645,0.518103763461113
