fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized],start_s,end_s,cluster
30,1758903174097809408,1758903174322934272,225.125,1.0,0.1883590817451477,0.4915112257003784,8.447875072,8.672999936,0
31,1758903174357934336,1758903174983559168,625.625,1.0,0.1825283418099085,0.4241534819205602,8.708,9.333624832,0
32,1758903175008559360,1758903175408944384,400.385,1.0,0.1813259124755859,0.3923439251052009,9.358625024,9.759010048,0
33,1758903175444059392,1758903175839312384,395.253,1.0,0.2052424512803554,0.5087571069598198,9.794125056,10.189378048,0
34,1758903175869434368,1758903176059559168,190.125,1.0,0.1884381994605064,0.6745834499597549,10.219500032,10.409624832,1
35,1758903176089559296,1758903176269809408,180.25,1.0,0.1667048096656799,0.7635922372341156,10.43962496,10.619875072,-1
36,1758903176324809216,1758903176525059328,200.25,1.0,0.2455770999193191,0.7520269513130188,10.67487488,10.875124992,2
37,1758903176565059328,1758903176895309312,330.25,1.0,0.2971090461526598,0.6274381577968597,10.915124992,11.245374976,0
38,1758903176930315264,1758903177110559232,180.244,1.0,0.2697507500648498,0.7452489972114563,11.280380928,11.460624896,2
39,1758903177140559360,1758903177400809216,260.25,1.0,0.2905975665364946,0.7991069150822503,11.490625024,11.75087488,-1
40,1758903177530934272,1758903177761184512,230.25,1.0,0.2707540119687716,0.4826431026061376,11.880999936,12.111250176,0
41,1758903177801184256,1758903178061434112,260.25,1.0,0.2756818830966949,0.3667095800240834,12.15124992,12.411499776,0
42,1758903178081434368,1758903178311684352,230.25,1.0,0.2922858943541844,0.3683085441589355,12.431500032,12.661750016,0
43,1758903178346684416,1758903178606943232,260.259,1.0,0.300618623693784,0.3006994227568308,12.69675008,12.957008896,0
44,1758903178636934400,1758903178802059264,165.125,1.0,0.3222624361515045,0.2604513764381408,12.987000064,13.152124928,0
45,1758903178827184384,1758903179252559360,425.375,1.0,0.3479263054000007,0.2626061969333225,13.177250048,13.602625024,0
46,1758903179312558336,1758903179637933312,325.375,1.0,0.3416380695998668,0.3571521043777466,13.662624,13.987998976,0
47,1758903179677934336,1758903180008183296,330.249,1.0,0.3351184257439205,0.5138975424425942,14.028,14.35824896,0
48,1758903180038309376,1758903180223433216,185.124,1.0,0.3611486256122589,0.5466351926326751,14.38837504,14.57349888,0
49,1758903180253434624,1758903180488683264,235.249,1.0,0.3439558446407318,0.4994563559691111,14.603500288,14.838748928,0
50,1758903180533683456,1758903180813938176,280.255,1.0,0.3962743920939309,0.6745761590344566,14.88374912,15.16400384,0
51,1758903180828934400,1758903180989184256,160.25,1.0,0.4142656549811363,0.7156674042344093,15.179000064,15.33924992,0
52,1758903181024189184,1758903181214314240,190.125,1.0,0.3235982656478882,0.629915714263916,15.374254848,15.564379904,0
53,1758903181254434304,1758903182075191296,820.757,1.0,0.3390599749982357,0.4701722115278244,15.604499968,16.42525696,0
54,1758903182110186240,1758903182425443072,315.257,1.0,0.3870126264435904,0.4160001363073076,16.460251904,16.775508736,0
55,1758903182450434304,1758903182730810624,280.376,1.0,0.4517507510525839,0.3986532773290361,16.800499968,17.080876288,0
56,1758903182765808384,1758903183581559296,815.751,1.0,0.4122562872038947,0.2330907152758704,17.115874048,17.93162496,-1
57,1758903183616566272,1758903183871808256,255.242,1.0,0.4683360159397125,0.2936537464459737,17.966631936,18.22187392,0
58,1758903183896808192,1758903184652558336,755.75,1.0,0.4337114411241868,0.2900419866337496,18.246873856,19.002624,0
59,1758903184702561280,1758903184952808192,250.247,1.0,0.1367978453636169,0.492398257056872,19.052626944,19.302873856,3
60,1758903185032934400,1758903185738558464,705.624,0.0909090909090909,-0.4718532784079963,0.4153330867940729,19.383000064,20.088624128,-1
61,1758903185768558336,1758903185978808320,210.25,0.1666666666666666,-0.3824539271493752,0.3878037234147389,20.118624,20.328873984,-1
62,1758903186058808320,1758903186289063168,230.255,1.0,0.2175585404038429,0.2795723080635071,20.408873984,20.639128832,4
63,1758903186314058240,1758903186754433280,440.375,1.0,0.1694510810905032,0.2463260624143812,20.664123904,21.104498944,5
64,1758903186779569408,1758903187084808192,305.239,1.0,0.2095893578869956,0.1803785221917288,21.129635072,21.434873856,-1
65,1758903187114808576,1758903187410057984,295.25,1.0,0.1416664559926305,0.195995134966714,21.46487424,21.760123648,5
66,1758903187445190400,1758903187895569408,450.379,1.0,0.1644719649444926,0.3358353105458346,21.795256064,22.245635072,4
67,1758903187925560320,1758903188260933376,335.373,1.0,0.1484513357281685,0.1969004943966865,22.275625984,22.61099904,5
68,1758903188300933376,1758903188571183360,270.25,1.0,0.1521643425027529,0.4215869506200154,22.65099904,22.921249024,0
69,1758903188611183360,1758903188911433216,300.25,1.0,0.1557961276599339,0.2386244961193629,22.961249024,23.26149888,5
70,1758903188971558400,1758903189231808256,260.25,1.0,0.1589034071990422,0.8384994779314313,23.321624064,23.58187392,-1
71,1758903189266808320,1758903189867308288,600.5,1.0,0.2072224712797573,0.4385831100600106,23.616873984,24.217373952,0
72,1758903189892433408,1758903190212683264,320.25,1.0,0.2681796103715896,0.407452829182148,24.242499072,24.562748928,0
