waldo,type,x,y,timestamp_s,duration_ms,cluster
waldo_4,peripheral,0.5690919160842896,0.3039126396179199,192.548477952,115.125,-1
waldo_4,peripheral,0.5597572380846197,0.2983933741396123,193.43922688,1056.0,-1
