waldo,type,x,y,timestamp_s,duration_ms,cluster
waldo_2,direct,0.6417336106300354,0.337831962108612,139.454236928,210.25,-1
waldo_2,direct,0.6219673007726669,0.2482220530509948,139.704500992,135.111,0
waldo_2,direct,0.6321556613995478,0.2076417757914616,139.874619904,615.617,0
