recording_id,level_name,level_duration_s,total_fixations,avg_fixation_duration_s,total_fixation_duration_s,saccade_length_avg,saccade_length_median,scanpath_length_total,scanpath_length_per_s,fixation_dispersion,fixation_revisits,spatial_coverage_hull,fixation_grid_entropy_4x4,transition_entropy_4x4,unique_grid_cells_4x4,mean_distance_to_target,min_distance_to_target,waldo_fixations,waldo_fixation_duration_total_s,waldo_fixation_duration_avg_s,waldo_fixation_ratio,waldo_time_ratio,waldo_first_fixation_s,waldo_last_fixation_s,waldo_revisits,ttff_waldo_s,ttff_waldo_ratio,verification_time_after_first_hit_s,verification_time_ratio,direct_waldo_ratio,first_hit_type,gaze_entropy,surface_visibility_ratio_global,surface_gaze_ratio_global,fixation_density,fixation_rate_per_s,peripheral_gaze_rate
2025-09-26_19-39-21-36589e44,waldo_3,156.248,509,0.25715388408644396,130.891327,0.13443606999904262,0.09841349668467964,68.29352355951364,0.4370841454579492,0.2526229184981753,23,0.889903240712466,3.910776159816877,2.105662306497124,16,0.426025059446634,0.008594323767847436,3,0.925742,0.30858066666666667,0.005893909626719057,0.007072600005040823,262.478345984,342.602541312,0,69.088345984,0.44217107408734835,87.15965401599999,0.5578289259126517,0.3333333333333333,peripheral,8.501844745783924,0.9684416006940679,0.9557664716918662,0.05699888017917133,3.257641697813732,0.6666666666666666
