world_index,world_timestamp,surface_name,event_type
0,0.9830068070000001,Surface 1,enter
54,3.6429778070000003,Surface 1,exit
64,4.135564807000001,Surface 1,enter
64,4.135564807000001,Surface 1,exit
72,4.529634807,Surface 1,enter
81,4.972963807,Surface 1,exit
83,5.071480807,Surface 1,enter
108,6.302948807000001,Surface 1,exit
112,6.4999838070000004,Surface 1,enter
128,7.288123807000001,Surface 1,exit
131,7.435899807,Surface 1,enter
135,7.632934807000001,Surface 1,exit
140,7.879227807,Surface 1,enter
141,7.9284868070000005,Surface 1,exit
151,8.421073807,Surface 1,enter
154,8.568850807,Surface 1,exit
157,8.716626807,Surface 1,enter
157,8.716626807,Surface 1,exit
170,9.356989807,Surface 1,enter
176,9.652542807000001,Surface 1,exit
186,10.145129807,Surface 1,enter
189,10.292905807,Surface 1,exit
197,10.686975807000001,Surface 1,enter
205,11.081045807,Surface 1,exit
213,11.475114807,Surface 1,enter
295,15.514330807,Surface 1,exit
300,15.760624807000001,Surface 1,enter
305,16.006917807,Surface 1,exit
311,16.302470807000002,Surface 1,enter
317,16.598022807,Surface 1,exit
319,16.696539807,Surface 1,enter
355,18.469854807,Surface 1,exit
363,18.863923807000003,Surface 1,enter
374,19.405769807000002,Surface 1,exit
376,19.504287807,Surface 1,enter
376,19.504287807,Surface 1,exit
378,19.602804807000002,Surface 1,enter
378,19.602804807000002,Surface 1,exit
382,19.799839807,Surface 1,enter
394,20.390944807,Surface 1,exit
399,20.637237807,Surface 1,enter
403,20.834272807,Surface 1,exit
407,21.031307807,Surface 1,enter
535,27.336424807,Surface 1,exit
545,27.829011807,Surface 1,enter
629,31.966744807,Surface 1,exit
639,32.459332807,Surface 1,enter
652,33.099695807,Surface 1,exit
656,33.296730807,Surface 1,enter
757,38.271861807,Surface 1,exit
761,38.468896807,Surface 1,enter
783,39.552588807,Surface 1,exit
786,39.700365807000004,Surface 1,enter
890,44.823272807,Surface 1,exit
903,45.463635807,Surface 1,enter
905,45.562153807,Surface 1,exit
909,45.759188807,Surface 1,enter
936,47.089173807,Surface 1,exit
942,47.384726807,Surface 1,enter
948,47.680278807,Surface 1,exit
951,47.828054807,Surface 1,enter
1015,50.980613807000005,Surface 1,exit
1018,51.128389807000005,Surface 1,enter
1025,51.473200807000005,Surface 1,exit
1028,51.620976807000005,Surface 1,enter
1144,57.334988807,Surface 1,exit
1156,57.926093807,Surface 1,enter
1296,64.82231580700001,Surface 1,exit
1305,65.265643807,Surface 1,enter
1305,65.265643807,Surface 1,exit
1318,65.90600780700001,Surface 1,enter
1319,65.955266807,Surface 1,exit
1321,66.053783807,Surface 1,enter
1374,68.664496807,Surface 1,exit
1378,68.86153080700001,Surface 1,enter
1540,76.841444807,Surface 1,exit
1544,77.038479807,Surface 1,enter
1619,80.73288380700001,Surface 1,exit
1629,81.225471807,Surface 1,enter
1650,82.259904807,Surface 1,exit
1652,82.358421807,Surface 1,enter
1690,84.23025380700001,Surface 1,exit
1694,84.42728880700001,Surface 1,enter
1827,90.978698807,Surface 1,exit
1829,91.077216807,Surface 1,enter
1963,97.67788580700001,Surface 1,exit
1966,97.825661807,Surface 1,enter
1967,97.87492080700001,Surface 1,exit
1977,98.36750780700001,Surface 1,enter
2241,111.371811807,Surface 1,exit
2247,111.667363807,Surface 1,enter
2253,111.96291680700001,Surface 1,exit
2256,112.110692807,Surface 1,enter
2266,112.603279807,Surface 1,exit
2269,112.751055807,Surface 1,enter
2269,112.751055807,Surface 1,exit
2274,112.997349807,Surface 1,enter
2289,113.73623080700001,Surface 1,exit
2296,114.081041807,Surface 1,enter
2296,114.081041807,Surface 1,exit
2304,114.475111807,Surface 1,enter
2334,115.952873807,Surface 1,exit
2338,116.149908807,Surface 1,enter
2424,120.386158807,Surface 1,exit
2428,120.583193807,Surface 1,enter
2431,120.73096980700001,Surface 1,exit
2437,121.02652180700001,Surface 1,enter
2498,124.03130480700001,Surface 1,exit
2503,124.277597807,Surface 1,enter
2504,124.32685680700001,Surface 1,exit
2508,124.52389180700001,Surface 1,enter
2509,124.573150807,Surface 1,exit
2511,124.671667807,Surface 1,enter
2511,124.671667807,Surface 1,exit
2515,124.868702807,Surface 1,enter
2519,125.065737807,Surface 1,exit
2528,125.50906680700001,Surface 1,enter
2554,126.78979280700001,Surface 1,exit
2559,127.036086807,Surface 1,enter
2559,127.036086807,Surface 1,exit
2562,127.18386280700001,Surface 1,enter
2572,127.67644980700001,Surface 1,exit
2589,128.51384880700002,Surface 1,enter
2589,128.51384880700002,Surface 1,exit
2592,128.661624807,Surface 1,enter
2594,128.760141807,Surface 1,exit
2596,128.858659807,Surface 1,enter
2597,128.90791880700002,Surface 1,exit
2621,130.09012780700002,Surface 1,enter
2621,130.09012780700002,Surface 1,exit
2625,130.28716280700002,Surface 1,enter
2626,130.33642180700002,Surface 1,exit
