world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans,num_definition_markers
0,0.9830068070000001,"[[ 9.59225900e-04 -2.74579338e-06 -2.91424556e-01]
 [-6.13198162e-05 -1.73490621e-03  1.50804749e+00]
 [-1.26137098e-04  1.76305830e-05  1.02349761e+00]]","[[ 1.08287078e+03  1.39855942e+00  3.06269443e+02]
 [ 7.65831537e+01 -5.67797813e+02  8.58413613e+02]
 [ 1.32135113e-01  9.95314169e-03  1.00000000e+00]]",3,"[[ 1.12397512e-03  3.22033180e-05 -4.31474331e-01]
 [-5.52701445e-05 -1.96729958e-03  1.65632651e+00]
 [-7.91992964e-05  6.51968605e-05  9.74284068e-01]]","[[ 9.16394206e+02  2.69328882e+01  3.60049940e+02]
 [ 3.50006865e+01 -4.80171519e+02  8.31813577e+02]
 [ 7.21512788e-02  3.43213467e-02  1.00000000e+00]]",4
1,1.032264807,"[[ 9.56194195e-04 -7.47474062e-06 -2.85433782e-01]
 [-6.53872000e-05 -1.73391049e-03  1.51046308e+00]
 [-1.28267795e-04  1.53845421e-05  1.02592632e+00]]","[[ 1.08662234e+03 -1.97610852e+00  3.05230071e+02]
 [ 7.63735925e+01 -5.69433088e+02  8.59620462e+02]
 [ 1.34711115e-01  8.29201479e-03  1.00000000e+00]]",3,"[[ 1.12099974e-03  2.73506450e-05 -4.25575106e-01]
 [-5.95250802e-05 -1.96550435e-03  1.65824406e+00]
 [-8.13647142e-05  6.30817377e-05  9.76702035e-01]]","[[ 9.19432865e+02  2.43263857e+01  3.59320081e+02]
 [ 3.48749710e+01 -4.81562000e+02  8.32791596e+02]
 [ 7.43414224e-02  3.31289134e-02  1.00000000e+00]]",4
2,1.0815238070000002,"[[ 9.55846580e-04 -9.56562817e-06 -2.83294346e-01]
 [-6.71663861e-05 -1.73391704e-03  1.51076671e+00]
 [-1.28304987e-04  1.48197416e-05  1.02639330e+00]]","[[ 1.08689309e+03 -3.38947146e+00  3.04981889e+02]
 [ 7.53315363e+01 -5.69798422e+02  8.59488742e+02]
 [ 1.34780118e-01  7.80342129e-03  1.00000000e+00]]",3,"[[ 1.12139716e-03  2.47551542e-05 -4.23339553e-01]
 [-6.14731254e-05 -1.96682311e-03  1.65972196e+00]
 [-8.05707953e-05  6.23579968e-05  9.77013974e-01]]","[[ 9.18805833e+02  2.29506243e+01  3.59130172e+02]
 [ 3.34222960e+01 -4.81614840e+02  8.32634667e+02]
 [ 7.36374005e-02  3.26317612e-02  1.00000000e+00]]",4
3,1.1307828070000001,"[[ 9.56770743e-04 -1.16462018e-05 -2.82526933e-01]
 [-6.63924575e-05 -1.73734868e-03  1.51119991e+00]
 [-1.27973016e-04  1.16635011e-05  1.02911720e+00]]","[[ 1.08571388e+03 -5.22547287e+00  3.05737913e+02]
 [ 7.52049707e+01 -5.70332751e+02  8.58147383e+02]
 [ 1.34158603e-01  5.81406776e-03  1.00000000e+00]]",3,"[[ 1.12111983e-03  2.36404672e-05 -4.22800848e-01]
 [-6.07578755e-05 -1.96763355e-03  1.65801821e+00]
 [-8.11364334e-05  6.05242791e-05  9.78847309e-01]]","[[ 9.19187057e+02  2.21046752e+01  3.59589396e+02]
 [ 3.40451054e+01 -4.82237491e+02  8.31542198e+02]
 [ 7.40861249e-02  3.16500549e-02  1.00000000e+00]]",4
4,1.180041807,"[[ 9.59083464e-04 -6.22573486e-06 -2.88926976e-01]
 [-6.56222780e-05 -1.73340568e-03  1.50610321e+00]
 [-1.25373544e-04  1.76942102e-05  1.02329842e+00]]","[[ 1.08271827e+03 -7.56785183e-01  3.06817940e+02]
 [ 7.31704301e+01 -5.68411142e+02  8.57254093e+02]
 [ 1.31388392e-01  9.73587493e-03  1.00000000e+00]]",3,"[[ 1.12277626e-03  2.94299157e-05 -4.29052518e-01]
 [-6.03201880e-05 -1.96274815e-03  1.65244344e+00]
 [-7.89734795e-05  6.72068175e-05  9.72621397e-01]]","[[ 9.17398055e+02  2.60947673e+01  3.60357915e+02]
 [ 3.26212871e+01 -4.80552045e+02  8.30828235e+02]
 [ 7.22354493e-02  3.53242981e-02  1.00000000e+00]]",4
5,1.229299807,"[[ 9.61539012e-04 -7.63692474e-06 -2.90404003e-01]
 [-6.42668389e-05 -1.73753523e-03  1.50742763e+00]
 [-1.23182682e-04  1.55911104e-05  1.02469302e+00]]","[[ 1.07943040e+03 -1.97330367e+00  3.08819828e+02]
 [ 7.17061326e+01 -5.68160781e+02  8.56144222e+02]
 [ 1.28671857e-01  8.40757232e-03  1.00000000e+00]]",3,"[[ 1.12395160e-03  2.81130961e-05 -4.29995700e-01]
 [-5.93507872e-05 -1.96568636e-03  1.65300340e+00]
 [-7.77758524e-05  6.54419982e-05  9.73823227e-01]]","[[ 9.16082974e+02  2.51473360e+01  3.61814236e+02]
 [ 3.20549013e+01 -4.80637031e+02  8.30004966e+02]
 [ 7.10102157e-02  3.43077699e-02  1.00000000e+00]]",4
6,1.278558807,"[[ 9.61905958e-04 -9.13851277e-06 -2.91095725e-01]
 [-6.27170676e-05 -1.73889791e-03  1.50700218e+00]
 [-1.23398973e-04  1.27309613e-05  1.02745584e+00]]","[[ 1.07924616e+03 -3.39671888e+00  3.10750879e+02]
 [ 7.26281187e+01 -5.69195700e+02  8.55434230e+02]
 [ 1.28719149e-01  6.64481773e-03  1.00000000e+00]]",3,"[[ 1.12245960e-03  2.71338776e-05 -4.30233794e-01]
 [-5.80859634e-05 -1.96442882e-03  1.65065761e+00]
 [-7.96459765e-05  6.31841540e-05  9.76517493e-01]]","[[ 9.17935879e+02  2.43624749e+01  3.63242783e+02]
 [ 3.39229094e+01 -4.81904051e+02  8.29532884e+02]
 [ 7.26730547e-02  3.31679393e-02  1.00000000e+00]]",4
7,1.3278178070000002,"[[ 9.64175101e-04 -5.98287604e-06 -2.95764471e-01]
 [-6.13514940e-05 -1.73856066e-03  1.50557946e+00]
 [-1.21160919e-04  1.58784171e-05  1.02423365e+00]]","[[ 1.07631590e+03 -8.53843382e-01  3.12059198e+02]
 [ 7.13205240e+01 -5.67625276e+02  8.54979748e+02]
 [ 1.26216285e-01  8.69873629e-03  1.00000000e+00]]",3,"[[ 1.12346549e-03  2.97203251e-05 -4.33840196e-01]
 [-5.69795665e-05 -1.96329906e-03  1.64877647e+00]
 [-7.85938531e-05  6.57105402e-05  9.74136883e-01]]","[[ 9.16905251e+02  2.60705085e+01  3.64225931e+02]
 [ 3.36105356e+01 -4.81084143e+02  8.29228244e+02]
 [ 7.17091729e-02  3.45549801e-02  1.00000000e+00]]",4
8,1.3770768070000001,"[[ 9.66606719e-04 -3.17699263e-06 -2.99291587e-01]
 [-6.06404169e-05 -1.73962115e-03  1.50705010e+00]
 [-1.18962948e-04  1.78370259e-05  1.02191099e+00]]","[[ 1.07307814e+03  1.24388450e+00  3.12442732e+02]
 [ 6.97582619e+01 -5.66194260e+02  8.55418114e+02]
 [ 1.23701829e-01  1.00274857e-02  1.00000000e+00]]",3,"[[ 1.12654581e-03  3.27749447e-05 -4.37875844e-01]
 [-5.62614827e-05 -1.96538381e-03  1.65106609e+00]
 [-7.58378289e-05  6.76968194e-05  9.71483021e-01]]","[[ 9.13598408e+02  2.77921023e+01  3.64551998e+02]
 [ 3.18933950e+01 -4.79698102e+02  8.29637369e+02]
 [ 6.90966666e-02  3.55968429e-02  1.00000000e+00]]",4
9,1.4263348070000001,"[[ 9.66416571e-04 -5.74747332e-06 -2.96542002e-01]
 [-6.16918436e-05 -1.74157977e-03  1.51356071e+00]
 [-1.18967161e-04  1.57489160e-05  1.02359885e+00]]","[[ 1.07310591e+03 -7.20481622e-01  3.11949812e+02]
 [ 6.94505864e+01 -5.66661515e+02  8.58023261e+02]
 [ 1.23652535e-01  8.63481917e-03  1.00000000e+00]]",3,"[[ 1.12791789e-03  2.90330738e-05 -4.35118855e-01]
 [-5.72095842e-05 -1.97054719e-03  1.66008889e+00]
 [-7.47612131e-05  6.37415221e-05  9.74215100e-01]]","[[ 9.12019344e+02  2.52232084e+01  3.64359005e+02]
 [ 3.07866821e+01 -4.80110982e+02  8.31872524e+02]
 [ 6.79739849e-02  3.33486130e-02  1.00000000e+00]]",4
10,1.475593807,"[[ 9.62838632e-04 -1.01696652e-05 -2.90430899e-01]
 [-6.31773064e-05 -1.73946593e-03  1.51958698e+00]
 [-1.21874409e-04  1.38207406e-05  1.02595451e+00]]","[[ 1.07767817e+03 -3.83155375e+00  3.10748104e+02]
 [ 7.18496325e+01 -5.68457791e+02  8.62307638e+02]
 [ 1.27050833e-01  7.20259938e-03  1.00000000e+00]]",3,"[[ 1.12617116e-03  2.26961400e-05 -4.28608269e-01]
 [-5.84411765e-05 -1.97233071e-03  1.66917269e+00]
 [-7.67006044e-05  5.86183552e-05  9.78923282e-01]]","[[ 9.13845313e+02  2.13266540e+01  3.63750456e+02]
 [ 3.19016817e+01 -4.81815425e+02  8.35516417e+02]
 [ 6.96913282e-02  3.05223050e-02  1.00000000e+00]]",4
11,1.524852807,"[[ 9.63272175e-04 -3.42951854e-06 -2.94690712e-01]
 [-6.38985114e-05 -1.73425177e-03  1.52299504e+00]
 [-1.20581180e-04  2.26731370e-05  1.01760805e+00]]","[[ 1.07693673e+03  1.91028477e+00  3.09012787e+02]
 [ 7.09975047e+01 -5.65425636e+02  8.66800085e+02]
 [ 1.26029434e-01  1.28245028e-02  1.00000000e+00]]",3,"[[ 1.12948371e-03  2.78179712e-05 -4.33078374e-01]
 [-5.87708603e-05 -1.97262266e-03  1.67691695e+00]
 [-7.35353253e-05  6.43323813e-05  9.72682294e-01]]","[[ 9.10261334e+02  2.46670668e+01  3.62759638e+02]
 [ 2.97102734e+01 -4.79148996e+02  8.39287355e+02]
 [ 6.68512536e-02  3.35553520e-02  1.00000000e+00]]",4
12,1.574110807,"[[ 9.60291639e-04 -1.77804911e-06 -2.93430035e-01]
 [-6.33285572e-05 -1.72861269e-03  1.52501027e+00]
 [-1.22545934e-04  2.57867615e-05  1.01518387e+00]]","[[ 1.08077893e+03  3.47064388e+00  3.07176109e+02]
 [ 7.38478363e+01 -5.65581870e+02  8.70962747e+02]
 [ 1.28588299e-01  1.47853393e-02  1.00000000e+00]]",3,"[[ 1.12773523e-03  2.72136578e-05 -4.30810344e-01]
 [-5.76415559e-05 -1.97054247e-03  1.68156027e+00]
 [-7.53049251e-05  6.36268869e-05  9.73613248e-01]]","[[ 9.12124806e+02  2.42748446e+01  3.61676659e+02]
 [ 3.17511481e+01 -4.79823787e+02  8.42769282e+02]
 [ 6.84740719e-02  3.32346640e-02  1.00000000e+00]]",4
13,1.623369807,"[[ 9.59797279e-04  1.44106113e-06 -2.94597883e-01]
 [-6.18769203e-05 -1.72702441e-03  1.52848225e+00]
 [-1.21908200e-04  2.99639291e-05  1.01106712e+00]]","[[ 1.08110553e+03  6.20470212e+00  3.05625235e+02]
 [ 7.46742018e+01 -5.63802848e+02  8.74087877e+02]
 [ 1.28139957e-01  1.74569545e-02  1.00000000e+00]]",3,"[[ 1.12975125e-03  2.90682816e-05 -4.32131302e-01]
 [-5.56438635e-05 -1.97437070e-03  1.68911759e+00]
 [-7.30240129e-05  6.50451555e-05  9.71357202e-01]]","[[ 9.09713560e+02  2.52783734e+01  3.60750462e+02]
 [ 3.10893873e+01 -4.78182765e+02  8.45354948e+02]
 [ 6.63079664e-02  3.39209927e-02  1.00000000e+00]]",4
14,1.6726288070000002,"[[ 9.58132160e-04  2.61260210e-06 -2.92909321e-01]
 [-6.09074390e-05 -1.72390637e-03  1.53363933e+00]
 [-1.22200298e-04  3.13820957e-05  1.00948267e+00]]","[[ 1.08283713e+03  7.16256513e+00  3.03312091e+02]
 [ 7.62463011e+01 -5.63962554e+02  8.78913958e+02]
 [ 1.28709741e-01  1.83991217e-02  1.00000000e+00]]",3,"[[ 1.13112329e-03  2.84079813e-05 -4.30613492e-01]
 [-5.39016874e-05 -1.97735326e-03  1.69883250e+00]
 [-7.15086012e-05  6.29070613e-05  9.72267609e-01]]","[[ 9.07962019e+02  2.44771203e+01  3.59364197e+02]
 [ 3.09043438e+01 -4.78261555e+02  8.49348568e+02]
 [ 6.47794824e-02  3.27444351e-02  1.00000000e+00]]",4
15,1.721887807,"[[ 9.52611509e-04  8.29578383e-06 -2.93114753e-01]
 [-5.99298433e-05 -1.71349003e-03  1.53036112e+00]
 [-1.25885560e-04  3.75228129e-05  1.00464804e+00]]","[[ 1.09013684e+03  1.18476002e+01  3.00009630e+02]
 [ 8.11634528e+01 -5.63882965e+02  8.82632265e+02]
 [ 1.33566186e-01  2.25451262e-02  1.00000000e+00]]",3,"[[ 1.12680788e-03  3.22223360e-05 -4.29917865e-01]
 [-5.20363324e-05 -1.97030211e-03  1.69789258e+00]
 [-7.50877944e-05  6.56990009e-05  9.70822728e-01]]","[[ 9.12502382e+02  2.68325514e+01  3.57163337e+02]
 [ 3.46963328e+01 -4.78549009e+02  8.52309448e+02]
 [ 6.82290133e-02  3.44604508e-02  1.00000000e+00]]",4
16,1.7711458070000001,"[[ 9.49293785e-04  1.64770904e-06 -2.85033699e-01]
 [-6.08023676e-05 -1.71588075e-03  1.53464364e+00]
 [-1.28488989e-04  3.21128062e-05  1.01000181e+00]]","[[ 1.09427309e+03  6.64144694e+00  2.98724666e+02]
 [ 8.33597823e+01 -5.66170830e+02  8.83791296e+02]
 [ 1.36559287e-01  1.88461909e-02  1.00000000e+00]]",3,"[[ 1.12432869e-03  2.47815270e-05 -4.21719266e-01]
 [-5.26137775e-05 -1.97434127e-03  1.70327298e+00]
 [-7.71731675e-05  5.92006130e-05  9.76984672e-01]]","[[ 9.14911731e+02  2.21668277e+01  3.56279638e+02]
 [ 3.60802108e+01 -4.80461678e+02  8.53210024e+02]
 [ 7.00836642e-02  3.08646707e-02  1.00000000e+00]]",4
17,1.820404807,"[[ 9.49662678e-04  4.59402346e-06 -2.88230374e-01]
 [-5.93720707e-05 -1.71421036e-03  1.53118193e+00]
 [-1.27568972e-04  3.46328940e-05  1.00759724e+00]]","[[ 1.09376349e+03  8.97686096e+00  2.99237277e+02]
 [ 8.32539345e+01 -5.65298984e+02  8.82864571e+02]
 [ 1.35616648e-01  2.05668575e-02  1.00000000e+00]]",3,"[[ 1.12380045e-03  2.83501659e-05 -4.24911666e-01]
 [-5.13164175e-05 -1.97130841e-03  1.69876064e+00]
 [-7.69699729e-05  6.24356304e-05  9.74223420e-01]]","[[ 9.15378190e+02  2.44586311e+01  3.56597373e+02]
 [ 3.64785290e+01 -4.79753422e+02  8.52459883e+02]
 [ 6.99829969e-02  3.26786309e-02  1.00000000e+00]]",4
18,1.869663807,"[[ 9.49966476e-04  5.12705500e-06 -2.90197100e-01]
 [-5.70788555e-05 -1.71646675e-03  1.52638275e+00]
 [-1.27107531e-04  3.33205340e-05  1.00892846e+00]]","[[ 1.09345486e+03  9.10410092e+00  3.00735976e+02]
 [ 8.36820388e+01 -5.65273759e+02  8.79257979e+02]
 [ 1.34992740e-01  1.98155013e-02  1.00000000e+00]]",3,"[[ 1.12215866e-03  3.10222198e-05 -4.27470594e-01]
 [-4.93748087e-05 -1.96975521e-03  1.69093420e+00]
 [-7.76644459e-05  6.40577183e-05  9.73344974e-01]]","[[ 9.17025717e+02  2.60670544e+01  3.57451740e+02]
 [ 3.76969424e+01 -4.79457668e+02  8.49488851e+02]
 [ 7.06897513e-02  3.36339617e-02  1.00000000e+00]]",4
19,1.9189228070000002,"[[ 9.52574637e-04  6.95995444e-06 -2.94246655e-01]
 [-5.35478063e-05 -1.71861771e-03  1.51923375e+00]
 [-1.24639801e-04  3.21543644e-05  1.00958338e+00]]","[[ 1.08993427e+03  1.00736702e+01  3.02506221e+02]
 [ 8.26619403e+01 -5.65165676e+02  8.74560526e+02]
 [ 1.31926942e-01  1.92437037e-02  1.00000000e+00]]",3,"[[ 1.12202101e-03  3.50013814e-05 -4.31760162e-01]
 [-4.61490366e-05 -1.96653526e-03  1.67942855e+00]
 [-7.69856090e-05  6.61574193e-05  9.71651547e-01]]","[[ 9.17009076e+02  2.83794694e+01  3.58427563e+02]
 [ 3.83019035e+01 -4.79379742e+02  8.45592501e+02]
 [ 7.00483083e-02  3.48883686e-02  1.00000000e+00]]",4
20,1.9681808070000002,"[[ 9.49905537e-04  2.02260461e-06 -2.90455871e-01]
 [-4.95998159e-05 -1.71873399e-03  1.51185280e+00]
 [-1.27475203e-04  2.31356420e-05  1.01859422e+00]]","[[ 1.09380235e+03  5.37819923e+00  3.03919129e+02]
 [ 8.71048339e+01 -5.69998555e+02  8.70861035e+02]
 [ 1.34908924e-01  1.36196232e-02  1.00000000e+00]]",3,"[[ 1.11519959e-03  3.14669466e-05 -4.27098280e-01]
 [-4.23056667e-05 -1.95945656e-03  1.66612287e+00]
 [-8.32524068e-05  5.93785794e-05  9.79875730e-01]]","[[ 9.24492207e+02  2.57316598e+01  3.59205676e+02]
 [ 4.45334010e+01 -4.84098336e+02  8.42543012e+02]
 [ 7.58482621e-02  3.15216442e-02  1.00000000e+00]]",4
21,2.017439807,"[[ 9.51250354e-04  5.09639676e-06 -2.93786385e-01]
 [-4.74956933e-05 -1.71767853e-03  1.50881258e+00]
 [-1.25645507e-04  2.39844249e-05  1.01735277e+00]]","[[ 1.09179944e+03  7.48676560e+00  3.04181295e+02]
 [ 8.64636254e+01 -5.69776643e+02  8.69991244e+02]
 [ 1.32801440e-01  1.43573045e-02  1.00000000e+00]]",3,"[[ 1.11563483e-03  3.43273381e-05 -4.29800725e-01]
 [-4.02079525e-05 -1.95762740e-03  1.66241565e+00]
 [-8.22459199e-05  6.01161202e-05  9.78948208e-01]]","[[ 9.23823899e+02  2.72345704e+01  3.59349967e+02]
 [ 4.46094749e+01 -4.84189083e+02  8.41818481e+02]
 [ 7.48752562e-02  3.20216138e-02  1.00000000e+00]]",4
22,2.0666988070000003,"[[ 9.45688478e-04  4.14239185e-06 -2.90541359e-01]
 [-4.80364560e-05 -1.70956329e-03  1.50449547e+00]
 [-1.30552414e-04  2.29466089e-05  1.01961243e+00]]","[[ 1.09965864e+03  6.73706767e+00  3.03409825e+02]
 [ 9.12066504e+01 -5.73025715e+02  8.71521248e+02]
 [ 1.38749003e-01  1.37586960e-02  1.00000000e+00]]",3,"[[ 1.10981773e-03  3.27225287e-05 -4.25889207e-01]
 [-4.06614787e-05 -1.94949118e-03  1.65817452e+00]
 [-8.77162410e-05  5.80784596e-05  9.82515474e-01]]","[[ 9.30378121e+02  2.63084276e+01  3.58889040e+02]
 [ 4.87909986e+01 -4.87018625e+02  8.43082331e+02]
 [ 8.01774298e-02  3.11373904e-02  1.00000000e+00]]",4
23,2.1159568070000003,"[[ 9.48331663e-04  1.19422541e-05 -2.96928099e-01]
 [-4.84106690e-05 -1.70667497e-03  1.50616007e+00]
 [-1.26868097e-04  3.17871733e-05  1.01054674e+00]]","[[ 1.09557705e+03  1.32928494e+01  3.02100279e+02]
 [ 8.78676257e+01 -5.69042455e+02  8.73942152e+02]
 [ 1.34779230e-01  1.95683078e-02  1.00000000e+00]]",3,"[[ 1.11444346e-03  4.00671923e-05 -4.32915090e-01]
 [-4.07884928e-05 -1.94995789e-03  1.66246068e+00]
 [-8.26334694e-05  6.57011825e-05  9.74066813e-01]]","[[ 9.24996606e+02  3.10714563e+01  3.58075966e+02]
 [ 4.49665747e+01 -4.83434066e+02  8.45072250e+02]
 [ 7.54376606e-02  3.52437138e-02  1.00000000e+00]]",4
