timestamp [ns],gaze detected on surface,gaze position on surface x [normalized],gaze position on surface y [normalized]
1758894302684694783,True,0.7880436182022095,0.778605580329895
1758894302689817783,True,0.7858735918998718,0.771411269903183
1758894302694817783,True,0.7860559821128845,0.7882390916347504
1758894302699821783,True,0.7812747359275818,0.7814329862594604
1758894302704816783,True,0.7817701697349548,0.7795665711164474
1758894302709816783,True,0.7819881439208984,0.7692229449748993
1758894302714816783,True,0.7810850739479065,0.7744094282388687
1758894302719818783,True,0.7756186723709106,0.7788353711366653
1758894302724821783,True,0.7774866819381714,0.7747772634029388
1758894302729816783,True,0.773819625377655,0.7786704748868942
1758894302734820783,True,0.778356671333313,0.8020125478506088
1758894302739816783,True,0.7771790623664856,0.7936905324459076
1758894302744817783,True,0.7812595963478088,0.7975750118494034
1758894302749816783,True,0.7807561159133911,0.7972158938646317
1758894302754816783,True,0.7823059558868408,0.791183814406395
1758894302759817783,True,0.7846301794052124,0.7901440262794495
1758894302764816783,True,0.7841535806655884,0.7926334142684937
1758894302769823783,True,0.7833126187324524,0.7856823801994324
1758894302774816783,True,0.7833825349807739,0.7946092635393143
1758894302779817783,True,0.778979480266571,0.7977598160505295
1758894302784816783,True,0.7798189520835876,0.8075833171606064
1758894302789816783,True,0.7812575101852417,0.8164899200201035
1758894302794817783,True,0.7807663083076477,0.8178112804889679
1758894302799817783,True,0.7801088690757751,0.8247880786657333
1758894302804816783,True,0.7790839672088623,0.8203461319208145
1758894302809816783,True,0.7795400619506836,0.8177510648965836
1758894302814817783,True,0.7794087529182434,0.8168750405311584
1758894302819816783,True,0.7807678580284119,0.8182404935359955
1758894302824941783,True,0.7792903780937195,0.8148804903030396
1758894302829946783,True,0.7818081378936768,0.8149455040693283
1758894302834941783,True,0.7875618934631348,0.8037126511335373
1758894302839956783,True,0.7862312197685242,0.8062301725149155
1758894302844941783,True,0.7857189178466797,0.809706836938858
1758894302849942783,True,0.7838109731674194,0.810862734913826
1758894302854942783,True,0.7834504842758179,0.8118825554847717
1758894302859941783,True,0.7855430245399475,0.8156804740428925
1758894302864954783,True,0.7819458842277527,0.8151998817920685
1758894302869942783,True,0.7802495956420898,0.814427837729454
1758894302874941783,True,0.7808932065963745,0.8240240961313248
1758894302879941783,True,0.785450279712677,0.817025750875473
1758894302884941783,True,0.7837737202644348,0.8165882527828217
1758894302889941783,True,0.7834731936454773,0.8148169219493866
1758894302894942783,True,0.7822113633155823,0.8164226412773132
1758894302899941783,True,0.7850977182388306,0.8179544061422348
1758894302904941783,True,0.7878305315971375,0.818313479423523
1758894302909942783,True,0.7870451211929321,0.8226170986890793
1758894302914941783,True,0.7871469855308533,0.8237242698669434
1758894302919944783,True,0.7858054041862488,0.8220183998346329
1758894302924941783,True,0.7836784720420837,0.8218207210302353
1758894302929946783,True,0.7858020663261414,0.8240430355072021
1758894302934942783,True,0.7852894067764282,0.8217160552740097
1758894302939941783,True,0.7849148511886597,0.823684811592102
1758894302944941783,True,0.785267174243927,0.8290570378303528
1758894302949942783,True,0.7879852652549744,0.823323205113411
1758894302954943783,True,0.7876423597335815,0.8218966871500015
1758894302960079783,True,0.7881471514701843,0.8201895952224731
1758894302965066783,True,0.786888837814331,0.8186880052089691
1758894302970067783,True,0.7873311042785645,0.8164213746786118
1758894302975066783,True,0.78787761926651,0.8215641379356384
1758894302980070783,True,0.7900903820991516,0.820848673582077
1758894302985066783,True,0.7893625497817993,0.8198475539684296
1758894302990066783,True,0.7881356477737427,0.8117422461509705
1758894302995066783,True,0.7882128357887268,0.8079178184270859
1758894303000067783,True,0.7924457788467407,0.8172567486763
1758894303005066783,True,0.7892804145812988,0.8103531152009964
1758894303010070783,True,0.78843092918396,0.8122302293777466
1758894303015066783,True,0.7862897515296936,0.8125333040952682
1758894303020066783,True,0.787722110748291,0.8084151595830917
1758894303025066783,True,0.7918643355369568,0.7965510785579681
1758894303030066783,True,0.7955082058906555,0.8038571625947952
1758894303035066783,True,0.7936675548553467,0.8006123900413513
1758894303040066783,True,0.7940618395805359,0.7979627847671509
1758894303045067783,True,0.7931219339370728,0.7991152405738831
1758894303050066783,True,0.7896462678909302,0.80502550303936
1758894303055066783,True,0.7936011552810669,0.8014101386070251
1758894303060066783,True,0.7933441400527954,0.807909369468689
1758894303065066783,True,0.7943555116653442,0.8101024478673935
1758894303070066783,True,0.7937231063842773,0.8078160583972931
1758894303075072783,True,0.7975013256072998,0.8116119056940079
1758894303080066783,True,0.8026686906814575,0.8123883605003357
1758894303085067783,True,0.8044843673706055,0.8152327239513397
1758894303090067783,True,0.8051737546920776,0.8120002895593643
1758894303095191783,True,0.8049848079681396,0.8090289086103439
1758894303100191783,True,0.8081275224685669,0.8124067336320877
1758894303105191783,True,0.805064857006073,0.8096528202295303
1758894303110191783,True,0.8066443800926208,0.8014504909515381
1758894303115191783,True,0.809780478477478,0.8028600960969925
1758894303120191783,True,0.8116438388824463,0.8001400530338287
