fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized]
6,1.75889E+18,1.75889E+18,910.874,1,0.785962119,0.72422147
7,1.75889E+18,1.75889E+18,1481.375,1,0.788659728,0.700695844
8,1.75889E+18,1.75889E+18,360.371,0.5,0.693444252,0.939591095
10,1.75889E+18,1.75889E+18,230.256,1,0.484630033,0.824197729
11,1.75889E+18,1.75889E+18,290.241,1,0.470658297,0.763270505
12,1.75889E+18,1.75889E+18,190.13,1,0.527287257,0.66562258
13,1.75889E+18,1.75889E+18,165.245,1,0.540997028,0.597273991
14,1.75889E+18,1.75889E+18,430.383,1,0.494577598,0.466310374
15,1.75889E+18,1.75889E+18,330.374,1,0.428184085,0.544221044
16,1.75889E+18,1.75889E+18,300.25,1,0.392399896,0.593752496
17,1.75889E+18,1.75889E+18,430.5,1,0.333880678,0.523356736
18,1.75889E+18,1.75889E+18,110.129,1,0.290514559,0.460993439
19,1.75889E+18,1.75889E+18,270.25,1,0.469120193,0.678906047
20,1.75889E+18,1.75889E+18,160.111,1,0.460598297,0.619065657
21,1.75889E+18,1.75889E+18,215.125,1,0.502244309,0.620053448
23,1.75889E+18,1.75889E+18,525.5,1,0.50822692,0.320862846
24,1.75889E+18,1.75889E+18,205.25,1,0.472904211,0.327770591
25,1.75889E+18,1.75889E+18,530.495,1,0.520122061,0.25649629
26,1.75889E+18,1.75889E+18,100.129,1,0.481233418,0.222474376
27,1.75889E+18,1.75889E+18,330.249,1,0.533245221,0.261462659
28,1.75889E+18,1.75889E+18,405.378,1,0.365118497,0.266840484
29,1.75889E+18,1.75889E+18,1196.125,1,0.369109148,0.281474292
30,1.75889E+18,1.75889E+18,200.118,1,0.301514316,0.275750303
31,1.75889E+18,1.75889E+18,215.121,0.8,-0.567662409,-0.380655563
32,1.75889E+18,1.75889E+18,170.256,0.75,0.330814056,0.174814835
33,1.75889E+18,1.75889E+18,150.125,1,0.25039949,0.273127377
34,1.75889E+18,1.75889E+18,165.25,1,0.227476586,0.317419127
35,1.75889E+18,1.75889E+18,160.118,1,0.222121079,0.359422863
36,1.75889E+18,1.75889E+18,475.49,1,0.191976342,0.380960387
37,1.75889E+18,1.75889E+18,345.382,1,0.193131827,0.168390147
38,1.75889E+18,1.75889E+18,620.499,1,0.242728984,0.17352007
39,1.75889E+18,1.75889E+18,165.133,1,0.230276801,0.180327371
40,1.75889E+18,1.75889E+18,265.241,1,0.204995493,0.114568194
41,1.75889E+18,1.75889E+18,170.125,1,0.184233971,0.084023878
42,1.75889E+18,1.75889E+18,585.511,1,0.182932087,0.252405323
43,1.75889E+18,1.75889E+18,275.25,1,0.247104294,0.27046104
44,1.75889E+18,1.75889E+18,130.125,1,0.200552519,0.551202998
45,1.75889E+18,1.75889E+18,350.375,1,0.195865124,0.588693867
46,1.75889E+18,1.75889E+18,155.125,1,0.180609888,0.783519101
47,1.75889E+18,1.75889E+18,195.25,1,0.172992301,0.748145071
48,1.75889E+18,1.75889E+18,295.25,1,0.151675637,0.640926727
49,1.75889E+18,1.75889E+18,185.125,1,0.245745644,0.77947613
50,1.75889E+18,1.75889E+18,155.125,1,0.246105406,0.812274266
51,1.75889E+18,1.75889E+18,185.125,1,0.295355743,0.831006241
52,1.75889E+18,1.75889E+18,365.375,1,0.284625284,0.801912673
53,1.75889E+18,1.75889E+18,280.25,1,0.272278096,0.742827301
54,1.75889E+18,1.75889E+18,200.25,1,0.283350027,0.521094948
55,1.75889E+18,1.75889E+18,290.243,1,0.320746477,0.589142012
56,1.75889E+18,1.75889E+18,220.117,1,0.336695951,0.637142694
57,1.75889E+18,1.75889E+18,175.25,1,0.337586969,0.674150497
58,1.75889E+18,1.75889E+18,120.131,1,0.41474088,0.634231528
59,1.75889E+18,1.75889E+18,235.246,1,0.447446436,0.54639028
60,1.75889E+18,1.75889E+18,145.125,1,0.462380111,0.495659937
61,1.75889E+18,1.75889E+18,95.126,1,0.434037427,0.522118817
62,1.75889E+18,1.75889E+18,365.372,1,0.413734157,0.380527332
