world_index,marker_uid,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y
24,apriltag_v3:tag36h11:21,81.58820343017578,784.7760620117186,115.25926208496094,781.7044067382814,102.44114685058594,740.3389282226561,67.87213134765625,744.2117919921874
24,apriltag_v3:tag36h11:22,823.7960205078124,211.3076171875,874.6943969726564,210.950439453125,871.0119628906249,163.2021942138672,821.2324829101561,161.56134033203128
24,apriltag_v3:tag36h11:23,839.4923095703125,683.6085205078125,884.2132568359376,679.2100219726564,884.425537109375,636.2617187499999,838.8221435546875,641.6606445312499
25,apriltag_v3:tag36h11:21,78.77908325195311,780.6333618164061,112.50932312011719,777.5692138671876,99.42464447021484,735.9821166992189,64.94155883789062,739.9072875976561
25,apriltag_v3:tag36h11:22,820.1530151367188,204.46987915039062,871.224609375,203.9944915771484,867.7899780273436,155.76100158691403,817.6486206054686,154.5923767089844
25,apriltag_v3:tag36h11:23,837.1812133789064,678.375,881.4048461914061,672.1349487304686,881.9471435546874,630.4003295898436,835.5786132812502,634.9000244140625
26,apriltag_v3:tag36h11:21,75.4787368774414,778.9059448242189,108.98847198486328,775.9163208007812,96.02621459960938,734.0785522460936,61.57550430297849,737.4578857421874
26,apriltag_v3:tag36h11:22,816.7297363281249,200.51200866699216,867.45361328125,200.26651000976562,864.0941772460938,150.85188293457028,814.2872314453125,149.59481811523435
26,apriltag_v3:tag36h11:23,833.504150390625,675.9294433593751,878.029296875,668.8553466796874,878.24365234375,626.8795776367186,832.2710571289062,630.985107421875
27,apriltag_v3:tag36h11:21,72.28804016113281,779.8050537109375,105.77202606201173,776.690246582031,92.81839752197267,734.4860229492186,58.152706146240234,738.1654052734376
27,apriltag_v3:tag36h11:22,813.1392211914062,200.93655395507812,864.3185424804689,200.5033111572266,860.893737792969,150.76113891601565,810.4517822265625,149.42819213867188
27,apriltag_v3:tag36h11:23,829.6900634765625,676.7492675781251,874.7015991210938,669.9805297851562,875.0499267578125,627.0375366210936,828.92919921875,632.0770874023438
28,apriltag_v3:tag36h11:21,71.24104309082033,779.9937744140626,105.01824951171875,777.1306152343751,91.67159271240233,734.6961669921875,56.99298858642578,738.4560546874999
28,apriltag_v3:tag36h11:22,811.2225341796875,200.8032684326172,862.7681884765624,200.62519836425778,859.4534301757812,150.79455566406247,808.7738037109376,149.42735290527347
28,apriltag_v3:tag36h11:23,829.1969604492186,676.596923828125,873.947509765625,669.9192504882811,873.9370117187502,627.0409545898438,827.4300537109376,632.0703125000001
29,apriltag_v3:tag36h11:21,71.215576171875,780.5322875976564,104.92591857910158,777.5270996093751,91.6028366088867,735.1813354492188,56.86226272583006,739.1919555664062
29,apriltag_v3:tag36h11:22,809.8062744140626,199.0377349853516,861.6844482421874,199.23872375488278,858.1060791015623,149.88053894042966,807.717041015625,148.28298950195315
29,apriltag_v3:tag36h11:23,828.9652099609375,675.3558959960938,873.4368896484375,668.6345825195312,874.1528320312501,626.1088867187499,826.7218017578125,630.6783447265624
30,apriltag_v3:tag36h11:21,70.6411361694336,781.3350219726562,104.33521270751955,778.0384521484376,90.67242431640624,735.969970703125,56.03069305419921,739.8058471679688
30,apriltag_v3:tag36h11:22,807.9184570312502,196.98922729492185,859.294921875,196.78631591796878,855.753967285156,147.84628295898435,805.2385864257814,146.11474609374997
30,apriltag_v3:tag36h11:23,827.4615478515625,673.4409179687501,872.4510498046876,666.5030517578123,872.4432373046875,623.8200073242186,826.3597412109375,628.662536621094
31,apriltag_v3:tag36h11:21,69.30111694335938,780.4263916015624,102.90679931640625,777.0914306640627,89.34257507324217,735.2636718750001,54.64545440673829,739.3405761718749
31,apriltag_v3:tag36h11:22,805.510986328125,194.26721191406247,857.0096435546875,193.70785522460938,853.261779785156,144.8233642578125,802.5686645507811,143.69215393066403
31,apriltag_v3:tag36h11:23,826.2730712890628,670.7108154296875,871.4989624023438,663.3848876953126,871.2987670898435,621.274658203125,824.5760498046875,626.1466674804686
32,apriltag_v3:tag36h11:21,68.40389251708983,776.7661743164062,101.85977172851562,772.9993896484374,88.58985900878909,731.7822265624999,54.07728576660156,736.0698852539061
32,apriltag_v3:tag36h11:22,804.95556640625,190.22772216796875,856.6355590820312,189.63435363769528,852.7427978515626,141.09568786621097,801.9116210937501,139.85527038574224
32,apriltag_v3:tag36h11:23,825.76953125,667.1868286132811,870.953125,660.1695556640626,871.1571044921875,617.7791748046875,824.4871215820314,622.6265258789062
33,apriltag_v3:tag36h11:21,69.58291625976565,773.1143188476562,102.8871078491211,769.6215820312499,89.37107086181638,727.6866455078125,54.82904052734376,731.8200073242189
33,apriltag_v3:tag36h11:22,807.5684204101561,186.8635711669922,858.8430786132812,186.53355407714847,855.1072998046874,137.19273376464844,804.6996459960936,135.74781799316403
33,apriltag_v3:tag36h11:23,827.6338500976564,664.7296752929689,872.1651000976561,657.6569824218749,872.3782348632814,614.962646484375,826.3560180664064,619.4603271484376
34,apriltag_v3:tag36h11:21,71.31388092041016,772.4812622070311,104.84097290039062,768.9808349609376,91.38694763183594,726.7900390625002,56.837505340576165,731.1923217773436
34,apriltag_v3:tag36h11:22,809.8436279296876,185.0866241455078,861.7872924804688,185.18582153320312,857.97998046875,135.98155212402344,807.1657104492186,133.83811950683594
34,apriltag_v3:tag36h11:23,829.8799438476564,663.9345703125,874.907470703125,656.8336791992186,874.9619140625,613.9972534179686,828.5725708007814,618.378173828125
35,apriltag_v3:tag36h11:21,72.0621109008789,772.6991577148436,105.70211791992189,769.4254150390627,92.04112243652344,727.0759887695314,57.48758697509765,731.4859619140624
35,apriltag_v3:tag36h11:22,810.87109375,185.16226196289062,862.9014282226562,185.02323913574213,858.9884643554688,135.7989349365234,808.0829467773438,133.74656677246097
35,apriltag_v3:tag36h11:23,831.2770385742186,663.85693359375,876.0758056640625,656.7310791015624,876.4370727539061,613.7047729492185,829.1507568359375,618.6028442382812
36,apriltag_v3:tag36h11:21,71.22573089599608,772.841796875,104.61793518066408,769.4434814453124,91.12902832031253,727.4030761718749,56.412277221679695,731.6958618164062
36,apriltag_v3:tag36h11:22,809.6092529296876,184.4569854736328,861.2267456054686,183.98643493652344,857.5604248046874,134.1604461669922,806.9379272460938,133.50421142578122
36,apriltag_v3:tag36h11:23,829.5146484375001,662.7808227539062,874.6994628906251,655.6689453125,874.8233642578124,613.2272338867186,828.4105224609375,617.376220703125
37,apriltag_v3:tag36h11:21,69.8670425415039,772.6681518554688,103.34046936035156,769.133972167969,89.78136444091797,727.0546875000001,55.079483032226555,731.318603515625
37,apriltag_v3:tag36h11:22,807.5137939453126,183.08001708984375,859.23974609375,182.46673583984372,855.3103027343748,132.74090576171878,804.5270385742186,131.71855163574227
37,apriltag_v3:tag36h11:23,828.2286987304686,661.3708496093751,873.28564453125,654.270263671875,873.38134765625,611.300537109375,826.62548828125,616.2345581054689
38,apriltag_v3:tag36h11:21,69.33644104003905,771.2301025390626,102.66623687744139,767.7208862304688,89.24432373046875,726.0520629882814,54.34992218017578,730.1119995117189
38,apriltag_v3:tag36h11:22,806.5612792968749,181.40162658691406,858.6008911132812,181.17243957519528,854.5321655273439,131.8388671875,803.6508178710936,130.2953796386719
38,apriltag_v3:tag36h11:23,827.3792114257814,660.2792358398438,872.5211181640625,652.959533691406,872.6470947265625,610.2796020507812,826.4793090820311,614.7495727539064
39,apriltag_v3:tag36h11:21,69.31079864501955,769.1028442382812,102.81739044189452,765.6962890624998,89.14727020263669,723.710693359375,54.45938491821288,728.0681152343752
39,apriltag_v3:tag36h11:22,807.1845092773439,179.40586853027344,859.03125,179.04669189453128,855.4061279296875,130.28375244140625,804.2248535156251,128.47683715820312
39,apriltag_v3:tag36h11:23,827.2648315429688,658.6172485351562,872.6141357421876,651.2723388671874,872.6944580078125,608.701904296875,826.4759521484375,613.0958251953127
40,apriltag_v3:tag36h11:21,70.00119781494139,768.0440063476561,103.2980194091797,763.8192749023438,89.85529327392578,722.0882568359374,55.04540634155273,726.4425048828124
40,apriltag_v3:tag36h11:22,808.1450805664061,178.5461578369141,860.1484985351564,178.06025695800778,856.2526245117189,128.3851623535156,805.2854003906248,127.74634552001955
40,apriltag_v3:tag36h11:23,828.7319335937501,657.1497802734376,873.7357177734374,649.9479370117186,873.9732055664061,607.032470703125,826.7428588867189,611.9785156250001
41,apriltag_v3:tag36h11:21,70.83436584472656,766.6614379882812,104.3912811279297,763.1184082031251,90.64446258544923,720.8941040039064,56.223594665527344,725.3913574218749
41,apriltag_v3:tag36h11:22,809.2313842773439,177.11685180664065,861.1417846679686,176.90692138671875,857.4749755859375,128.09913635253906,806.5151367187502,125.9629898071289
41,apriltag_v3:tag36h11:23,829.4887084960938,656.3726806640625,874.5394897460938,648.8590698242186,874.7051391601564,606.3191528320314,828.3173828125002,610.7610473632816
42,apriltag_v3:tag36h11:21,71.80032348632812,765.7534179687499,105.24588775634767,761.9221801757814,91.64849853515624,719.9305419921875,56.96264648437498,724.3515014648436
42,apriltag_v3:tag36h11:22,810.3038330078125,176.0724639892578,862.5870971679688,175.74729919433594,858.5535888671876,126.27249145507814,807.715087890625,125.66197967529298
42,apriltag_v3:tag36h11:23,831.2092285156249,654.9926757812501,876.0369873046874,648.0028686523438,876.0623779296876,605.2190551757811,829.0248413085938,609.8674926757811
43,apriltag_v3:tag36h11:21,72.23795318603517,764.4552612304688,105.88111877441408,760.7938232421877,92.26058959960936,718.50439453125,57.740749359130845,723.2084350585936
43,apriltag_v3:tag36h11:22,811.7761840820312,174.1286468505859,863.7310180664062,173.89143371582034,859.9286499023436,124.32395935058597,808.706298828125,123.56423187255858
43,apriltag_v3:tag36h11:23,831.7666625976561,653.117919921875,877.0679321289064,646.3082885742189,877.4025268554689,603.3647460937499,830.6539916992186,607.8745117187499
44,apriltag_v3:tag36h11:21,73.13685607910156,763.0928344726564,106.53730010986328,759.2675170898436,93.18099212646486,717.4414062499999,58.19757461547851,721.8076171875
44,apriltag_v3:tag36h11:22,813.2598266601564,173.0498962402344,865.0359497070311,172.537857055664,861.3665161132812,123.05403900146482,810.1082153320314,121.61674499511724
44,apriltag_v3:tag36h11:23,833.4672241210938,652.0310668945312,878.4071044921874,644.7736206054686,878.4689941406252,601.7177124023438,831.8470458984375,606.7649536132812
45,apriltag_v3:tag36h11:21,73.61210632324219,760.538818359375,107.22916412353516,757.0081787109377,93.78665924072266,715.1439208984375,59.12018203735351,719.6361083984373
45,apriltag_v3:tag36h11:22,814.7584228515624,171.0480499267578,866.5744018554688,170.6200561523438,862.8556518554686,121.41839599609375,811.7943725585938,119.7298202514648
45,apriltag_v3:tag36h11:23,834.5652465820311,650.0075073242188,879.7538452148438,642.9837036132812,880.0319824218752,600.1503906250001,832.8204956054688,604.93798828125
46,apriltag_v3:tag36h11:21,73.95661163330077,757.8801269531249,107.49887847900392,754.0859985351562,94.25623321533205,712.21533203125,59.52754592895507,716.9010620117189
46,apriltag_v3:tag36h11:22,816.1953125000002,168.55133056640625,868.1428222656249,168.20985412597656,864.1842041015625,118.94617462158205,813.3345947265627,117.75081634521484
46,apriltag_v3:tag36h11:23,835.3804321289061,648.0610961914062,880.2845458984376,640.7764282226561,880.3867797851564,597.9141235351562,833.8830566406248,602.9067993164064
47,apriltag_v3:tag36h11:21,74.36705780029297,755.3076782226562,107.9570770263672,751.7963256835936,94.75611114501952,709.8642578125,59.89881896972655,714.2742309570314
47,apriltag_v3:tag36h11:22,817.6101074218751,165.89538574218747,869.633056640625,166.0780181884766,865.7788085937499,116.62136840820314,814.8766479492188,115.572395324707
47,apriltag_v3:tag36h11:23,836.1001586914064,645.725830078125,881.2730102539061,638.745422363281,882.031494140625,595.8294677734373,834.6982421875001,600.6058349609375
48,apriltag_v3:tag36h11:21,74.81081390380861,752.5319213867186,108.3072738647461,748.4637451171876,95.17371368408202,706.9147949218751,60.524669647216804,711.7484741210936
48,apriltag_v3:tag36h11:22,819.1697387695312,163.3544464111328,871.0838623046876,163.23696899414062,867.5215454101561,114.43005371093749,816.4793701171874,112.5873794555664
48,apriltag_v3:tag36h11:23,837.1937866210938,642.887939453125,882.2265624999999,636.0905761718748,882.2506103515625,593.5447387695312,835.8111572265625,598.1030883789064
49,apriltag_v3:tag36h11:21,75.46753692626956,749.9660034179689,109.0121078491211,746.0797119140625,95.72821044921874,703.9559936523438,60.897464752197266,708.5894775390625
49,apriltag_v3:tag36h11:22,820.4563598632812,160.10906982421875,872.4998168945311,160.2557067871094,868.8918457031251,111.23268127441408,817.7694091796875,109.64851379394528
49,apriltag_v3:tag36h11:23,837.7745361328124,640.1717529296875,882.9655761718751,633.3157348632814,883.8707275390626,590.4809570312501,836.7636718749999,595.0155029296876
50,apriltag_v3:tag36h11:21,75.8597183227539,748.6528930664061,109.35649108886717,744.5803222656251,96.0532455444336,702.5353393554688,61.126495361328146,707.2111206054685
50,apriltag_v3:tag36h11:22,821.1015624999999,157.87229919433594,872.9139404296874,157.79412841796875,869.6033935546877,108.82650756835935,818.330078125,107.53958892822261
50,apriltag_v3:tag36h11:23,839.130126953125,638.2232666015625,883.8950805664062,631.2840576171876,884.1354370117186,588.6060791015623,836.9820556640625,593.0958862304685
51,apriltag_v3:tag36h11:21,75.11113739013673,746.2009887695312,108.8677291870117,742.4577026367189,95.58706665039062,700.5611572265624,60.647762298584006,705.0870971679685
51,apriltag_v3:tag36h11:22,821.4569702148438,155.59556579589847,873.32568359375,155.76927185058597,870.0051269531249,106.73603057861327,818.5919799804686,104.96428680419919
