world_index,marker_uid,corner_0_x,corner_0_y,corner_1_x,corner_1_y,corner_2_x,corner_2_y,corner_3_x,corner_3_y
0,apriltag_v3:tag36h11:20,413.8744506835937,434.51849365234364,444.3938293457031,436.43975830078136,450.19360351562494,402.202392578125,419.4312438964844,400.8539123535155
0,apriltag_v3:tag36h11:21,384.2111206054687,765.2615356445311,414.89947509765625,771.0645141601561,416.77920532226557,736.9152832031251,386.29095458984375,731.411071777344
0,apriltag_v3:tag36h11:22,1024.3720703124998,491.8721618652344,1060.9398193359373,496.31304931640625,1063.5511474609377,460.59585571289057,1027.7418212890627,455.1713256835937
0,apriltag_v3:tag36h11:23,982.7076416015624,842.5625610351561,1018.4813842773439,845.5575561523438,1024.294189453125,810.1378784179689,987.9177856445311,806.7095336914062
1,apriltag_v3:tag36h11:20,412.95724487304693,436.5167236328125,443.56439208984375,438.4860229492187,449.03973388671864,404.6707763671875,418.4044494628906,403.02386474609386
1,apriltag_v3:tag36h11:21,385.4604797363282,767.7692260742188,415.4815979003907,773.3640747070311,417.7146911621093,739.3652954101562,386.7195739746094,733.9758300781251
1,apriltag_v3:tag36h11:22,1023.6502075195309,491.1775817871093,1060.515625,495.09265136718756,1062.2762451171877,459.3764343261719,1026.660888671875,454.23458862304676
1,apriltag_v3:tag36h11:23,984.0064697265626,842.6579589843749,1020.0074462890625,845.5073242187501,1025.1833496093748,809.8390502929688,988.865234375,806.7370605468748
2,apriltag_v3:tag36h11:20,415.15328979492176,440.4690246582031,445.65405273437506,442.4506530761719,450.2883300781251,408.318603515625,419.8013305664062,406.9803161621094
2,apriltag_v3:tag36h11:21,388.87292480468756,771.3510131835938,419.3152770996093,777.1286010742188,421.2171936035155,742.9647827148438,390.7404479980469,737.54931640625
2,apriltag_v3:tag36h11:23,988.7974853515627,844.2365112304688,1024.605712890625,846.929626464844,1029.5441894531248,811.2848510742188,992.5293579101562,807.9576416015622
9,apriltag_v3:tag36h11:22,1109.3604736328125,511.4500427246093,1146.085693359375,515.1173095703125,1148.06640625,478.93545532226574,1110.9381103515625,474.0565795898437
9,apriltag_v3:tag36h11:23,1074.2905273437502,867.2877807617186,1111.0440673828123,870.0805664062501,1115.2499999999998,834.1571044921876,1078.732666015625,830.8134765624998
