waldo,type,x,y,timestamp_s,duration_ms,cluster
waldo_1,direct,0.47999978,0.350091191,75.01423499999994,2722.498,-1
waldo_1,peripheral,0.49674049,0.341530999,90.42360799999992,285.375,0
waldo_1,peripheral,0.491853707,0.40417406,90.70898299999992,160.124,0
waldo_1,peripheral,0.469761002,0.409750605,97.18521199999992,350.242,0
waldo_1,peripheral,0.460565642,0.350745499,97.5354539999999,105.007,0
